L, R, motor_r, motor_l
326, 121, -235, 147
326, 121, -236, 147
326, 121, -237, 147
326, 121, -237, 148
326, 121, -238, 148
326, 121, -239, 149
326, 121, -239, 149
326, 44, -240, 149
326, 44, -241, 150
326, 121, -241, 150
326, 121, -242, 151
326, 121, -243, 151
326, 121, -243, 151
326, 121, -244, 152
326, 121, -245, 152
326, 113, -245, 153
326, 113, -246, 153
326, 113, -247, 153
326, 126, -247, 154
326, 126, -248, 154
326, 122, -249, 155
326, 122, -250, 155
326, 122, -251, 156
326, 126, -252, 156
326, 126, -252, 156
326, 126, -253, 157
330, 126, -254, 157
330, 126, -254, 158
330, 126, -255, 158
330, 126, -255, 159
330, 126, -256, 159
330, 126, -257, 159
330, 963, -257, 160
330, 963, -258, 160
330, 963, -259, 161
330, 963, -260, 161
330, 963, -261, 161
321, 963, -261, 162
321, 963, -262, 162
321, 963, -263, 163
321, 128, -264, 163
321, 128, -264, 163
321, 128, -265, 164
321, 130, -266, 164
321, 130, -266, 165
321, 130, -267, 165
321, 121, -268, 166
321, 121, -268, 166
321, 121, -269, 167
321, 112, -270, 167
321, 112, -271, 167
321, 112, -271, 168
321, 126, -272, 168
321, 126, -273, 169
321, 126, -273, 169
321, 126, -274, 169
321, 126, -275, 170
321, 139, -276, 170
321, 139, -276, 171
321, 139, -277, 171
321, 130, -278, 172
321, 130, -278, 172
321, 130, -279, 173
143, 130, -280, 173
143, 130, -280, 173
143, 130, -281, 174
139, 130, -282, 175
139, 130, -283, 175
139, 130, -283, 175
135, 130, -284, 176
135, 130, -285, 176
135, 130, -285, 177
135, 128, -286, 177
135, 128, -287, 177
135, 128, -287, 178
135, 130, -288, 178
135, 130, -289, 179
139, 130, -290, 179
139, 130, -291, 180
139, 130, -291, 180
139, 130, -292, 181
139, 130, -293, 181
139, 130, -293, 181
139, 130, -294, 182
139, 137, -295, 182
139, 137, -296, 183
139, 137, -297, 184
139, 137, -298, 184
143, 137, -299, 185
143, 137, -300, 186
143, 139, -301, 186
143, 139, -302, 187
143, 139, -302, 187
143, 139, -303, 187
143, 139, -304, 188
143, 139, -305, 189
143, 139, -305, 189
143, 139, -306, 189
147, 143, -307, 190
147, 143, -308, 190
147, 143, -308, 191
145, 145, -309, 191
145, 145, -310, 191
145, 145, -311, 192
145, 145, -311, 192
145, 145, -312, 193
145, 145, -312, 193
145, 147, -313, 193
145, 147, -314, 194
147, 147, -315, 194
147, 143, -315, 195
147, 143, -316, 195
147, 143, -317, 196
147, 143, -317, 196
147, 143, -318, 196
147, 143, -319, 197
147, 143, -320, 197
147, 143, -321, 198
149, 149, -321, 198
149, 149, -322, 198
149, 149, -323, 199
149, 149, -323, 199
149, 149, -324, 200
149, 149, -325, 200
156, 157, -326, 201
156, 157, -326, 201
166, 157, -327, 202
166, 157, -328, 202
166, 157, -329, 203
166, 157, -329, 203
166, 157, -330, 203
166, 157, -332, 204
166, 157, -332, 205
166, 157, -333, 205
166, 157, -334, 206
166, 157, -335, 207
166, 149, -336, 207
166, 149, -337, 207
166, 149, -337, 208
166, 149, -338, 208
166, 149, -339, 209
166, 149, -340, 209
166, 154, -340, 210
166, 154, -341, 210
998, 154, -342, 211
998, 154, -343, 211
998, 154, -343, 212
998, 162, -344, 212
994, 162, -345, 213
994, 162, -346, 213
994, 162, -347, 213
994, 162, -347, 214
994, 162, -348, 214
994, 162, -349, 215
994, 162, -349, 215
994, 162, -350, 215
994, 1042, -351, 216
994, 1042, -351, 216
994, 1042, -352, 217
994, 1042, -353, 217
994, 1042, -354, 218
994, 1042, -354, 218
994, 1042, -355, 219
994, 1042, -356, 219
994, 1042, -356, 219
994, 1042, -357, 220
994, 1042, -358, 220
994, 1042, -359, 221
994, 1042, -359, 221
994, 1042, -360, 221
994, 1042, -361, 222
994, 1218, -361, 222
994, 1218, -362, 223
994, 1218, -363, 223
994, 1012, -363, 224
994, 1012, -364, 224
994, 1012, -365, 225
2120, 1012, -365, 225
2120, 1012, -366, 225
2120, 1012, -367, 226
2120, 1012, -367, 226
2120, 1012, -368, 227
2120, 1012, -369, 227
2120, 1012, -369, 228
2120, 1012, -370, 228
2120, 1012, -371, 229
2120, 994, -371, 229
2120, 994, -373, 230
2120, 994, -373, 230
2120, 994, -374, 231
2120, 1024, -375, 231
2120, 1024, -375, 232
2007, 1015, -376, 233
2007, 1015, -377, 233
2007, 1015, -377, 233
2007, 1015, -378, 234
2007, 1015, -379, 234
2007, 1015, -379, 235
321, 1015, -380, 235
321, 1015, -381, 236
321, 1015, -381, 236
326, 1015, -382, 237
326, 1015, -383, 237
326, 1015, -383, 237
326, 1015, -384, 238
326, 1015, -384, 238
326, 1015, -385, 239
429, 1015, -386, 239
429, 1015, -386, 240
429, 1015, -387, 240
429, 197, -388, 241
429, 197, -389, 241
429, 199, -389, 242
429, 199, -390, 242
429, 199, -391, 243
786, 199, -391, 243
786, 326, -392, 244
786, 326, -393, 244
786, 326, -393, 244
786, 326, -394, 245
786, 326, -395, 245
786, 326, -396, 246
786, 326, -396, 246
786, 326, -397, 247
786, 326, -397, 247
786, 326, -398, 247
786, 326, -399, 248
1649, 326, -399, 248
1649, 326, -400, 249
1649, 326, -401, 249
1649, 326, -401, 250
1649, 326, -402, 250
1649, 326, -403, 250
326, 326, -403, 251
326, 326, -404, 251
326, 326, -405, 251
329, 326, -405, 252
329, 326, -406, 252
329, 326, -407, 253
329, 326, -408, 254
329, 326, -409, 254
329, 326, -409, 254
329, 986, -410, 255
329, 986, -411, 255
1028, 986, -411, 256
1028, 994, -412, 256
1028, 994, -413, 257
1015, 994, -413, 257
1015, 994, -414, 257
1015, 994, -415, 258
1015, 994, -415, 258
1046, 994, -416, 259
1046, 994, -417, 259
1046, 986, -417, 260
1046, 986, -418, 260
1042, 986, -419, 261
1042, 986, -419, 261
1042, 986, -420, 262
1032, 986, -421, 262
1032, 986, -421, 263
1032, 986, -422, 263
1032, 986, -423, 263
1022, 986, -423, 264
1022, 986, -424, 264
1022, 986, -424, 265
1014, 986, -426, 266
1014, 986, -427, 267
960, 986, -428, 267
960, 986, -429, 268
960, 986, -429, 268
1020, 464, -430, 269
1020, 464, -431, 269
1020, 464, -432, 270
826, 364, -432, 270
826, 364, -433, 271
826, 364, -434, 272
826, 364, -435, 272
826, 364, -435, 273
826, 364, -436, 273
336, 364, -437, 274
336, 364, -437, 274
336, 364, -438, 275
336, 391, -439, 275
336, 391, -439, 275
336, 391, -440, 276
336, 391, -441, 277
1001, 391, -441, 277
1045, 391, -444, 279
1045, 391, -444, 279
1045, 391, -445, 280
1045, 391, -446, 280
1045, 391, -446, 281
1045, 391, -447, 281
1045, 391, -448, 281
1045, 391, -448, 282
1045, 391, -449, 282
1045, 391, -449, 283
1045, 391, -450, 283
1045, 391, -451, 283
1045, 391, -451, 284
1045, 391, -452, 285
1045, 391, -453, 285
1045, 391, -453, 285
1045, 391, -454, 286
1045, 391, -455, 286
1045, 391, -455, 287
1045, 391, -456, 287
1045, 391, -457, 287
1045, 391, -457, 288
1045, 391, -458, 288
1045, 391, -458, 289
1045, 391, -459, 289
1045, 391, -460, 289
1045, 391, -460, 290
1045, 391, -461, 290
1045, 391, -462, 291
1045, 391, -463, 291
1045, 391, -463, 292
1045, 693, -464, 292
1045, 693, -464, 293
1045, 693, -465, 293
1045, 693, -466, 293
1045, 693, -466, 294
718, 693, -467, 294
718, 693, -468, 295
718, 693, -468, 295
718, 693, -469, 295
718, 693, -469, 296
718, 689, -470, 296
718, 689, -471, 297
718, 689, -472, 297
718, 689, -472, 297
718, 689, -473, 298
718, 689, -473, 298
713, 689, -474, 299
713, 689, -475, 299
713, 689, -475, 300
720, 689, -476, 300
720, 680, -477, 301
720, 680, -478, 301
713, 680, -479, 302
713, 680, -479, 302
713, 680, -480, 303
720, 680, -481, 303
720, 680, -482, 304
720, 680, -482, 304
714, 680, -483, 305
714, 687, -484, 305
714, 687, -484, 305
710, 687, -485, 306
710, 685, -486, 306
710, 685, -487, 307
710, 685, -487, 307
710, 685, -488, 308
710, 681, -489, 308
710, 681, -489, 308
697, 681, -490, 309
697, 681, -491, 309
697, 681, -491, 310
697, 681, -492, 310
697, 681, -493, 311
697, 681, -493, 311
697, 681, -494, 311
704, 681, -495, 312
704, 687, -495, 312
704, 687, -496, 313
697, 687, -496, 313
697, 689, -497, 313
697, 689, -498, 314
697, 689, -498, 314
697, 689, -499, 315
