L, R, motor_r, motor_l
385, 744, -64, 41
385, 744, -65, 41
385, 595, -65, 41
385, 595, -66, 42
385, 595, -66, 42
385, 326, -67, 42
385, 326, -67, 43
385, 326, -68, 43
385, 736, -70, 44
385, 736, -70, 44
385, 736, -71, 45
385, 744, -71, 45
385, 744, -72, 46
385, 744, -73, 46
385, 728, -73, 46
385, 728, -74, 47
385, 728, -75, 47
385, 728, -76, 47
385, 728, -76, 48
385, 728, -77, 48
385, 473, -77, 48
385, 473, -78, 49
385, 473, -79, 49
385, 473, -79, 49
527, 651, -80, 50
527, 651, -81, 50
527, 651, -81, 50
710, 492, -82, 50
710, 492, -83, 51
710, 492, -83, 51
518, 679, -84, 51
518, 679, -84, 52
518, 679, -85, 52
518, 499, -86, 52
661, 499, -87, 53
661, 499, -87, 53
661, 499, -88, 53
534, 499, -88, 54
534, 499, -89, 54
698, 499, -90, 54
698, 499, -91, 55
698, 499, -91, 55
698, 499, -92, 55
581, 614, -93, 56
581, 614, -93, 56
581, 614, -94, 56
588, 607, -94, 57
588, 607, -95, 57
588, 607, -96, 58
597, 603, -96, 58
597, 603, -97, 58
597, 603, -98, 59
597, 603, -99, 59
597, 603, -99, 59
597, 603, -100, 60
597, 603, -100, 60
597, 603, -101, 60
597, 603, -102, 61
597, 603, -102, 61
597, 603, -103, 61
597, 603, -104, 62
597, 603, -104, 62
597, 603, -105, 62
597, 603, -105, 63
597, 603, -106, 63
597, 603, -107, 64
597, 603, -107, 64
597, 603, -108, 64
597, 605, -108, 65
597, 605, -109, 65
666, 605, -110, 65
666, 609, -110, 66
666, 609, -111, 66
603, 609, -112, 67
603, 609, -112, 67
603, 609, -113, 67
599, 609, -114, 68
599, 718, -115, 68
599, 718, -115, 68
599, 718, -116, 69
599, 718, -116, 69
599, 718, -117, 69
603, 718, -118, 70
603, 718, -118, 70
603, 718, -119, 70
603, 718, -120, 71
603, 718, -120, 71
603, 718, -121, 72
603, 718, -121, 72
603, 718, -122, 72
603, 718, -123, 73
603, 718, -123, 73
603, 718, -124, 74
546, 718, -125, 74
546, 718, -126, 74
546, 718, -126, 75
546, 616, -127, 75
546, 616, -127, 76
546, 616, -128, 76
546, 616, -129, 76
540, 616, -129, 76
540, 616, -130, 77
540, 616, -131, 77
540, 616, -131, 78
540, 616, -132, 78
540, 616, -132, 78
540, 616, -133, 79
540, 616, -134, 79
540, 616, -135, 80
540, 616, -135, 80
540, 616, -136, 80
697, 616, -136, 81
697, 616, -137, 81
697, 616, -138, 81
633, 616, -138, 82
633, 616, -139, 82
633, 616, -139, 82
633, 616, -140, 83
599, 616, -141, 83
599, 616, -141, 83
599, 616, -142, 84
599, 616, -143, 84
599, 616, -143, 84
590, 616, -144, 85
590, 616, -144, 85
603, 616, -145, 85
603, 616, -146, 86
603, 616, -146, 86
603, 616, -147, 87
603, 616, -148, 87
603, 616, -148, 87
603, 616, -149, 88
603, 616, -149, 88
603, 616, -150, 88
603, 616, -151, 89
603, 616, -151, 89
603, 616, -152, 89
736, 616, -152, 90
736, 616, -153, 90
736, 616, -154, 90
591, 616, -154, 91
591, 616, -155, 91
591, 616, -156, 92
591, 616, -156, 92
591, 616, -158, 93
591, 616, -158, 93
591, 616, -159, 94
591, 527, -160, 94
591, 527, -161, 95
591, 527, -161, 95
685, 527, -162, 96
685, 527, -163, 96
685, 527, -163, 96
685, 527, -164, 97
685, 527, -165, 97
685, 527, -165, 98
685, 527, -166, 98
685, 527, -166, 98
685, 544, -167, 99
685, 544, -167, 99
685, 544, -168, 99
685, 544, -169, 100
685, 544, -169, 100
685, 544, -170, 100
685, 544, -171, 101
685, 544, -171, 101
685, 544, -172, 102
685, 544, -172, 102
685, 544, -173, 102
685, 544, -173, 103
685, 321, -174, 103
685, 321, -175, 103
685, 321, -175, 104
685, 321, -176, 104
685, 321, -177, 105
685, 321, -177, 105
777, 321, -178, 105
777, 321, -179, 106
777, 321, -179, 106
1060, 321, -180, 106
1060, 321, -180, 107
1060, 321, -181, 107
1060, 321, -181, 107
1060, 321, -182, 108
2550, 321, -183, 108
2550, 321, -183, 108
2550, 321, -184, 109
2550, 2550, -185, 109
2550, 2550, -185, 110
2550, 2550, -186, 110
2550, 2550, -187, 110
2550, 822, -187, 111
2550, 822, -188, 111
2550, 822, -188, 112
2550, 822, -189, 112
877, 822, -190, 112
877, 822, -190, 113
877, 822, -191, 113
877, 822, -192, 114
1700, 822, -192, 114
1700, 822, -193, 114
1700, 822, -194, 115
1700, 822, -195, 115
1700, 822, -195, 116
1700, 822, -196, 116
481, 822, -197, 116
481, 822, -197, 117
481, 822, -198, 117
481, 822, -198, 118
481, 822, -199, 118
481, 822, -199, 118
481, 822, -200, 119
481, 822, -201, 119
481, 822, -201, 119
1265, 822, -202, 120
1265, 822, -203, 120
1265, 822, -203, 121
1265, 822, -204, 121
1265, 822, -205, 121
1265, 822, -205, 122
1265, 822, -206, 122
1265, 822, -207, 123
1265, 822, -208, 123
1265, 822, -208, 124
1265, 822, -209, 124
1265, 822, -209, 124
1255, 822, -210, 125
1255, 822, -211, 125
1255, 822, -211, 126
1255, 822, -212, 126
1253, 822, -213, 126
1253, 822, -213, 127
1253, 822, -214, 127
977, 822, -214, 128
977, 822, -215, 128
977, 822, -216, 128
977, 822, -216, 129
1044, 822, -217, 129
1044, 822, -218, 130
1044, 822, -218, 130
1044, 822, -219, 130
1044, 822, -219, 131
2163, 822, -220, 131
2163, 822, -221, 132
2163, 22, -222, 132
2163, 22, -222, 133
2163, 22, -223, 133
2163, 22, -224, 134
2163, 22, -224, 134
2163, 22, -225, 134
2163, 22, -226, 135
2163, 22, -226, 135
2163, 22, -227, 136
2163, 22, -227, 136
1282, 22, -228, 137
1282, 22, -229, 137
1282, 22, -230, 138
1282, 22, -231, 138
1282, 22, -231, 138
1282, 22, -232, 139
1282, 22, -232, 139
1282, 22, -233, 140
1282, 22, -233, 140
1282, 22, -234, 140
1282, 154, -235, 141
1282, 154, -235, 141
1282, 154, -236, 142
1282, 50, -237, 142
1037, 50, -237, 143
1037, 50, -238, 143
1037, 50, -238, 143
1037, 50, -239, 144
1267, 50, -240, 144
1267, 50, -240, 145
1267, 50, -241, 145
1267, 50, -242, 146
1267, 50, -242, 146
1267, 50, -243, 146
1267, 50, -243, 147
1267, 50, -244, 147
1267, 138, -245, 148
1267, 138, -245, 148
1267, 138, -246, 148
1267, 138, -246, 149
1267, 138, -248, 150
1267, 149, -249, 151
1267, 149, -249, 151
1267, 149, -250, 151
1267, 138, -251, 152
1267, 138, -251, 152
1267, 138, -252, 153
1267, 138, -252, 153
1267, 138, -253, 154
1267, 138, -254, 154
1267, 143, -254, 154
1267, 143, -255, 155
1267, 143, -255, 155
976, 143, -256, 156
976, 143, -257, 156
976, 143, -257, 157
976, 143, -258, 157
976, 143, -259, 157
976, 143, -259, 158
976, 139, -260, 158
976, 139, -261, 159
976, 139, -261, 159
164, 139, -263, 160
164, 139, -263, 160
157, 139, -264, 161
157, 139, -265, 161
157, 139, -265, 162
157, 139, -266, 162
157, 139, -267, 163
157, 138, -267, 163
164, 138, -268, 163
164, 138, -269, 164
164, 138, -269, 164
164, 138, -270, 165
164, 138, -270, 165
164, 138, -271, 166
164, 138, -272, 166
164, 138, -272, 166
164, 138, -273, 167
164, 128, -274, 167
164, 128, -274, 168
164, 128, -275, 168
164, 143, -275, 168
164, 143, -276, 169
154, 143, -277, 169
154, 143, -277, 170
154, 143, -278, 170
158, 143, -279, 171
158, 143, -279, 171
158, 143, -280, 171
158, 143, -281, 172
158, 139, -281, 172
158, 139, -282, 173
158, 139, -283, 173
158, 149, -284, 174
158, 149, -284, 174
158, 149, -285, 174
158, 145, -285, 175
158, 145, -286, 175
158, 145, -287, 176
158, 145, -287, 176
158, 145, -288, 176
158, 145, -289, 177
158, 145, -289, 177
158, 145, -290, 178
158, 145, -291, 178
977, 149, -292, 179
977, 149, -292, 179
977, 149, -293, 180
977, 18, -294, 180
977, 18, -294, 181
977, 18, -295, 181
977, 147, -296, 181
977, 147, -296, 182
977, 147, -297, 182
977, 147, -298, 183
977, 147, -299, 183
977, 149, -300, 184
977, 149, -301, 184
977, 149, -301, 185
977, 149, -302, 185
977, 149, -303, 186
977, 149, -303, 186
977, 149, -304, 187
977, 149, -304, 187
977, 149, -305, 188
977, 149, -306, 188
977, 149, -306, 188
977, 149, -307, 189
977, 149, -308, 189
977, 149, -308, 190
977, 149, -309, 190
977, 149, -310, 191
977, 149, -311, 191
977, 149, -311, 192
977, 158, -312, 192
977, 158, -313, 193
977, 158, -313, 193
977, 158, -314, 193
977, 158, -315, 194
977, 101, -315, 194
977, 101, -316, 195
977, 101, -316, 195
977, 164, -317, 196
977, 164, -318, 196
977, 164, -318, 196
977, 164, -319, 197
977, 157, -320, 197
977, 157, -320, 198
977, 157, -321, 198
977, 162, -322, 199
977, 162, -323, 199
977, 162, -323, 200
977, 158, -324, 200
977, 158, -324, 200
977, 158, -325, 201
977, 162, -326, 201
977, 162, -326, 202
977, 162, -327, 202
977, 157, -328, 203
977, 157, -329, 203
977, 157, -329, 204
977, 157, -330, 204
977, 157, -331, 205
1046, 157, -331, 205
1046, 170, -332, 206
1046, 170, -333, 206
1046, 170, -333, 206
1046, 166, -334, 207
1046, 166, -334, 207
1046, 166, -335, 208
1046, 166, -336, 209
1046, 166, -337, 209
1046, 173, -338, 210
1046, 173, -338, 210
1046, 173, -339, 211
1046, 174, -341, 212
1046, 174, -342, 212
1046, 174, -342, 213
1046, 174, -343, 213
1046, 174, -343, 213
1046, 174, -344, 214
162, 174, -345, 214
162, 174, -345, 215
162, 174, -346, 215
162, 326, -347, 216
162, 326, -347, 216
162, 326, -348, 217
162, 326, -349, 217
162, 326, -350, 218
162, 326, -350, 218
162, 184, -351, 218
162, 184, -351, 219
162, 184, -352, 219
162, 184, -353, 220
162, 184, -353, 220
162, 184, -354, 221
162, 184, -355, 221
162, 184, -356, 222
162, 184, -356, 222
162, 184, -357, 223
162, 184, -357, 223
162, 191, -358, 224
162, 191, -359, 224
162, 191, -359, 224
162, 191, -360, 225
162, 190, -361, 225
162, 190, -361, 226
162, 190, -362, 226
162, 190, -363, 227
162, 190, -364, 227
162, 190, -364, 228
162, 190, -365, 228
162, 190, -366, 228
162, 190, -366, 229
162, 190, -367, 229
162, 190, -368, 230
839, 190, -368, 230
839, 190, -369, 231
839, 190, -370, 231
839, 190, -370, 232
839, 190, -371, 232
839, 190, -371, 232
326, 190, -373, 233
326, 190, -373, 234
326, 190, -374, 234
326, 190, -375, 235
326, 190, -375, 235
326, 324, -376, 235
326, 324, -377, 236
326, 324, -377, 236
326, 324, -378, 237
326, 324, -379, 237
326, 324, -379, 238
326, 324, -380, 238
326, 324, -380, 239
326, 324, -381, 239
326, 324, -382, 240
326, 324, -382, 240
326, 324, -383, 240
326, 324, -384, 241
326, 324, -384, 241
326, 324, -385, 242
326, 324, -386, 242
326, 324, -387, 243
326, 324, -387, 243
326, 985, -388, 244
326, 985, -388, 244
326, 985, -389, 244
326, 984, -390, 245
326, 984, -390, 245
326, 984, -391, 246
326, 984, -391, 246
1543, 1006, -392, 247
1543, 1006, -393, 247
1543, 1006, -394, 248
992, 1006, -394, 248
992, 865, -395, 248
992, 865, -395, 248
992, 865, -396, 249
847, 865, -397, 249
847, 865, -397, 250
847, 865, -398, 250
847, 865, -398, 250
847, 865, -399, 251
847, 865, -400, 251
847, 865, -401, 252
326, 865, -401, 252
326, 865, -402, 253
326, 865, -402, 253
326, 992, -403, 254
326, 992, -404, 254
326, 992, -404, 254
326, 992, -405, 255
326, 992, -406, 255
1428, 992, -406, 256
1428, 993, -407, 256
1428, 993, -407, 256
1428, 993, -408, 257
1076, 1007, -409, 257
1076, 1007, -410, 258
1076, 1007, -411, 258
1031, 1007, -411, 259
1031, 947, -412, 259
1031, 947, -412, 260
1031, 947, -413, 260
1084, 1015, -414, 261
1084, 1015, -414, 261
1084, 1015, -415, 261
1084, 1015, -416, 262
1046, 1007, -416, 262
1046, 1007, -417, 263
1046, 1007, -418, 263
1046, 1007, -418, 264
1106, 1007, -419, 264
1106, 1007, -419, 264
1106, 1007, -420, 265
1036, 1007, -421, 265
1036, 992, -421, 265
1036, 992, -422, 266
1015, 992, -423, 266
1015, 1006, -423, 267
1015, 1006, -424, 267
1015, 1006, -425, 268
1015, 1006, -425, 268
1014, 999, -426, 268
1014, 999, -426, 269
1014, 999, -427, 269
1016, 999, -428, 270
1016, 999, -428, 270
1016, 1002, -429, 271
758, 1002, -429, 271
758, 1002, -430, 272
758, 994, -431, 272
758, 994, -431, 272
758, 994, -432, 273
758, 994, -434, 274
758, 994, -434, 274
758, 994, -435, 275
758, 994, -436, 275
758, 994, -438, 277
758, 994, -438, 277
758, 994, -439, 277
758, 994, -439, 278
758, 994, -440, 278
758, 994, -441, 279
758, 994, -441, 279
758, 994, -442, 280
758, 994, -443, 280
758, 689, -444, 281
633, 689, -445, 281
633, 689, -445, 282
633, 689, -446, 282
633, 689, -447, 282
633, 689, -447, 283
633, 689, -448, 283
633, 689, -448, 284
633, 689, -449, 284
633, 689, -450, 284
633, 689, -450, 285
633, 689, -451, 285
633, 689, -452, 286
633, 689, -452, 286
633, 689, -453, 286
633, 689, -453, 287
633, 689, -454, 287
633, 689, -455, 288
633, 689, -456, 288
633, 689, -456, 288
633, 689, -457, 289
633, 689, -457, 289
633, 689, -458, 290
633, 689, -459, 290
633, 689, -459, 291
633, 689, -460, 291
633, 689, -461, 291
633, 689, -461, 292
633, 689, -462, 292
633, 689, -463, 293
633, 689, -463, 293
633, 689, -464, 294
633, 689, -465, 294
633, 689, -465, 294
633, 689, -466, 295
633, 689, -467, 295
633, 689, -467, 296
633, 689, -468, 296
633, 689, -468, 297
635, 689, -469, 297
635, 689, -470, 297
635, 689, -470, 298
635, 672, -471, 298
712, 672, -472, 299
712, 672, -472, 299
712, 672, -473, 300
710, 668, -474, 300
710, 668, -474, 301
710, 668, -475, 301
702, 704, -476, 301
702, 704, -476, 302
702, 704, -477, 302
698, 603, -478, 303
698, 603, -478, 303
698, 603, -479, 303
698, 687, -480, 304
588, 687, -481, 305
588, 687, -481, 305
704, 687, -482, 306
704, 633, -483, 306
704, 633, -483, 307
704, 633, -484, 307
591, 689, -485, 308
591, 689, -485, 308
591, 689, -486, 308
696, 635, -487, 309
696, 635, -487, 309
696, 635, -488, 310
696, 685, -488, 310
569, 685, -489, 311
569, 685, -490, 311
689, 685, -491, 312
689, 643, -491, 312
689, 643, -492, 313
689, 643, -493, 313
689, 651, -493, 314
689, 651, -494, 314
689, 651, -494, 315
698, 680, -495, 315
698, 680, -496, 316
698, 680, -496, 316
698, 680, -497, 316
698, 687, -498, 317
698, 687, -498, 317
698, 687, -499, 318
