L, R, motor_r, motor_l
321, 460, -146, 103
321, 460, -146, 104
321, 626, -147, 104
321, 626, -148, 105
321, 626, -149, 105
382, 460, -150, 106
382, 460, -150, 106
382, 460, -151, 107
374, 455, -152, 108
374, 455, -153, 108
374, 455, -154, 109
374, 462, -154, 109
443, 462, -155, 110
443, 462, -156, 110
443, 462, -157, 111
456, 624, -158, 111
456, 624, -159, 112
456, 624, -159, 113
597, 479, -160, 113
597, 479, -161, 114
597, 479, -162, 114
605, 446, -162, 115
605, 446, -163, 115
605, 446, -164, 116
605, 481, -165, 116
435, 481, -166, 117
435, 481, -166, 117
435, 481, -167, 118
443, 464, -168, 118
443, 464, -169, 119
443, 464, -170, 119
609, 475, -171, 120
609, 475, -171, 120
609, 475, -172, 121
481, 598, -174, 122
481, 598, -174, 122
481, 598, -175, 123
446, 483, -176, 123
446, 483, -177, 124
446, 483, -178, 124
651, 475, -179, 125
651, 475, -179, 126
651, 475, -180, 126
437, 609, -181, 127
437, 609, -182, 127
437, 609, -183, 128
599, 471, -184, 128
599, 471, -184, 129
599, 471, -185, 129
599, 471, -186, 130
542, 496, -187, 131
542, 496, -188, 131
542, 496, -189, 132
744, 496, -190, 132
744, 511, -190, 133
744, 511, -191, 133
437, 500, -192, 134
437, 500, -193, 134
437, 500, -193, 135
437, 500, -194, 135
582, 509, -195, 136
582, 509, -196, 136
582, 509, -196, 137
454, 509, -197, 137
454, 509, -198, 138
454, 509, -199, 138
454, 509, -200, 139
677, 509, -200, 139
677, 338, -201, 140
677, 338, -202, 141
454, 634, -203, 141
454, 634, -204, 141
454, 634, -204, 142
551, 536, -205, 143
551, 536, -206, 143
551, 536, -207, 143
435, 536, -208, 144
435, 511, -208, 145
435, 511, -209, 145
435, 511, -210, 146
574, 353, -211, 146
574, 353, -212, 147
574, 353, -212, 147
675, 630, -213, 148
675, 630, -214, 148
675, 630, -215, 149
675, 630, -215, 150
517, 687, -216, 150
517, 687, -217, 150
544, 447, -219, 152
544, 447, -220, 153
517, 418, -221, 153
517, 418, -222, 154
517, 418, -223, 155
340, 546, -224, 155
340, 546, -224, 156
340, 546, -225, 156
525, 418, -226, 157
525, 418, -227, 157
525, 418, -228, 158
525, 525, -228, 158
525, 525, -229, 159
525, 525, -230, 159
525, 525, -231, 160
525, 534, -232, 160
525, 534, -232, 161
525, 534, -233, 161
525, 534, -234, 162
555, 534, -235, 162
555, 534, -235, 163
555, 534, -236, 163
567, 534, -237, 164
567, 534, -238, 165
567, 534, -239, 165
567, 534, -239, 165
532, 534, -240, 166
532, 534, -241, 167
532, 534, -242, 167
532, 534, -243, 168
515, 534, -244, 168
515, 534, -244, 169
523, 534, -245, 169
523, 534, -246, 170
523, 534, -247, 170
523, 534, -248, 171
328, 534, -248, 171
328, 534, -249, 172
328, 534, -250, 172
448, 534, -250, 173
448, 534, -251, 173
448, 534, -252, 174
326, 534, -253, 174
326, 534, -254, 175
326, 147, -255, 175
321, 147, -256, 176
321, 147, -256, 176
321, 145, -257, 177
321, 145, -258, 177
321, 145, -259, 178
321, 138, -260, 178
326, 138, -261, 179
326, 138, -262, 179
326, 137, -263, 180
326, 137, -264, 181
326, 145, -265, 181
326, 145, -265, 182
324, 145, -266, 182
324, 145, -267, 183
324, 137, -268, 183
302, 137, -269, 184
302, 130, -270, 185
302, 130, -271, 185
289, 130, -272, 186
289, 130, -272, 186
289, 130, -273, 187
289, 130, -274, 187
289, 135, -275, 188
289, 135, -276, 188
289, 135, -277, 189
289, 139, -277, 190
289, 139, -278, 190
289, 139, -279, 191
286, 126, -280, 191
286, 126, -281, 192
286, 126, -281, 192
282, 130, -282, 193
282, 130, -283, 193
282, 130, -284, 194
273, 137, -285, 194
273, 137, -286, 195
273, 137, -286, 195
273, 138, -287, 196
273, 138, -288, 197
273, 138, -289, 197
273, 138, -290, 198
273, 147, -291, 198
273, 147, -291, 199
280, 149, -292, 199
280, 149, -293, 200
280, 149, -294, 200
289, 149, -295, 201
289, 149, -296, 201
289, 149, -296, 202
322, 149, -297, 203
322, 170, -298, 203
322, 170, -299, 204
322, 170, -300, 204
326, 170, -301, 205
326, 170, -301, 205
326, 170, -302, 206
326, 170, -303, 206
326, 170, -303, 207
326, 170, -304, 207
326, 170, -305, 208
326, 170, -306, 209
326, 170, -306, 209
326, 170, -308, 210
326, 170, -308, 211
326, 170, -309, 211
326, 170, -310, 212
326, 170, -311, 212
326, 170, -312, 213
326, 170, -312, 213
326, 170, -313, 214
326, 170, -314, 215
326, 170, -315, 215
326, 170, -316, 215
326, 170, -316, 216
326, 170, -317, 217
326, 170, -318, 217
326, 170, -319, 218
326, 170, -319, 218
326, 170, -320, 219
326, 170, -321, 219
326, 170, -322, 220
326, 170, -322, 221
326, 170, -323, 221
326, 170, -324, 222
326, 170, -325, 222
326, 326, -326, 223
326, 326, -326, 223
326, 326, -327, 224
326, 326, -328, 224
326, 326, -329, 225
326, 326, -330, 225
326, 321, -330, 226
326, 321, -331, 227
326, 321, -332, 227
326, 321, -333, 228
326, 321, -335, 229
326, 321, -336, 230
326, 321, -337, 230
326, 321, -338, 231
326, 321, -338, 231
326, 321, -339, 231
326, 321, -340, 232
326, 321, -341, 233
326, 321, -342, 233
326, 321, -342, 234
326, 321, -343, 234
326, 321, -344, 235
326, 326, -345, 235
326, 326, -346, 236
326, 326, -346, 236
326, 326, -347, 237
326, 326, -348, 237
326, 326, -349, 238
326, 326, -350, 238
326, 321, -350, 239
326, 321, -351, 239
326, 326, -353, 241
326, 326, -353, 241
1434, 326, -354, 241
1434, 326, -355, 242
1434, 326, -356, 243
1434, 326, -357, 243
1271, 321, -358, 244
1271, 321, -358, 244
1271, 321, -359, 245
1271, 321, -360, 245
1271, 321, -360, 246
1271, 321, -361, 246
1271, 321, -362, 247
1271, 321, -362, 247
1271, 321, -363, 248
1271, 321, -364, 248
1271, 321, -365, 249
1271, 321, -366, 250
1271, 321, -366, 250
1271, 321, -367, 251
1271, 321, -368, 251
1271, 437, -369, 252
1271, 437, -369, 252
1271, 437, -370, 253
1271, 437, -371, 253
1271, 437, -371, 254
1271, 437, -372, 254
1271, 437, -373, 255
1271, 437, -374, 255
1271, 437, -374, 256
1271, 437, -375, 256
1271, 437, -376, 257
1271, 437, -376, 257
1271, 437, -377, 258
1271, 408, -378, 259
1271, 408, -379, 259
1271, 408, -380, 260
1271, 408, -381, 260
1271, 408, -381, 261
1271, 408, -382, 261
1271, 408, -383, 262
1271, 408, -383, 262
1271, 408, -384, 263
1271, 408, -385, 264
1271, 408, -386, 264
1271, 408, -387, 265
1271, 408, -387, 265
1271, 408, -388, 266
1271, 408, -389, 266
1271, 408, -390, 267
1271, 408, -391, 268
1271, 408, -391, 268
1271, 408, -392, 269
1271, 408, -393, 269
1271, 408, -394, 270
1271, 408, -394, 270
1271, 408, -396, 271
1271, 408, -396, 272
1271, 408, -397, 272
1271, 408, -398, 273
1271, 408, -399, 273
1271, 408, -400, 274
779, 408, -401, 275
779, 408, -402, 275
779, 408, -402, 276
779, 408, -403, 276
779, 408, -404, 277
779, 408, -404, 278
779, 408, -405, 278
779, 408, -406, 279
779, 408, -407, 280
779, 693, -408, 280
779, 693, -409, 281
779, 693, -410, 281
872, 693, -410, 282
872, 693, -411, 283
872, 740, -412, 283
872, 740, -413, 284
872, 698, -414, 285
872, 698, -414, 285
872, 698, -415, 286
872, 698, -416, 286
872, 732, -417, 287
872, 732, -417, 287
872, 732, -418, 288
872, 581, -419, 289
872, 581, -420, 289
872, 581, -422, 290
680, 581, -422, 291
680, 674, -423, 291
680, 674, -424, 292
697, 674, -425, 293
697, 674, -426, 293
697, 674, -426, 294
697, 674, -427, 294
697, 674, -428, 295
697, 674, -428, 295
697, 674, -429, 296
697, 674, -430, 296
697, 674, -431, 297
697, 674, -431, 297
697, 674, -432, 298
697, 674, -433, 299
697, 674, -434, 299
697, 674, -435, 300
697, 674, -435, 300
697, 674, -436, 301
697, 674, -437, 301
697, 674, -437, 302
697, 674, -438, 302
697, 674, -439, 303
697, 674, -440, 304
697, 674, -441, 304
697, 674, -442, 305
697, 674, -442, 305
697, 674, -443, 306
697, 674, -444, 306
697, 674, -445, 307
729, 674, -446, 309
729, 674, -447, 309
729, 674, -448, 310
729, 674, -449, 311
729, 674, -450, 311
729, 696, -451, 312
729, 696, -452, 313
729, 696, -453, 313
729, 696, -453, 314
729, 696, -454, 314
729, 696, -455, 315
729, 696, -456, 315
729, 696, -456, 316
729, 696, -457, 316
729, 696, -458, 317
729, 696, -459, 317
729, 696, -459, 318
729, 696, -460, 319
729, 696, -461, 319
729, 696, -462, 320
729, 696, -462, 320
729, 696, -463, 321
729, 696, -464, 321
729, 696, -465, 322
729, 392, -465, 322
729, 392, -466, 323
729, 392, -467, 323
729, 572, -468, 324
729, 572, -468, 325
729, 572, -469, 325
729, 572, -470, 326
729, 680, -471, 326
729, 680, -471, 327
729, 680, -472, 327
729, 680, -473, 328
729, 680, -474, 328
729, 680, -474, 329
729, 680, -475, 329
729, 680, -476, 330
729, 680, -477, 330
729, 680, -478, 331
729, 680, -478, 332
479, 704, -479, 332
479, 704, -480, 333
479, 704, -481, 333
626, 702, -481, 334
626, 702, -483, 335
626, 460, -484, 335
626, 460, -484, 336
626, 460, -485, 336
626, 460, -486, 337
626, 460, -486, 337
626, 689, -487, 338
626, 689, -488, 339
412, 712, -489, 339
412, 712, -490, 340
412, 712, -490, 340
412, 712, -491, 341
534, 429, -492, 341
534, 429, -492, 342
534, 429, -493, 342
559, 464, -494, 343
559, 464, -495, 344
559, 464, -496, 344
401, 464, -496, 345
401, 732, -497, 345
401, 732, -498, 346
401, 732, -498, 346
523, 462, -499, 347
