L, R, motor_r, motor_l
2550, 705, -166, 112
2550, 705, -166, 112
2550, 705, -167, 113
2550, 705, -168, 113
2550, 705, -168, 114
2550, 705, -169, 114
2550, 705, -170, 114
2550, 705, -170, 115
2550, 705, -171, 115
2550, 705, -172, 115
2550, 705, -172, 116
2550, 705, -173, 116
2550, 705, -174, 117
2550, 705, -174, 117
2550, 705, -175, 117
2550, 705, -176, 118
2550, 705, -176, 118
2550, 705, -177, 119
2550, 705, -178, 119
2550, 705, -178, 119
2550, 705, -179, 120
2550, 705, -180, 120
2550, 705, -180, 121
2550, 705, -181, 121
2550, 705, -182, 121
2550, 705, -182, 122
2550, 705, -183, 122
2550, 705, -184, 123
2550, 705, -184, 123
2550, 705, -185, 123
2550, 705, -186, 123
2550, 705, -186, 124
2550, 705, -187, 124
2550, 705, -188, 124
2550, 705, -188, 125
2550, 705, -189, 125
2550, 705, -190, 126
2550, 705, -191, 126
2550, 705, -192, 126
2550, 705, -192, 127
2550, 705, -193, 127
2550, 705, -194, 127
2550, 705, -194, 128
2550, 705, -195, 128
1246, 705, -196, 129
1246, 705, -197, 129
1246, 705, -198, 130
1246, 705, -198, 130
1084, 326, -199, 130
1084, 326, -199, 131
1084, 326, -200, 131
1084, 326, -201, 131
1084, 326, -201, 132
1084, 326, -202, 132
1084, 326, -203, 133
1084, 326, -203, 133
1084, 326, -204, 133
1084, 326, -205, 134
848, 326, -206, 134
848, 326, -206, 135
848, 326, -207, 135
848, 326, -208, 135
848, 326, -208, 136
848, 326, -209, 136
848, 326, -209, 137
689, 326, -210, 137
689, 326, -211, 137
689, 326, -212, 138
689, 326, -212, 138
689, 326, -213, 138
689, 326, -214, 139
689, 326, -214, 139
689, 326, -215, 140
689, 326, -216, 140
1246, 326, -216, 140
1246, 326, -217, 141
1246, 326, -218, 141
1246, 326, -218, 141
1246, 326, -219, 142
1246, 326, -220, 142
590, 326, -220, 143
590, 326, -221, 143
590, 326, -222, 144
427, 326, -223, 144
427, 326, -224, 144
427, 326, -224, 145
403, 326, -225, 145
403, 326, -226, 145
403, 326, -226, 146
403, 326, -227, 146
403, 326, -228, 147
403, 326, -229, 147
403, 326, -230, 148
403, 326, -231, 148
403, 326, -231, 149
403, 326, -232, 149
403, 326, -232, 149
403, 326, -233, 150
403, 326, -234, 150
403, 67, -235, 151
403, 67, -235, 151
403, 67, -236, 151
403, 67, -236, 152
403, 67, -237, 152
403, 67, -238, 153
403, 67, -238, 153
1030, 67, -239, 153
1030, 67, -240, 154
1030, 67, -240, 154
1030, 67, -241, 155
873, 67, -242, 155
873, 67, -242, 155
873, 67, -243, 156
1024, 67, -244, 156
1024, 67, -244, 157
1024, 67, -245, 157
1024, 67, -246, 158
1024, 67, -246, 158
1024, 67, -247, 158
1024, 139, -248, 159
1024, 139, -248, 159
1024, 139, -249, 160
1024, 135, -251, 161
1024, 135, -251, 161
1024, 135, -252, 161
326, 135, -253, 162
326, 135, -253, 162
326, 135, -254, 163
321, 135, -254, 163
321, 135, -255, 163
321, 135, -256, 164
321, 135, -257, 165
321, 135, -257, 165
321, 118, -258, 165
326, 118, -259, 166
326, 118, -260, 166
326, 118, -260, 167
326, 118, -261, 167
326, 118, -262, 168
326, 118, -263, 168
326, 118, -263, 169
326, 114, -264, 169
326, 114, -264, 169
294, 114, -265, 170
294, 114, -266, 171
288, 114, -267, 171
288, 114, -267, 171
288, 118, -268, 172
281, 118, -269, 172
281, 118, -269, 173
281, 121, -270, 173
280, 121, -271, 173
280, 121, -271, 174
280, 121, -272, 174
278, 121, -272, 175
278, 128, -274, 175
278, 128, -274, 176
278, 128, -275, 176
278, 135, -276, 177
277, 135, -276, 177
277, 135, -277, 177
277, 139, -278, 178
273, 139, -278, 178
273, 139, -279, 179
273, 139, -280, 179
267, 139, -280, 179
267, 139, -281, 180
267, 138, -282, 180
267, 138, -282, 181
265, 138, -283, 181
265, 138, -284, 181
267, 138, -284, 182
267, 138, -285, 182
267, 138, -286, 183
267, 138, -286, 183
267, 147, -287, 183
267, 147, -288, 184
271, 147, -288, 184
271, 149, -289, 185
271, 149, -290, 185
273, 149, -290, 186
273, 147, -291, 186
273, 147, -292, 187
280, 147, -293, 187
280, 147, -293, 188
280, 147, -294, 188
280, 147, -294, 189
280, 147, -295, 189
280, 147, -296, 189
280, 147, -296, 190
280, 147, -297, 190
280, 147, -298, 191
280, 147, -299, 191
280, 147, -299, 192
280, 44, -300, 192
326, 44, -301, 193
326, 44, -301, 193
326, 157, -302, 193
326, 157, -303, 194
326, 157, -303, 194
334, 156, -304, 195
334, 156, -304, 195
334, 156, -305, 195
334, 156, -306, 196
334, 156, -306, 196
334, 156, -307, 197
49, 156, -308, 197
49, 156, -308, 197
49, 156, -309, 198
49, 156, -310, 198
49, 156, -310, 199
49, 156, -311, 199
49, 67, -312, 200
49, 67, -312, 200
49, 67, -312, 200
49, 67, -313, 201
49, 67, -314, 201
49, 67, -314, 202
49, 67, -315, 202
49, 67, -316, 203
49, 67, -316, 203
49, 67, -317, 204
49, 67, -318, 204
49, 67, -319, 205
49, 67, -319, 205
49, 67, -320, 205
49, 67, -321, 206
49, 67, -321, 206
49, 67, -322, 207
49, 67, -322, 207
49, 67, -323, 208
49, 67, -324, 208
887, 67, -324, 209
887, 67, -325, 209
887, 67, -326, 210
794, 321, -326, 210
794, 321, -327, 211
794, 321, -328, 211
794, 321, -328, 212
794, 321, -329, 213
794, 321, -330, 213
794, 326, -330, 213
794, 326, -331, 214
794, 326, -331, 214
794, 326, -332, 215
794, 326, -333, 216
794, 326, -334, 216
794, 321, -334, 217
794, 321, -335, 217
794, 321, -336, 218
794, 321, -336, 218
794, 321, -337, 219
794, 321, -338, 219
794, 321, -338, 220
794, 321, -339, 220
794, 326, -341, 222
794, 326, -341, 222
794, 326, -342, 223
794, 326, -343, 223
794, 326, -343, 224
794, 326, -344, 224
794, 326, -344, 225
794, 326, -345, 225
794, 326, -346, 226
794, 326, -347, 226
794, 326, -347, 227
794, 326, -348, 227
794, 326, -349, 228
794, 326, -349, 228
794, 326, -350, 229
794, 326, -350, 229
794, 326, -351, 230
794, 326, -352, 230
794, 326, -352, 231
794, 326, -353, 231
794, 326, -354, 232
794, 330, -354, 232
794, 330, -355, 233
794, 330, -356, 233
794, 330, -356, 234
794, 330, -357, 234
794, 330, -358, 235
794, 330, -358, 235
794, 330, -359, 236
794, 330, -359, 236
794, 330, -360, 237
794, 330, -361, 237
794, 330, -362, 238
794, 330, -362, 238
794, 330, -363, 238
794, 330, -364, 239
794, 330, -364, 239
794, 1273, -365, 240
794, 1273, -366, 240
794, 1273, -366, 241
794, 1273, -367, 241
794, 1273, -368, 242
794, 1273, -369, 242
794, 1273, -369, 243
794, 1273, -370, 243
794, 1273, -371, 243
1261, 1273, -371, 244
1261, 1273, -372, 244
1261, 1815, -373, 245
1261, 1815, -373, 245
1237, 1815, -374, 245
1237, 1084, -374, 246
1237, 1084, -375, 246
1237, 1084, -376, 247
1237, 1084, -376, 247
1237, 1351, -377, 248
1237, 1351, -378, 248
1261, 1351, -378, 249
1261, 1351, -379, 249
1261, 1351, -380, 249
1261, 1353, -380, 250
1031, 1353, -381, 250
1031, 1353, -382, 251
1031, 1337, -382, 251
1031, 1337, -383, 251
1059, 1337, -383, 252
1059, 1006, -384, 252
1059, 1006, -385, 253
1198, 1006, -385, 253
1198, 1006, -386, 254
1198, 1006, -387, 254
1198, 1006, -387, 255
1187, 1006, -388, 255
1187, 1006, -389, 255
1187, 1071, -389, 256
1187, 1071, -390, 256
2028, 1071, -391, 257
2028, 1045, -391, 257
2028, 1045, -392, 258
2028, 1045, -392, 258
1002, 1045, -393, 259
1002, 1045, -394, 259
1002, 1045, -394, 259
1002, 1045, -395, 260
1297, 1045, -396, 260
1297, 1045, -396, 261
1297, 1045, -397, 261
1038, 1045, -398, 262
1038, 1045, -398, 262
1038, 1000, -399, 263
1038, 1000, -400, 263
1042, 1000, -400, 264
1042, 1006, -401, 264
1042, 1006, -402, 265
1261, 1006, -403, 266
1261, 1014, -404, 266
1261, 1014, -404, 267
1015, 1014, -405, 267
1015, 1007, -406, 268
1015, 1007, -406, 268
1015, 1007, -407, 269
1031, 1007, -408, 269
1031, 1007, -408, 270
1031, 1007, -409, 270
1046, 1007, -410, 271
1046, 574, -410, 271
1046, 574, -411, 272
1046, 574, -412, 272
1046, 326, -412, 273
1038, 326, -413, 273
1038, 326, -414, 274
1046, 326, -414, 274
1046, 326, -415, 275
1046, 326, -416, 275
1046, 326, -416, 276
762, 326, -417, 276
762, 326, -418, 277
762, 326, -418, 277
786, 698, -419, 278
786, 698, -420, 278
786, 698, -420, 279
786, 698, -421, 279
765, 710, -422, 280
765, 710, -422, 280
765, 710, -423, 281
757, 702, -424, 281
757, 702, -425, 282
757, 702, -425, 283
757, 706, -426, 283
757, 706, -427, 283
757, 706, -427, 284
757, 706, -428, 284
757, 706, -429, 285
757, 706, -429, 285
757, 706, -431, 287
757, 706, -432, 287
757, 706, -432, 287
757, 706, -433, 288
757, 706, -434, 288
757, 706, -434, 289
757, 706, -435, 289
834, 706, -436, 290
834, 706, -437, 290
834, 706, -437, 291
834, 706, -439, 292
834, 706, -440, 293
834, 706, -441, 293
834, 706, -442, 294
834, 722, -442, 294
834, 722, -443, 295
834, 722, -443, 295
834, 722, -444, 295
834, 722, -445, 296
834, 722, -446, 296
834, 722, -446, 297
834, 722, -447, 297
834, 722, -447, 298
834, 722, -448, 298
834, 722, -448, 298
747, 722, -450, 299
747, 722, -450, 300
747, 722, -451, 300
662, 722, -452, 301
662, 722, -452, 301
662, 722, -453, 301
672, 714, -453, 302
672, 714, -454, 302
672, 714, -455, 303
672, 714, -455, 303
661, 713, -456, 303
661, 713, -457, 304
661, 713, -457, 304
655, 702, -458, 305
655, 702, -459, 305
655, 702, -459, 306
643, 714, -460, 306
643, 714, -461, 307
643, 714, -461, 307
643, 714, -462, 308
661, 704, -463, 308
661, 704, -463, 309
661, 704, -464, 309
661, 705, -465, 309
661, 705, -465, 310
661, 705, -466, 310
661, 712, -467, 311
661, 712, -467, 311
661, 712, -468, 312
661, 712, -469, 312
736, 688, -469, 313
736, 688, -470, 313
736, 688, -471, 313
729, 730, -471, 314
729, 730, -472, 314
729, 730, -473, 315
730, 696, -474, 315
730, 696, -474, 316
730, 696, -475, 316
724, 696, -476, 317
724, 696, -476, 317
724, 696, -477, 318
724, 696, -478, 318
724, 696, -478, 319
724, 696, -479, 319
724, 706, -480, 319
724, 706, -480, 320
724, 706, -481, 320
724, 706, -482, 321
734, 660, -482, 321
734, 660, -483, 322
734, 660, -484, 322
713, 641, -484, 322
713, 641, -485, 323
713, 641, -486, 323
595, 712, -486, 324
595, 712, -487, 324
595, 712, -488, 324
595, 712, -488, 325
720, 666, -489, 325
720, 666, -490, 326
720, 666, -490, 326
713, 670, -491, 327
713, 670, -492, 327
713, 670, -492, 327
708, 672, -493, 328
708, 672, -494, 328
708, 672, -494, 329
708, 672, -495, 329
721, 679, -496, 330
721, 679, -496, 330
721, 679, -497, 331
710, 677, -497, 331
710, 677, -498, 331
710, 677, -499, 332
710, 677, -499, 332
