L, R, motor_r, motor_l
590, 527, -129, 84
590, 527, -130, 85
590, 527, -131, 85
590, 527, -131, 86
590, 527, -132, 86
590, 527, -132, 86
590, 527, -133, 87
590, 527, -134, 87
590, 527, -134, 88
590, 527, -135, 88
590, 527, -136, 89
590, 527, -137, 89
590, 527, -137, 90
590, 527, -138, 90
590, 527, -139, 91
590, 527, -139, 91
590, 527, -140, 92
590, 527, -141, 92
590, 527, -141, 93
590, 527, -142, 93
590, 527, -143, 94
2338, 527, -143, 94
2338, 527, -144, 95
2338, 527, -145, 95
2338, 527, -145, 95
1024, 527, -146, 96
1024, 527, -147, 96
1024, 527, -147, 97
1024, 527, -148, 97
1024, 527, -149, 98
1024, 527, -150, 99
1024, 527, -151, 99
1024, 527, -151, 100
1024, 1549, -152, 100
1024, 1549, -153, 101
1024, 1549, -154, 101
1024, 1549, -154, 102
1024, 1549, -155, 102
1024, 1549, -156, 102
1024, 1549, -156, 103
1024, 1549, -157, 103
1024, 1549, -158, 104
1024, 1549, -158, 104
1024, 1549, -159, 105
1024, 1549, -160, 105
1024, 1549, -160, 105
1024, 1549, -161, 106
1024, 1549, -162, 107
1024, 1549, -162, 107
1024, 1549, -163, 107
1024, 1549, -164, 108
1024, 1549, -164, 108
1024, 1549, -165, 109
1024, 1549, -166, 109
1024, 1549, -166, 109
1024, 1549, -167, 110
1024, 1549, -168, 110
1024, 1549, -168, 111
1024, 1549, -169, 111
1024, 1549, -170, 111
1024, 1549, -170, 112
1024, 1549, -171, 112
1024, 1549, -172, 113
1024, 1549, -173, 113
1024, 1549, -173, 114
1024, 1549, -174, 114
1024, 1549, -174, 115
1024, 1549, -175, 115
1024, 1549, -176, 115
1024, 1549, -176, 116
1024, 1549, -177, 116
1024, 1549, -178, 117
1024, 1549, -178, 117
1024, 1549, -179, 117
1024, 1549, -180, 118
1269, 1549, -180, 118
1269, 118, -181, 119
1269, 118, -181, 119
1269, 118, -182, 120
1269, 107, -183, 120
1269, 107, -184, 121
1269, 107, -184, 121
1269, 103, -185, 121
1269, 103, -186, 122
1269, 101, -187, 123
1269, 101, -188, 123
1269, 103, -188, 123
1269, 103, -189, 124
1269, 103, -190, 124
1269, 101, -190, 125
1269, 101, -191, 125
1269, 101, -192, 125
1269, 101, -192, 126
1269, 101, -193, 126
1269, 101, -194, 127
1269, 101, -194, 127
1269, 101, -195, 127
1269, 101, -195, 128
1269, 101, -196, 128
1269, 101, -197, 129
1269, 101, -197, 129
1269, 101, -198, 130
1269, 101, -199, 130
1269, 101, -199, 130
1269, 76, -200, 131
1269, 76, -201, 131
1269, 103, -201, 132
1269, 103, -202, 132
1269, 103, -202, 133
1269, 101, -203, 133
1269, 101, -204, 134
1269, 101, -204, 134
1269, 101, -205, 135
1269, 101, -206, 135
1269, 101, -206, 135
321, 101, -207, 136
321, 101, -208, 136
321, 101, -208, 137
321, 101, -209, 137
321, 101, -210, 138
321, 101, -210, 138
321, 963, -211, 139
321, 963, -211, 139
321, 963, -212, 140
321, 963, -213, 140
321, 963, -213, 141
321, 963, -214, 141
321, 963, -214, 141
321, 963, -215, 142
321, 963, -216, 142
321, 963, -218, 144
321, 963, -218, 144
321, 963, -219, 145
321, 963, -219, 145
321, 963, -220, 145
321, 93, -220, 146
321, 93, -222, 147
321, 94, -222, 147
321, 94, -223, 148
321, 94, -224, 148
139, 101, -224, 149
139, 101, -225, 149
139, 101, -226, 150
130, 101, -226, 150
130, 101, -227, 151
130, 101, -228, 151
128, 101, -228, 151
128, 101, -229, 152
128, 103, -230, 152
121, 103, -230, 153
121, 103, -231, 153
121, 103, -232, 154
120, 103, -232, 154
120, 103, -233, 154
120, 103, -234, 155
118, 103, -234, 155
118, 99, -235, 156
118, 99, -235, 156
118, 99, -236, 157
118, 99, -237, 157
114, 99, -237, 157
114, 99, -238, 158
114, 99, -239, 158
114, 99, -239, 159
114, 99, -240, 159
114, 99, -241, 159
114, 99, -241, 160
114, 101, -242, 160
114, 101, -242, 161
114, 101, -243, 161
114, 101, -244, 161
112, 101, -244, 162
112, 101, -245, 162
112, 101, -246, 162
112, 101, -246, 163
112, 101, -247, 163
112, 101, -248, 163
107, 101, -248, 164
107, 101, -249, 164
107, 101, -250, 165
107, 101, -250, 165
107, 103, -251, 165
107, 103, -251, 166
107, 103, -252, 166
107, 103, -253, 166
107, 103, -253, 167
107, 103, -254, 167
107, 103, -255, 167
107, 103, -256, 168
107, 103, -257, 168
107, 103, -257, 169
107, 103, -258, 169
107, 103, -259, 169
107, 103, -259, 170
107, 103, -260, 170
107, 103, -260, 170
107, 103, -261, 171
107, 103, -262, 171
107, 103, -263, 171
107, 103, -264, 172
107, 103, -264, 172
107, 103, -265, 173
107, 103, -266, 173
107, 103, -266, 173
107, 103, -267, 174
107, 112, -268, 174
112, 112, -268, 174
112, 112, -269, 175
112, 112, -270, 175
112, 112, -270, 175
112, 107, -271, 176
112, 107, -272, 176
112, 107, -272, 176
112, 107, -273, 176
112, 107, -273, 177
112, 107, -274, 177
112, 109, -275, 177
112, 109, -275, 178
112, 109, -276, 178
112, 109, -277, 178
109, 109, -277, 179
109, 109, -278, 179
109, 109, -279, 179
109, 109, -279, 180
109, 114, -280, 180
109, 114, -280, 180
109, 114, -281, 181
109, 113, -282, 181
109, 113, -282, 181
109, 113, -283, 181
109, 113, -284, 182
109, 113, -284, 182
109, 113, -285, 182
109, 113, -285, 183
103, 113, -286, 183
103, 113, -287, 183
103, 118, -287, 184
109, 118, -288, 184
109, 118, -288, 184
109, 118, -289, 185
103, 118, -290, 185
103, 118, -291, 186
109, 118, -292, 186
109, 118, -292, 186
109, 122, -293, 187
112, 122, -293, 187
112, 122, -294, 187
112, 121, -295, 188
112, 121, -295, 188
112, 121, -296, 189
112, 120, -297, 189
112, 120, -297, 189
112, 120, -298, 189
112, 122, -298, 190
112, 122, -299, 190
112, 122, -300, 190
112, 122, -300, 191
112, 122, -301, 191
112, 122, -302, 191
112, 126, -302, 192
112, 126, -303, 192
112, 126, -304, 193
970, 50, -304, 193
970, 50, -305, 193
970, 50, -305, 193
971, 128, -306, 194
971, 128, -307, 195
971, 130, -308, 195
971, 130, -309, 195
971, 139, -310, 196
971, 139, -311, 196
113, 143, -312, 197
113, 143, -313, 197
113, 143, -313, 197
113, 143, -314, 198
113, 143, -314, 198
113, 143, -315, 198
113, 143, -316, 199
113, 143, -316, 199
113, 143, -317, 199
126, 143, -318, 199
126, 143, -318, 200
126, 143, -319, 200
126, 143, -319, 200
126, 143, -320, 200
126, 143, -320, 201
126, 143, -321, 201
126, 143, -322, 201
126, 143, -322, 202
976, 143, -323, 202
976, 1000, -324, 202
984, 1000, -325, 203
984, 1000, -325, 203
984, 1000, -326, 203
984, 1000, -327, 204
984, 1000, -327, 204
984, 1000, -328, 204
984, 1000, -328, 205
984, 1000, -329, 205
984, 1000, -330, 205
984, 1000, -330, 205
984, 1000, -331, 206
984, 1000, -332, 206
984, 1000, -332, 206
984, 1000, -333, 207
984, 1000, -333, 207
986, 1000, -334, 207
986, 1000, -335, 207
986, 986, -335, 208
986, 986, -336, 208
986, 986, -336, 208
2550, 986, -337, 209
2550, 985, -338, 209
2550, 985, -338, 209
982, 985, -339, 210
982, 985, -339, 210
982, 985, -340, 211
982, 985, -340, 211
982, 985, -341, 211
982, 985, -342, 211
982, 985, -342, 212
982, 985, -343, 212
982, 985, -344, 213
982, 985, -344, 213
147, 985, -345, 213
147, 985, -345, 213
147, 985, -346, 214
147, 985, -346, 214
147, 985, -347, 215
147, 985, -348, 215
147, 326, -349, 215
147, 326, -350, 216
1002, 326, -350, 216
1002, 326, -351, 217
1002, 326, -352, 217
1002, 326, -352, 217
1002, 326, -353, 218
1002, 326, -354, 218
1002, 126, -354, 219
1002, 126, -355, 219
1002, 126, -355, 219
149, 156, -356, 220
149, 156, -357, 220
149, 154, -358, 221
145, 154, -359, 221
145, 154, -359, 221
158, 149, -360, 222
158, 149, -361, 222
158, 149, -362, 222
158, 156, -362, 223
158, 156, -363, 223
158, 156, -363, 223
158, 156, -364, 224
158, 156, -365, 224
158, 156, -365, 225
158, 156, -366, 225
158, 156, -367, 225
158, 156, -368, 226
158, 156, -368, 226
158, 156, -369, 227
158, 156, -369, 227
158, 156, -370, 227
158, 156, -371, 228
158, 156, -371, 228
158, 156, -372, 229
158, 156, -372, 229
158, 156, -373, 229
158, 156, -374, 229
158, 156, -374, 230
158, 156, -375, 230
158, 156, -376, 231
158, 156, -376, 231
158, 156, -377, 231
158, 156, -378, 232
158, 156, -378, 232
1123, 156, -379, 233
1123, 156, -379, 233
1123, 156, -380, 233
1123, 156, -381, 234
1097, 156, -381, 234
1097, 156, -382, 234
1097, 156, -382, 235
1097, 156, -383, 235
1066, 156, -384, 235
1066, 326, -384, 236
1066, 326, -385, 236
1066, 211, -386, 236
1066, 211, -386, 237
1066, 211, -387, 237
326, 195, -388, 237
326, 195, -388, 238
326, 195, -389, 238
326, 326, -390, 238
326, 326, -390, 239
326, 326, -391, 239
326, 326, -391, 240
326, 326, -392, 240
326, 326, -393, 241
326, 326, -394, 241
326, 326, -394, 241
326, 326, -395, 242
326, 324, -397, 243
326, 324, -398, 243
326, 324, -398, 244
326, 324, -399, 244
326, 324, -399, 244
326, 324, -400, 245
326, 324, -400, 245
326, 750, -401, 246
326, 750, -402, 246
326, 750, -403, 246
326, 750, -403, 247
326, 750, -404, 247
326, 750, -404, 247
326, 750, -405, 248
326, 750, -406, 248
326, 750, -406, 249
326, 750, -407, 249
326, 750, -407, 249
326, 750, -408, 250
326, 750, -408, 250
326, 2550, -409, 251
326, 2550, -410, 251
326, 2550, -410, 251
326, 2550, -411, 252
326, 2550, -412, 252
326, 2550, -412, 252
326, 2550, -413, 253
326, 2550, -414, 253
326, 2550, -414, 253
326, 2550, -415, 254
326, 2550, -415, 254
326, 2550, -416, 255
326, 2550, -416, 255
326, 2550, -417, 255
326, 2550, -418, 256
326, 479, -418, 256
1054, 479, -419, 257
1054, 479, -420, 257
778, 479, -420, 257
778, 479, -421, 258
778, 479, -421, 258
780, 479, -422, 259
780, 479, -423, 259
780, 479, -423, 259
780, 479, -424, 260
780, 661, -425, 260
780, 661, -425, 261
780, 500, -427, 262
780, 500, -428, 262
780, 500, -428, 263
780, 661, -429, 263
780, 661, -430, 263
780, 661, -430, 264
726, 510, -431, 264
726, 510, -432, 265
726, 510, -432, 265
537, 704, -433, 266
537, 704, -434, 266
537, 704, -434, 266
537, 540, -435, 267
706, 540, -436, 268
706, 540, -436, 268
525, 540, -437, 268
525, 540, -438, 269
525, 540, -438, 269
525, 540, -439, 270
721, 540, -440, 270
721, 540, -441, 271
721, 540, -441, 271
721, 714, -442, 272
721, 714, -442, 272
721, 714, -443, 272
721, 555, -444, 273
721, 555, -445, 273
721, 555, -445, 274
721, 555, -446, 274
721, 392, -447, 275
721, 392, -447, 275
721, 392, -448, 275
721, 728, -449, 276
721, 728, -449, 276
721, 728, -450, 277
397, 712, -451, 277
397, 712, -451, 277
397, 712, -452, 278
397, 712, -452, 278
713, 712, -453, 279
713, 712, -454, 279
713, 712, -455, 280
713, 712, -455, 280
713, 720, -456, 281
713, 720, -457, 281
713, 424, -457, 281
713, 424, -458, 282
713, 424, -459, 282
666, 424, -460, 283
666, 424, -460, 283
666, 424, -461, 284
666, 424, -462, 284
330, 424, -463, 285
330, 424, -463, 285
534, 730, -464, 286
534, 730, -465, 287
534, 730, -466, 287
534, 730, -466, 287
704, 730, -467, 288
704, 730, -468, 288
704, 730, -468, 289
681, 726, -469, 289
681, 726, -470, 290
681, 726, -470, 290
685, 726, -471, 291
685, 726, -472, 291
685, 726, -472, 292
685, 726, -473, 292
662, 726, -474, 293
662, 718, -474, 293
662, 718, -475, 293
681, 721, -476, 294
681, 721, -476, 294
681, 721, -477, 295
649, 721, -478, 295
649, 721, -478, 296
649, 721, -479, 296
649, 721, -480, 297
658, 720, -480, 297
658, 720, -481, 298
658, 720, -482, 298
635, 720, -482, 299
635, 720, -483, 299
635, 720, -484, 300
635, 720, -484, 300
730, 634, -486, 302
626, 718, -487, 302
626, 718, -488, 303
626, 718, -488, 303
626, 718, -489, 304
712, 641, -490, 304
712, 641, -490, 305
712, 645, -491, 305
712, 645, -492, 306
712, 645, -493, 306
712, 645, -493, 307
713, 653, -494, 307
713, 653, -495, 308
713, 653, -495, 308
720, 653, -496, 309
720, 653, -497, 309
720, 653, -497, 310
720, 653, -498, 310
714, 653, -499, 311
