L, R, motor_r, motor_l
181, 174, -331, 220
181, 174, -332, 221
181, 174, -333, 221
181, 174, -334, 222
181, 174, -334, 222
181, 174, -335, 223
181, 174, -336, 223
181, 174, -337, 224
181, 174, -338, 225
181, 174, -339, 225
181, 174, -339, 226
181, 191, -340, 226
181, 191, -341, 227
181, 191, -342, 227
181, 191, -342, 228
181, 191, -343, 228
181, 191, -344, 229
181, 191, -345, 230
181, 191, -346, 230
181, 191, -346, 231
181, 191, -347, 231
181, 191, -348, 232
181, 191, -349, 232
181, 326, -350, 233
181, 326, -350, 233
181, 326, -351, 234
181, 326, -352, 234
181, 326, -353, 235
181, 326, -353, 235
181, 326, -354, 236
181, 326, -355, 237
181, 804, -356, 237
181, 804, -356, 238
181, 804, -357, 238
181, 804, -358, 239
181, 804, -359, 239
181, 804, -360, 240
181, 804, -360, 241
181, 326, -361, 241
181, 326, -362, 242
181, 326, -362, 242
181, 326, -363, 243
181, 326, -364, 244
181, 326, -365, 245
181, 326, -366, 245
181, 326, -367, 246
181, 326, -367, 246
181, 326, -368, 247
181, 326, -369, 247
181, 326, -370, 248
190, 326, -371, 249
190, 326, -371, 249
190, 326, -372, 250
190, 326, -373, 250
190, 326, -374, 251
190, 326, -374, 251
190, 326, -375, 252
190, 326, -376, 253
190, 326, -377, 254
190, 326, -378, 254
190, 326, -378, 255
796, 326, -379, 255
796, 326, -380, 256
796, 326, -381, 257
796, 326, -382, 258
796, 326, -383, 258
796, 326, -384, 259
326, 326, -384, 259
326, 326, -385, 260
326, 326, -386, 261
326, 326, -387, 261
326, 326, -388, 262
326, 326, -388, 263
326, 326, -389, 263
326, 326, -390, 264
326, 326, -391, 264
326, 326, -392, 265
326, 326, -392, 266
326, 326, -393, 266
326, 326, -394, 267
326, 326, -395, 267
326, 326, -396, 268
326, 326, -396, 268
326, 326, -397, 269
326, 326, -398, 269
326, 326, -399, 270
326, 326, -400, 271
326, 326, -400, 271
326, 326, -401, 272
326, 326, -402, 272
326, 326, -402, 273
326, 326, -403, 273
326, 326, -404, 274
326, 326, -405, 274
326, 326, -406, 275
326, 326, -406, 276
326, 326, -407, 276
326, 326, -408, 277
326, 326, -409, 277
326, 321, -410, 278
326, 321, -411, 279
326, 321, -411, 279
326, 328, -412, 280
326, 328, -413, 280
326, 328, -414, 281
326, 328, -414, 281
326, 328, -415, 282
326, 328, -416, 282
773, 328, -417, 283
773, 328, -417, 284
773, 328, -418, 284
780, 328, -419, 285
780, 328, -420, 286
780, 328, -421, 286
780, 328, -422, 287
786, 328, -422, 287
786, 328, -423, 288
786, 328, -424, 289
788, 328, -425, 290
788, 328, -426, 290
788, 328, -426, 291
784, 328, -427, 291
784, 328, -428, 292
784, 328, -429, 293
784, 328, -430, 293
784, 328, -430, 294
784, 328, -431, 294
784, 328, -432, 295
784, 328, -433, 296
784, 328, -434, 296
784, 328, -434, 297
784, 328, -435, 297
784, 355, -436, 298
784, 355, -437, 299
784, 546, -439, 300
784, 546, -439, 301
784, 546, -440, 301
784, 546, -441, 302
784, 546, -442, 303
784, 546, -443, 303
736, 546, -444, 304
736, 546, -444, 304
736, 546, -445, 305
736, 546, -446, 306
736, 546, -447, 306
736, 546, -447, 307
736, 546, -448, 308
736, 546, -449, 308
736, 546, -450, 309
736, 546, -450, 309
736, 546, -451, 310
736, 653, -452, 311
736, 653, -453, 311
736, 653, -453, 312
736, 661, -454, 312
736, 661, -455, 313
736, 661, -456, 314
736, 553, -456, 314
736, 553, -457, 315
736, 553, -458, 315
736, 536, -459, 316
736, 536, -460, 317
528, 536, -462, 318
528, 730, -463, 319
528, 730, -463, 319
528, 561, -464, 320
528, 561, -465, 320
528, 561, -466, 321
528, 500, -467, 322
528, 500, -468, 323
528, 500, -468, 323
528, 559, -469, 324
528, 559, -470, 324
528, 559, -471, 325
528, 559, -472, 325
528, 722, -472, 326
528, 722, -473, 327
528, 722, -474, 327
702, 744, -475, 328
702, 744, -476, 328
702, 744, -477, 329
714, 744, -478, 329
714, 744, -478, 330
714, 744, -479, 331
689, 744, -480, 331
689, 744, -481, 332
689, 744, -482, 332
689, 744, -482, 333
618, 744, -483, 334
618, 744, -484, 334
618, 744, -485, 335
693, 609, -486, 335
693, 609, -487, 336
693, 609, -487, 336
473, 590, -488, 337
473, 590, -489, 337
473, 590, -490, 338
473, 590, -490, 339
471, 591, -491, 339
471, 591, -492, 340
471, 591, -493, 340
455, 580, -494, 341
455, 580, -495, 342
455, 580, -496, 342
518, 439, -496, 343
518, 439, -497, 343
518, 439, -498, 344
439, 624, -499, 344
439, 624, -500, 345
