L, R, motor_r, motor_l
633, 633, -61, 45
633, 633, -62, 45
633, 625, -63, 46
633, 625, -63, 46
632, 625, -64, 46
632, 616, -65, 47
632, 616, -65, 47
632, 616, -66, 48
632, 603, -66, 48
632, 603, -67, 48
632, 603, -67, 49
632, 603, -68, 49
632, 483, -68, 49
632, 483, -69, 50
632, 483, -69, 50
670, 597, -70, 50
670, 597, -70, 51
670, 597, -71, 51
670, 374, -72, 52
490, 374, -72, 52
490, 374, -73, 52
490, 374, -74, 53
321, 553, -74, 53
321, 553, -75, 54
321, 553, -75, 54
670, 685, -76, 54
670, 685, -77, 55
670, 685, -78, 55
580, 685, -78, 56
580, 685, -79, 56
580, 685, -80, 56
618, 685, -80, 57
618, 685, -81, 57
618, 685, -81, 58
634, 546, -82, 58
634, 546, -83, 58
634, 546, -83, 59
634, 546, -84, 59
634, 653, -84, 59
634, 653, -85, 60
634, 653, -85, 60
634, 609, -86, 61
634, 609, -87, 61
634, 609, -87, 61
634, 609, -88, 62
634, 599, -89, 62
586, 599, -89, 63
586, 599, -90, 63
586, 607, -90, 63
586, 607, -91, 64
586, 607, -92, 64
586, 607, -92, 64
586, 607, -93, 65
586, 607, -94, 65
586, 607, -94, 66
586, 607, -95, 66
580, 607, -96, 67
580, 607, -96, 67
580, 607, -97, 67
580, 607, -97, 68
580, 632, -98, 68
580, 632, -98, 69
580, 632, -99, 69
580, 714, -100, 70
580, 714, -100, 70
580, 714, -101, 70
580, 714, -102, 71
580, 685, -102, 71
580, 685, -103, 72
580, 685, -104, 72
580, 622, -104, 73
580, 622, -105, 73
580, 622, -106, 74
580, 597, -106, 74
580, 597, -107, 74
578, 597, -108, 75
578, 607, -108, 75
578, 607, -109, 76
574, 607, -109, 76
574, 607, -110, 76
574, 603, -111, 77
574, 603, -111, 77
574, 603, -112, 78
574, 603, -113, 78
574, 603, -114, 79
574, 603, -114, 79
574, 603, -115, 79
574, 603, -115, 80
574, 603, -116, 80
574, 603, -117, 81
574, 603, -117, 81
551, 586, -118, 82
551, 586, -118, 82
551, 586, -119, 82
561, 614, -120, 83
561, 614, -120, 83
561, 614, -121, 84
561, 614, -122, 84
546, 590, -122, 84
546, 590, -123, 85
546, 590, -123, 85
542, 597, -124, 86
542, 597, -124, 86
542, 597, -125, 86
544, 607, -126, 87
544, 607, -127, 87
544, 607, -127, 88
544, 607, -128, 88
544, 609, -128, 88
544, 609, -129, 89
544, 609, -130, 89
542, 607, -130, 90
542, 607, -131, 90
542, 607, -131, 90
542, 607, -132, 91
546, 633, -133, 91
546, 633, -133, 92
546, 633, -134, 92
551, 630, -135, 93
551, 630, -135, 93
551, 630, -136, 93
551, 639, -136, 94
551, 639, -137, 94
551, 639, -138, 95
551, 639, -138, 95
551, 644, -139, 96
551, 644, -140, 96
551, 644, -140, 96
551, 509, -141, 97
551, 509, -141, 97
551, 509, -142, 98
551, 509, -142, 98
551, 509, -143, 99
551, 509, -144, 99
551, 509, -144, 100
551, 509, -145, 100
551, 509, -145, 100
651, 685, -148, 102
651, 685, -149, 103
651, 685, -149, 103
651, 685, -150, 104
651, 685, -151, 104
651, 685, -151, 104
651, 685, -152, 105
651, 685, -152, 106
651, 685, -153, 106
721, 685, -154, 107
721, 685, -154, 107
721, 685, -155, 108
721, 712, -156, 108
721, 712, -156, 108
721, 712, -157, 109
721, 712, -158, 109
721, 712, -158, 110
721, 712, -159, 110
721, 712, -160, 111
721, 712, -160, 111
721, 712, -161, 112
607, 712, -161, 112
607, 712, -162, 112
607, 712, -163, 113
702, 698, -163, 113
702, 698, -164, 114
702, 698, -164, 114
702, 698, -165, 115
616, 698, -166, 115
616, 698, -167, 116
616, 698, -167, 116
616, 698, -168, 117
616, 698, -169, 117
616, 698, -169, 118
616, 698, -170, 118
616, 698, -171, 119
616, 698, -171, 119
616, 698, -172, 119
616, 698, -172, 120
616, 698, -173, 120
616, 698, -174, 121
616, 698, -174, 121
616, 698, -175, 122
616, 698, -176, 122
616, 698, -176, 123
616, 698, -177, 123
616, 698, -177, 124
616, 698, -178, 124
616, 698, -179, 124
616, 698, -179, 125
616, 698, -180, 125
616, 698, -180, 126
616, 698, -181, 126
616, 698, -182, 127
616, 1381, -183, 128
616, 1381, -183, 128
616, 1381, -184, 128
616, 1381, -185, 129
616, 1254, -185, 129
616, 1254, -186, 130
616, 1254, -187, 130
1267, 1254, -187, 131
1267, 1254, -188, 131
1267, 1254, -189, 132
1267, 1254, -189, 132
1267, 1254, -190, 133
2550, 1254, -190, 133
2550, 1254, -191, 134
2550, 1254, -192, 134
2550, 1254, -193, 135
2550, 1254, -193, 135
2550, 2550, -194, 136
2550, 2550, -194, 136
2550, 2550, -195, 136
2550, 2550, -196, 137
2550, 1234, -196, 137
2550, 1234, -197, 138
2550, 1234, -198, 138
1259, 765, -198, 139
1259, 765, -199, 139
1259, 765, -200, 140
1259, 765, -200, 140
1259, 765, -201, 141
1259, 765, -201, 141
1259, 765, -202, 141
1259, 765, -203, 142
1259, 765, -203, 142
1259, 765, -204, 143
1259, 765, -204, 143
1259, 765, -205, 143
1259, 765, -206, 144
1259, 765, -206, 144
1259, 765, -207, 145
1259, 765, -208, 145
1259, 765, -208, 146
1259, 765, -209, 146
1259, 765, -209, 146
1259, 765, -210, 147
1259, 765, -210, 147
1259, 765, -211, 148
326, 765, -212, 148
326, 765, -212, 148
326, 765, -213, 149
326, 765, -214, 149
326, 765, -214, 150
326, 765, -215, 150
326, 765, -216, 150
326, 765, -216, 151
326, 765, -217, 151
321, 765, -218, 152
321, 765, -218, 152
321, 765, -219, 153
321, 765, -220, 153
321, 1002, -220, 154
321, 1002, -221, 154
321, 1002, -222, 155
321, 1002, -222, 155
321, 977, -223, 156
326, 977, -223, 156
326, 977, -224, 156
326, 972, -225, 157
326, 972, -225, 157
326, 972, -226, 157
326, 972, -227, 158
326, 972, -227, 158
326, 972, -228, 159
326, 972, -228, 159
326, 972, -229, 160
326, 972, -230, 160
326, 972, -230, 160
321, 972, -231, 161
321, 972, -231, 161
321, 972, -232, 162
321, 972, -233, 162
321, 972, -233, 162
321, 972, -234, 163
321, 972, -235, 163
321, 972, -235, 164
321, 86, -236, 164
321, 86, -236, 164
321, 86, -237, 165
326, 118, -238, 165
326, 122, -240, 166
326, 122, -240, 167
326, 122, -241, 167
326, 126, -242, 168
326, 126, -242, 168
326, 126, -243, 169
326, 128, -244, 169
326, 128, -244, 170
326, 128, -245, 170
326, 130, -246, 171
326, 130, -247, 171
326, 130, -247, 171
326, 130, -248, 172
326, 130, -249, 172
326, 130, -249, 173
326, 130, -250, 173
326, 130, -251, 174
326, 130, -251, 174
326, 135, -252, 174
321, 135, -253, 175
321, 139, -254, 176
321, 139, -255, 176
321, 139, -255, 177
321, 143, -256, 177
321, 143, -257, 178
321, 143, -258, 178
321, 143, -258, 178
321, 143, -259, 179
326, 143, -260, 179
326, 143, -260, 180
326, 143, -261, 180
326, 143, -261, 180
326, 143, -262, 181
326, 143, -263, 181
326, 143, -263, 182
326, 143, -264, 182
326, 143, -265, 183
326, 101, -265, 183
326, 101, -266, 183
326, 101, -267, 184
326, 138, -267, 184
326, 138, -268, 185
326, 138, -268, 185
326, 138, -269, 185
326, 138, -270, 186
326, 138, -270, 186
326, 137, -271, 186
326, 137, -272, 187
326, 137, -272, 187
326, 137, -273, 187
326, 137, -274, 188
326, 137, -274, 188
326, 137, -275, 189
326, 137, -276, 189
86, 137, -276, 190
86, 137, -277, 190
86, 137, -278, 190
86, 137, -278, 190
86, 137, -279, 191
86, 137, -280, 191
86, 137, -280, 192
86, 18, -281, 192
86, 18, -282, 192
86, 18, -282, 193
86, 154, -283, 193
86, 154, -284, 193
86, 154, -284, 194
86, 154, -285, 194
86, 154, -286, 194
86, 154, -286, 195
86, 154, -287, 195
86, 154, -288, 196
86, 154, -288, 196
86, 154, -289, 196
86, 154, -289, 197
86, 154, -291, 197
86, 154, -291, 197
86, 154, -292, 198
86, 154, -292, 198
86, 154, -293, 198
976, 154, -294, 199
976, 154, -294, 199
976, 154, -295, 199
976, 154, -296, 200
976, 154, -296, 200
976, 154, -297, 200
976, 154, -298, 200
976, 154, -298, 201
976, 154, -299, 201
976, 154, -299, 201
976, 154, -300, 202
976, 154, -300, 202
976, 154, -301, 202
976, 154, -302, 203
976, 154, -302, 203
976, 154, -303, 203
976, 154, -304, 203
976, 154, -304, 204
976, 154, -305, 204
976, 456, -306, 204
976, 456, -306, 204
976, 456, -307, 205
976, 456, -308, 205
976, 456, -308, 206
976, 456, -309, 206
976, 456, -309, 206
976, 456, -310, 206
976, 456, -311, 207
976, 456, -311, 207
976, 456, -312, 207
976, 456, -313, 208
158, 456, -313, 208
158, 456, -314, 208
158, 456, -315, 209
158, 456, -315, 209
158, 456, -316, 209
158, 326, -317, 210
158, 326, -317, 210
158, 326, -318, 210
158, 326, -319, 211
158, 326, -319, 211
158, 326, -320, 211
158, 326, -321, 211
158, 326, -321, 212
158, 326, -322, 212
158, 326, -322, 212
158, 326, -323, 213
158, 326, -324, 213
158, 321, -324, 213
158, 321, -325, 214
158, 321, -326, 214
158, 321, -328, 215
158, 321, -328, 215
158, 321, -329, 215
158, 321, -329, 215
158, 321, -330, 216
130, 321, -331, 216
130, 321, -332, 216
130, 321, -332, 216
128, 321, -333, 217
130, 321, -335, 217
130, 321, -335, 218
130, 321, -336, 218
139, 321, -337, 218
139, 321, -337, 218
139, 321, -338, 219
139, 326, -339, 219
139, 326, -340, 219
139, 326, -340, 220
139, 326, -341, 220
139, 326, -342, 220
139, 326, -342, 220
139, 321, -343, 220
139, 321, -344, 221
139, 321, -344, 221
139, 321, -345, 221
139, 321, -346, 221
139, 321, -346, 222
139, 321, -347, 222
139, 326, -348, 222
139, 326, -348, 222
139, 326, -349, 222
139, 326, -350, 223
139, 326, -350, 223
139, 326, -351, 223
139, 321, -352, 223
139, 321, -352, 223
139, 321, -353, 224
139, 321, -354, 224
139, 321, -354, 224
139, 321, -355, 224
139, 321, -356, 225
139, 321, -356, 225
139, 326, -357, 225
139, 326, -358, 225
139, 326, -358, 226
1210, 326, -359, 226
1210, 326, -360, 226
1210, 326, -360, 226
1210, 326, -361, 227
1210, 326, -362, 227
1210, 1262, -362, 227
1210, 1262, -363, 227
1210, 1262, -364, 228
185, 1262, -365, 228
185, 1262, -366, 228
185, 1262, -366, 229
185, 336, -367, 229
185, 336, -368, 229
185, 336, -368, 230
185, 329, -369, 230
185, 329, -369, 230
185, 329, -370, 230
185, 338, -371, 231
185, 338, -371, 231
185, 338, -372, 231
185, 338, -373, 232
185, 362, -374, 232
185, 362, -374, 232
185, 362, -375, 233
185, 353, -376, 233
185, 353, -376, 233
185, 353, -377, 234
185, 353, -377, 234
185, 353, -378, 234
1237, 353, -379, 235
1237, 353, -379, 235
1237, 353, -380, 235
1237, 353, -380, 235
1237, 353, -381, 236
1237, 353, -382, 236
326, 353, -382, 236
326, 353, -383, 237
326, 353, -384, 237
326, 353, -384, 237
326, 353, -385, 238
326, 353, -386, 238
326, 353, -387, 238
326, 353, -388, 239
326, 353, -388, 239
326, 353, -389, 239
326, 353, -390, 240
326, 353, -390, 240
326, 353, -391, 240
1084, 353, -391, 241
1084, 353, -392, 241
1198, 353, -393, 241
1198, 353, -393, 242
1198, 353, -394, 242
1198, 353, -394, 242
1044, 1008, -395, 243
1044, 1008, -396, 243
1044, 1008, -397, 243
1044, 1008, -397, 244
1044, 993, -398, 244
1044, 993, -398, 244
1044, 993, -399, 245
1044, 993, -400, 245
1044, 993, -401, 246
1044, 993, -402, 246
1044, 730, -402, 246
1175, 730, -403, 246
1175, 730, -403, 247
1175, 730, -404, 247
1175, 730, -405, 248
1175, 730, -405, 248
1835, 730, -406, 248
1835, 730, -407, 248
1835, 955, -407, 249
1835, 955, -408, 249
1835, 955, -408, 250
2550, 1012, -409, 250
2550, 1012, -409, 250
2550, 1012, -410, 250
1070, 1012, -411, 251
1070, 1012, -411, 251
1070, 1012, -412, 252
1070, 1012, -413, 252
1081, 1012, -413, 252
1081, 1012, -414, 252
1081, 1012, -414, 253
1081, 1012, -415, 253
1551, 510, -416, 253
1551, 510, -416, 254
1551, 510, -417, 254
1551, 510, -418, 254
1551, 510, -418, 255
1551, 510, -419, 255
1551, 510, -420, 256
1551, 770, -420, 256
1551, 770, -421, 256
1551, 770, -422, 256
1551, 770, -422, 257
1551, 770, -423, 257
1551, 770, -424, 257
1551, 770, -424, 258
330, 770, -425, 258
330, 770, -425, 258
330, 770, -427, 259
330, 770, -428, 259
330, 770, -429, 260
330, 770, -429, 260
330, 770, -430, 260
330, 770, -430, 261
330, 770, -431, 261
330, 770, -432, 261
330, 770, -432, 262
330, 770, -433, 262
330, 770, -434, 262
823, 770, -434, 263
823, 770, -435, 263
823, 770, -436, 264
823, 770, -437, 264
823, 770, -439, 265
823, 770, -440, 266
823, 770, -441, 266
823, 770, -441, 267
823, 770, -442, 267
823, 770, -443, 267
823, 770, -443, 268
823, 770, -444, 268
823, 770, -445, 268
835, 774, -446, 269
835, 774, -447, 269
835, 774, -447, 270
835, 774, -448, 270
835, 774, -448, 270
835, 774, -449, 271
835, 774, -450, 271
835, 774, -451, 272
835, 774, -452, 272
835, 774, -452, 273
835, 774, -453, 273
835, 774, -453, 273
835, 774, -454, 274
835, 774, -455, 274
835, 774, -456, 275
835, 774, -457, 275
835, 774, -458, 276
835, 681, -458, 276
835, 681, -459, 277
835, 681, -460, 277
835, 668, -460, 277
835, 668, -461, 278
835, 668, -462, 279
835, 668, -463, 279
835, 668, -464, 280
835, 668, -464, 280
835, 668, -465, 281
835, 668, -466, 281
693, 704, -467, 282
693, 704, -468, 282
693, 704, -468, 282
693, 697, -469, 283
693, 697, -470, 283
693, 697, -471, 284
693, 713, -472, 285
693, 713, -473, 285
428, 689, -474, 286
428, 689, -475, 286
428, 696, -476, 287
428, 696, -476, 288
428, 696, -477, 288
428, 635, -478, 289
428, 635, -479, 289
428, 635, -479, 290
573, 687, -480, 290
573, 687, -481, 291
710, 658, -482, 291
710, 658, -483, 292
710, 658, -484, 292
710, 668, -484, 293
710, 668, -485, 293
710, 668, -486, 294
710, 685, -486, 294
714, 685, -487, 295
714, 685, -488, 295
704, 685, -489, 296
704, 681, -490, 296
704, 681, -490, 297
728, 730, -491, 298
728, 730, -492, 298
728, 730, -493, 298
702, 712, -493, 299
702, 712, -494, 300
702, 712, -495, 300
702, 712, -496, 301
744, 712, -496, 301
698, 712, -499, 303
698, 689, -499, 303
