L, R, motor_r, motor_l
403, 660, -247, 160
540, 660, -248, 160
540, 660, -248, 161
540, 660, -249, 161
523, 660, -250, 162
523, 660, -251, 163
523, 660, -252, 163
536, 660, -253, 164
536, 660, -253, 165
536, 660, -254, 165
418, 660, -255, 166
418, 660, -256, 166
418, 660, -256, 167
418, 660, -257, 167
572, 660, -258, 168
572, 660, -259, 169
572, 660, -260, 169
572, 660, -260, 170
614, 660, -262, 171
614, 660, -262, 171
614, 660, -263, 172
614, 660, -264, 172
614, 660, -264, 173
614, 660, -265, 173
614, 660, -266, 174
614, 660, -267, 174
614, 660, -267, 175
439, 660, -268, 176
439, 660, -269, 176
439, 660, -270, 177
439, 660, -271, 177
326, 660, -272, 178
326, 660, -272, 178
326, 660, -273, 179
326, 660, -274, 180
326, 660, -275, 180
326, 660, -276, 181
321, 660, -277, 181
321, 660, -277, 182
321, 660, -278, 182
321, 660, -280, 183
321, 660, -280, 184
321, 660, -281, 184
321, 660, -282, 185
321, 660, -282, 185
321, 660, -283, 186
321, 660, -284, 187
321, 660, -285, 187
321, 660, -286, 188
290, 121, -287, 188
290, 121, -288, 189
290, 121, -288, 190
286, 126, -289, 190
286, 126, -290, 191
286, 126, -291, 192
282, 126, -292, 192
282, 126, -293, 193
282, 126, -294, 193
282, 126, -294, 194
282, 126, -295, 194
273, 126, -296, 195
273, 128, -297, 196
273, 128, -298, 196
273, 128, -299, 197
273, 128, -300, 197
273, 128, -300, 198
273, 128, -301, 198
271, 128, -302, 199
271, 128, -303, 199
271, 128, -303, 200
267, 130, -304, 200
267, 130, -305, 201
267, 130, -306, 201
267, 135, -307, 202
273, 145, -309, 204
273, 145, -310, 204
273, 145, -310, 205
273, 145, -311, 205
326, 145, -312, 206
326, 145, -313, 206
326, 149, -314, 207
326, 149, -315, 208
326, 149, -316, 208
326, 149, -316, 209
326, 149, -317, 209
326, 149, -318, 210
326, 149, -319, 211
326, 149, -320, 211
326, 149, -320, 212
326, 158, -321, 212
326, 158, -322, 213
326, 158, -323, 213
326, 158, -324, 214
326, 158, -325, 215
326, 158, -326, 216
326, 164, -327, 216
326, 164, -327, 217
326, 164, -328, 217
326, 46, -329, 218
326, 46, -330, 219
326, 46, -330, 219
326, 46, -331, 220
326, 46, -332, 220
326, 46, -333, 221
326, 46, -334, 221
326, 46, -334, 222
326, 46, -335, 222
326, 46, -336, 223
326, 46, -337, 223
326, 46, -337, 224
326, 46, -338, 224
326, 46, -339, 225
326, 46, -340, 225
326, 46, -341, 226
326, 46, -341, 226
326, 46, -342, 227
326, 46, -344, 228
326, 46, -344, 228
326, 46, -346, 229
326, 241, -347, 230
326, 241, -348, 231
326, 321, -349, 231
326, 321, -350, 232
326, 321, -351, 233
326, 321, -352, 234
326, 321, -353, 234
326, 321, -354, 235
326, 321, -355, 235
326, 321, -356, 236
326, 321, -356, 236
326, 321, -358, 237
326, 322, -359, 238
326, 322, -359, 238
326, 322, -360, 239
326, 322, -361, 240
326, 322, -362, 240
326, 322, -363, 241
326, 322, -364, 242
326, 322, -365, 242
36, 322, -366, 243
36, 322, -367, 244
36, 322, -368, 244
36, 661, -369, 245
36, 661, -370, 246
36, 661, -371, 247
36, 661, -372, 247
36, 661, -373, 248
36, 661, -374, 249
326, 661, -375, 250
326, 661, -376, 250
326, 661, -378, 251
326, 661, -378, 252
326, 661, -379, 253
326, 661, -380, 253
326, 661, -381, 254
326, 661, -382, 254
326, 661, -383, 255
326, 661, -384, 256
326, 661, -385, 256
326, 661, -386, 257
326, 661, -386, 258
326, 661, -388, 258
855, 661, -389, 259
855, 869, -389, 260
855, 869, -390, 260
856, 869, -391, 261
856, 869, -392, 261
856, 869, -394, 263
856, 869, -394, 263
856, 869, -396, 264
856, 869, -396, 265
856, 869, -398, 265
856, 869, -399, 266
856, 758, -400, 266
856, 758, -400, 267
869, 758, -402, 268
869, 758, -403, 268
869, 758, -403, 269
869, 758, -405, 270
869, 758, -405, 270
869, 758, -406, 271
869, 758, -407, 272
869, 758, -408, 273
869, 758, -409, 273
869, 758, -410, 274
873, 758, -411, 274
873, 758, -412, 275
873, 758, -413, 276
857, 758, -414, 276
857, 758, -415, 277
857, 758, -416, 278
857, 758, -417, 279
857, 758, -418, 279
857, 758, -419, 280
857, 758, -420, 281
857, 758, -421, 282
857, 758, -422, 282
857, 758, -423, 283
857, 758, -425, 284
857, 758, -426, 285
857, 758, -427, 286
855, 758, -430, 288
855, 758, -432, 290
855, 758, -433, 290
855, 758, -433, 291
855, 758, -434, 291
855, 758, -436, 292
855, 758, -437, 293
855, 736, -438, 294
855, 736, -439, 294
855, 736, -440, 296
855, 736, -441, 296
855, 736, -442, 297
855, 736, -443, 298
855, 736, -444, 299
855, 736, -445, 299
855, 736, -446, 300
855, 736, -447, 301
855, 736, -448, 301
855, 736, -449, 302
855, 736, -450, 303
855, 736, -450, 304
855, 736, -451, 304
855, 736, -453, 305
855, 736, -454, 306
855, 736, -455, 307
855, 736, -456, 308
855, 736, -457, 308
855, 736, -458, 309
855, 736, -459, 310
855, 736, -460, 310
855, 736, -461, 311
597, 736, -461, 312
597, 736, -462, 312
597, 736, -463, 313
597, 736, -464, 314
597, 736, -465, 314
597, 586, -465, 315
597, 586, -466, 316
597, 586, -467, 316
597, 586, -468, 317
597, 586, -469, 318
597, 586, -470, 318
597, 586, -471, 319
597, 586, -472, 320
597, 586, -473, 320
597, 586, -474, 321
597, 586, -475, 322
597, 586, -476, 323
563, 561, -477, 323
563, 561, -477, 324
563, 561, -478, 325
563, 546, -480, 326
563, 546, -481, 326
563, 546, -482, 327
559, 517, -483, 328
559, 517, -484, 328
569, 562, -485, 329
569, 562, -486, 330
569, 562, -487, 330
561, 535, -488, 331
561, 535, -489, 332
561, 535, -490, 333
559, 540, -491, 333
559, 540, -492, 334
559, 540, -493, 335
509, 540, -493, 335
509, 527, -494, 336
509, 527, -496, 337
511, 527, -497, 338
511, 527, -498, 338
492, 519, -499, 339
492, 519, -500, 340
