L, R, motor_r, motor_l
399, 420, -80, 55
399, 420, -81, 56
401, 420, -81, 56
401, 425, -82, 57
401, 425, -83, 57
401, 425, -84, 58
401, 424, -85, 58
401, 424, -85, 59
401, 424, -86, 60
401, 427, -87, 60
401, 427, -88, 61
401, 427, -89, 61
401, 427, -89, 62
401, 427, -90, 62
404, 433, -91, 63
404, 433, -92, 63
404, 433, -93, 64
408, 433, -94, 64
408, 433, -94, 65
408, 435, -95, 65
408, 435, -96, 66
408, 435, -97, 67
408, 439, -98, 67
408, 439, -99, 68
408, 439, -99, 68
408, 439, -100, 69
408, 439, -101, 69
412, 439, -102, 70
412, 448, -103, 71
412, 448, -103, 71
411, 448, -104, 72
411, 454, -105, 72
411, 454, -106, 73
418, 454, -107, 73
418, 447, -107, 74
418, 447, -108, 75
420, 447, -109, 75
420, 448, -110, 76
420, 448, -111, 76
421, 448, -112, 77
421, 448, -112, 77
421, 527, -113, 78
420, 527, -114, 78
420, 527, -115, 79
420, 464, -116, 80
420, 464, -117, 80
425, 464, -117, 81
425, 460, -118, 81
425, 460, -119, 82
435, 460, -121, 83
435, 464, -121, 83
435, 464, -122, 84
435, 464, -123, 85
435, 464, -124, 85
445, 483, -125, 86
445, 483, -125, 86
445, 471, -126, 87
445, 471, -127, 87
445, 471, -128, 88
445, 471, -129, 89
445, 471, -129, 89
445, 471, -130, 90
445, 471, -131, 90
445, 515, -132, 91
445, 515, -133, 91
445, 515, -134, 92
483, 515, -135, 93
483, 515, -135, 93
483, 680, -136, 94
710, 392, -137, 95
710, 392, -138, 95
710, 392, -139, 96
710, 392, -139, 96
372, 635, -140, 97
372, 635, -141, 97
372, 635, -142, 98
372, 588, -143, 98
372, 588, -143, 99
372, 588, -144, 100
372, 626, -145, 100
372, 626, -146, 101
372, 626, -147, 101
372, 643, -148, 102
372, 643, -148, 103
697, 643, -149, 103
697, 643, -150, 104
697, 622, -151, 104
697, 622, -151, 105
697, 622, -152, 106
697, 609, -153, 106
697, 609, -154, 107
697, 609, -155, 108
697, 326, -156, 108
697, 326, -157, 109
697, 326, -157, 109
697, 326, -158, 110
488, 326, -159, 111
488, 326, -160, 111
488, 326, -160, 112
321, 326, -161, 112
321, 326, -162, 113
321, 326, -163, 114
321, 326, -164, 114
321, 326, -165, 115
321, 326, -166, 116
321, 326, -167, 116
321, 326, -167, 117
321, 326, -168, 117
321, 326, -169, 118
321, 326, -170, 119
321, 326, -171, 119
321, 326, -172, 120
321, 326, -173, 120
326, 326, -173, 121
326, 326, -174, 121
326, 326, -175, 122
326, 479, -176, 123
326, 479, -177, 123
326, 479, -177, 124
326, 479, -179, 125
326, 479, -180, 126
326, 158, -181, 126
326, 158, -182, 127
326, 158, -183, 127
326, 158, -183, 128
326, 158, -184, 128
326, 158, -185, 129
326, 158, -186, 129
326, 158, -186, 130
326, 158, -187, 130
282, 158, -188, 131
282, 158, -189, 131
282, 158, -190, 132
282, 158, -191, 132
282, 158, -193, 134
282, 158, -194, 134
282, 158, -194, 135
282, 158, -195, 135
282, 158, -196, 136
282, 158, -197, 136
282, 158, -197, 137
282, 158, -198, 137
282, 158, -199, 138
282, 158, -200, 138
282, 158, -200, 139
282, 158, -202, 140
282, 158, -202, 140
282, 30, -203, 141
282, 30, -204, 141
282, 130, -205, 142
282, 130, -205, 142
282, 130, -206, 143
282, 130, -207, 143
282, 130, -208, 144
282, 130, -209, 144
660, 135, -209, 145
660, 135, -211, 146
660, 135, -212, 146
437, 135, -213, 147
437, 135, -213, 148
437, 135, -214, 148
437, 135, -215, 149
437, 135, -215, 149
437, 135, -216, 150
437, 135, -217, 150
437, 135, -218, 151
437, 135, -218, 151
437, 135, -219, 152
437, 135, -220, 152
437, 135, -220, 152
437, 135, -221, 153
437, 135, -222, 154
437, 135, -223, 154
326, 135, -223, 154
326, 135, -224, 155
326, 135, -225, 156
326, 135, -226, 156
326, 135, -226, 157
326, 135, -227, 157
326, 135, -228, 158
326, 122, -229, 158
326, 122, -230, 159
326, 122, -230, 159
326, 122, -231, 160
326, 46, -232, 160
326, 46, -233, 161
326, 121, -233, 161
326, 121, -234, 162
326, 121, -235, 162
326, 121, -236, 163
326, 121, -236, 163
326, 121, -237, 164
326, 128, -238, 165
326, 128, -239, 165
326, 128, -240, 166
326, 121, -240, 166
326, 121, -241, 166
326, 121, -242, 167
326, 121, -243, 167
326, 121, -244, 168
326, 121, -245, 168
326, 121, -245, 169
326, 72, -246, 169
326, 72, -247, 170
326, 120, -248, 170
326, 120, -249, 171
326, 120, -249, 172
326, 120, -250, 172
326, 120, -251, 172
326, 120, -252, 173
326, 122, -253, 173
326, 122, -254, 174
326, 122, -255, 175
326, 135, -256, 175
326, 135, -257, 176
326, 135, -257, 176
326, 122, -258, 177
326, 122, -259, 177
154, 122, -260, 178
154, 122, -261, 178
154, 122, -261, 179
149, 122, -262, 180
149, 128, -263, 180
149, 128, -264, 180
149, 128, -265, 181
143, 128, -266, 181
143, 128, -267, 182
143, 128, -267, 182
143, 128, -268, 183
143, 121, -269, 184
143, 121, -270, 184
143, 121, -271, 185
143, 121, -271, 185
143, 121, -272, 186
143, 126, -273, 186
143, 126, -274, 187
143, 126, -275, 187
143, 126, -276, 188
143, 126, -277, 188
143, 126, -278, 189
143, 126, -279, 189
143, 126, -279, 190
139, 126, -280, 190
139, 130, -281, 191
139, 130, -282, 191
137, 130, -283, 192
137, 130, -284, 192
137, 130, -285, 193
137, 130, -285, 193
137, 130, -286, 194
137, 130, -287, 194
137, 130, -288, 195
137, 135, -289, 195
137, 135, -290, 196
138, 135, -291, 196
138, 135, -291, 197
138, 139, -292, 197
138, 149, -293, 198
138, 149, -294, 198
138, 149, -295, 199
138, 149, -295, 199
138, 149, -296, 200
138, 149, -297, 200
137, 149, -298, 201
137, 149, -299, 201
137, 149, -300, 202
137, 149, -301, 203
128, 149, -301, 203
128, 149, -302, 204
128, 149, -303, 204
128, 149, -304, 204
128, 135, -305, 205
128, 135, -305, 205
818, 130, -307, 206
818, 130, -308, 207
818, 130, -309, 208
812, 18, -310, 208
812, 18, -310, 209
812, 18, -311, 209
812, 147, -312, 210
827, 147, -313, 210
827, 147, -314, 211
827, 156, -315, 211
827, 156, -316, 212
827, 156, -317, 213
827, 156, -317, 213
827, 156, -318, 214
827, 156, -319, 214
827, 156, -320, 215
44, 156, -320, 215
44, 156, -321, 216
44, 156, -322, 216
154, 156, -323, 217
154, 156, -324, 217
154, 156, -325, 218
175, 156, -325, 218
175, 156, -326, 219
175, 156, -327, 219
175, 156, -328, 220
175, 156, -329, 220
175, 156, -330, 221
175, 156, -331, 221
175, 156, -331, 222
175, 156, -332, 222
175, 156, -333, 223
175, 156, -333, 223
175, 74, -335, 224
175, 74, -335, 224
175, 74, -336, 225
175, 158, -337, 226
175, 158, -338, 226
175, 158, -339, 226
175, 158, -339, 227
175, 158, -340, 228
175, 158, -341, 228
175, 157, -342, 229
175, 157, -343, 229
175, 157, -343, 230
175, 157, -345, 230
175, 157, -346, 231
175, 157, -347, 232
175, 166, -348, 232
175, 166, -349, 233
175, 166, -349, 233
175, 166, -350, 234
175, 166, -351, 234
175, 166, -352, 235
175, 166, -353, 235
175, 166, -354, 236
175, 166, -355, 236
175, 175, -355, 237
175, 175, -356, 237
175, 175, -357, 238
1217, 175, -358, 239
1217, 175, -359, 239
766, 175, -359, 240
766, 185, -360, 240
766, 185, -361, 241
766, 185, -362, 241
766, 185, -363, 242
766, 185, -363, 242
766, 185, -364, 243
326, 185, -365, 244
326, 185, -366, 244
326, 185, -367, 245
326, 185, -367, 245
326, 185, -368, 246
326, 185, -369, 246
326, 185, -370, 247
326, 185, -371, 247
326, 185, -371, 248
326, 185, -372, 248
326, 185, -373, 249
326, 185, -374, 250
326, 185, -374, 250
326, 185, -375, 251
326, 185, -376, 251
326, 185, -377, 252
326, 185, -377, 252
326, 203, -378, 253
326, 203, -379, 254
326, 203, -380, 254
326, 326, -381, 255
326, 326, -382, 255
326, 326, -382, 256
326, 326, -383, 256
326, 326, -384, 257
326, 326, -385, 257
326, 326, -386, 258
326, 326, -386, 258
326, 326, -387, 259
326, 326, -388, 259
326, 326, -389, 260
326, 326, -390, 261
326, 326, -391, 262
326, 326, -392, 262
326, 326, -393, 263
326, 326, -393, 263
326, 326, -394, 264
326, 326, -395, 264
644, 326, -396, 265
644, 326, -397, 266
644, 326, -397, 266
644, 721, -398, 267
644, 721, -399, 267
644, 721, -400, 268
644, 721, -401, 268
644, 721, -401, 269
644, 721, -402, 270
644, 721, -403, 270
644, 861, -404, 271
644, 861, -405, 271
644, 861, -405, 272
644, 861, -406, 273
644, 964, -407, 273
326, 964, -408, 274
326, 964, -409, 274
326, 974, -409, 275
326, 974, -410, 276
326, 974, -411, 276
326, 974, -412, 277
326, 974, -413, 277
326, 974, -413, 278
326, 974, -414, 279
326, 974, -415, 279
326, 974, -416, 280
326, 974, -416, 280
326, 974, -417, 281
326, 974, -418, 281
326, 974, -419, 282
326, 956, -420, 282
326, 956, -421, 283
326, 956, -421, 284
326, 986, -423, 285
326, 986, -424, 286
326, 986, -425, 286
326, 986, -426, 287
326, 986, -427, 287
326, 986, -427, 288
326, 986, -428, 288
326, 986, -429, 289
326, 986, -430, 290
326, 986, -431, 290
326, 986, -432, 291
326, 986, -432, 291
326, 986, -433, 292
326, 986, -434, 293
796, 986, -435, 294
796, 986, -436, 294
796, 986, -437, 295
796, 986, -438, 295
796, 986, -438, 296
796, 986, -439, 296
796, 986, -440, 297
796, 986, -441, 297
796, 986, -441, 298
796, 986, -442, 299
796, 986, -443, 299
796, 986, -444, 300
796, 986, -445, 300
796, 986, -445, 301
796, 986, -446, 301
796, 986, -447, 302
796, 986, -448, 303
796, 986, -449, 303
796, 986, -449, 304
796, 986, -450, 304
796, 986, -451, 305
796, 986, -451, 305
796, 835, -452, 306
796, 835, -453, 307
796, 835, -454, 307
796, 835, -455, 308
796, 835, -455, 308
796, 835, -456, 309
796, 835, -457, 309
796, 517, -458, 310
796, 517, -458, 310
796, 517, -459, 311
796, 517, -460, 312
796, 517, -461, 312
796, 517, -461, 313
796, 517, -462, 313
796, 517, -463, 314
796, 517, -464, 314
796, 517, -465, 315
796, 603, -465, 316
796, 603, -466, 316
796, 603, -467, 317
796, 603, -468, 317
796, 603, -469, 318
796, 603, -469, 318
849, 603, -470, 319
849, 603, -471, 320
849, 603, -472, 320
849, 603, -473, 321
849, 603, -473, 322
2550, 603, -474, 322
2550, 603, -475, 323
2550, 603, -476, 324
2550, 603, -477, 324
2550, 603, -478, 325
2550, 603, -479, 326
2550, 603, -479, 326
2550, 455, -480, 327
2550, 455, -481, 327
2550, 455, -482, 328
2550, 455, -483, 329
2550, 455, -483, 329
2550, 455, -484, 330
679, 455, -485, 330
679, 455, -486, 331
679, 455, -486, 331
679, 455, -487, 332
679, 455, -488, 332
679, 455, -489, 333
679, 455, -489, 334
679, 455, -490, 334
679, 455, -491, 334
679, 455, -492, 335
728, 455, -493, 336
728, 455, -493, 336
728, 455, -494, 337
728, 455, -495, 338
710, 455, -496, 338
710, 455, -496, 339
710, 455, -497, 339
634, 455, -498, 340
634, 455, -499, 340
634, 455, -499, 341
