L, R, motor_r, motor_l
827, 818, -80, 46
827, 818, -81, 46
827, 818, -81, 46
827, 823, -82, 46
823, 823, -82, 47
823, 823, -83, 47
823, 823, -84, 47
823, 819, -84, 48
818, 819, -85, 48
818, 819, -85, 48
818, 819, -86, 49
818, 822, -87, 49
822, 822, -87, 49
822, 822, -88, 50
822, 822, -88, 50
822, 826, -89, 50
823, 826, -89, 51
823, 826, -90, 51
823, 833, -91, 52
823, 833, -91, 52
823, 833, -92, 52
819, 833, -93, 53
819, 843, -93, 53
823, 843, -94, 54
823, 843, -95, 54
823, 843, -95, 54
823, 835, -96, 55
877, 835, -96, 55
877, 835, -97, 55
819, 834, -99, 57
819, 834, -100, 57
819, 833, -100, 58
819, 833, -101, 58
871, 833, -101, 58
871, 833, -102, 59
871, 833, -103, 59
871, 833, -103, 59
871, 833, -104, 60
871, 833, -104, 60
871, 839, -105, 60
864, 839, -105, 61
864, 839, -106, 61
864, 839, -107, 62
864, 849, -107, 62
877, 849, -108, 62
877, 849, -109, 63
877, 848, -109, 63
877, 848, -110, 64
893, 848, -111, 64
893, 848, -111, 64
893, 848, -112, 65
901, 843, -112, 65
901, 843, -113, 65
901, 843, -113, 66
901, 835, -114, 66
885, 835, -115, 67
885, 835, -115, 67
885, 835, -116, 67
885, 835, -116, 68
885, 835, -117, 68
871, 835, -118, 68
871, 835, -118, 69
871, 835, -119, 69
871, 841, -119, 70
867, 841, -120, 70
867, 841, -121, 70
867, 849, -121, 71
853, 849, -122, 71
853, 849, -122, 71
853, 849, -123, 72
853, 877, -124, 72
863, 877, -124, 72
863, 877, -125, 73
863, 877, -125, 73
863, 885, -126, 73
861, 885, -127, 74
861, 885, -127, 74
861, 885, -128, 74
861, 877, -128, 75
864, 877, -129, 75
864, 877, -129, 75
864, 877, -130, 76
864, 847, -131, 76
883, 847, -131, 76
883, 847, -132, 77
883, 847, -132, 77
883, 847, -133, 77
1295, 847, -134, 78
1295, 849, -135, 79
1295, 849, -136, 79
1295, 849, -136, 79
2550, 849, -137, 80
2550, 849, -137, 80
2550, 849, -138, 80
2550, 849, -139, 81
915, 849, -139, 81
915, 849, -140, 81
915, 849, -140, 82
915, 2550, -141, 82
886, 2550, -142, 82
886, 2550, -142, 83
886, 2550, -143, 83
886, 893, -143, 83
886, 893, -144, 84
886, 893, -145, 84
886, 893, -145, 84
886, 899, -146, 85
886, 899, -146, 85
878, 899, -147, 86
878, 899, -147, 86
878, 895, -148, 86
878, 895, -149, 86
878, 895, -149, 87
878, 895, -149, 87
878, 891, -150, 88
878, 891, -151, 88
871, 891, -151, 88
871, 891, -152, 88
871, 879, -153, 89
871, 879, -153, 89
863, 879, -154, 90
863, 879, -154, 90
863, 871, -155, 90
863, 871, -155, 91
877, 871, -156, 91
877, 871, -157, 92
877, 868, -157, 92
877, 868, -158, 92
863, 868, -159, 93
863, 868, -159, 93
863, 869, -159, 94
863, 869, -160, 94
878, 869, -161, 94
878, 869, -161, 95
878, 879, -162, 95
878, 879, -162, 96
992, 879, -163, 96
992, 879, -164, 96
992, 879, -164, 97
992, 879, -165, 97
992, 879, -165, 97
992, 2070, -166, 98
2550, 2070, -167, 98
2550, 886, -167, 98
2550, 886, -168, 99
2550, 886, -168, 99
864, 886, -169, 100
864, 886, -170, 100
864, 886, -171, 101
879, 886, -171, 101
879, 886, -172, 101
879, 886, -173, 102
879, 886, -173, 102
864, 886, -174, 102
864, 886, -174, 103
864, 886, -175, 103
864, 888, -175, 103
812, 888, -176, 104
812, 888, -177, 104
812, 888, -177, 104
812, 885, -178, 104
814, 885, -178, 105
814, 885, -179, 105
814, 878, -180, 106
814, 878, -181, 106
814, 878, -181, 106
814, 878, -182, 106
814, 877, -182, 107
814, 877, -183, 107
814, 877, -183, 107
814, 877, -184, 108
814, 817, -185, 108
800, 817, -185, 108
800, 817, -186, 108
800, 817, -186, 109
800, 817, -187, 109
800, 817, -187, 109
800, 817, -188, 110
800, 817, -189, 110
800, 817, -189, 110
800, 817, -189, 110
800, 817, -190, 110
800, 137, -191, 111
800, 137, -191, 111
800, 137, -192, 111
990, 137, -193, 112
990, 137, -193, 112
990, 137, -194, 112
1082, 137, -195, 113
1082, 137, -195, 113
1082, 137, -196, 113
1082, 137, -196, 113
1082, 2104, -197, 114
1273, 2104, -197, 114
1273, 2104, -198, 114
1273, 947, -199, 115
1273, 947, -199, 115
1273, 947, -199, 115
1273, 947, -200, 116
1273, 947, -201, 116
1273, 947, -201, 116
1273, 947, -202, 116
1273, 947, -202, 117
1273, 947, -203, 117
899, 947, -203, 117
899, 947, -204, 117
899, 947, -204, 118
899, 947, -205, 118
1255, 947, -206, 118
1255, 947, -206, 119
1255, 947, -207, 119
1255, 947, -207, 119
1255, 947, -208, 120
1255, 947, -209, 120
1255, 947, -209, 120
1255, 947, -210, 120
1255, 947, -210, 121
1255, 145, -211, 121
1255, 145, -211, 121
1255, 145, -212, 122
1255, 137, -212, 122
1246, 137, -213, 122
1246, 137, -213, 122
1246, 130, -214, 123
1246, 130, -215, 123
1246, 130, -215, 123
1246, 130, -216, 124
1246, 128, -216, 124
1246, 128, -217, 124
1242, 128, -217, 125
1242, 128, -218, 125
1242, 128, -218, 125
1242, 128, -219, 125
1242, 128, -219, 126
1242, 128, -220, 126
1242, 128, -221, 126
1242, 128, -221, 126
1242, 91, -222, 127
1242, 91, -223, 127
1242, 128, -223, 127
1242, 128, -224, 128
1242, 128, -224, 128
1267, 128, -225, 128
1267, 128, -225, 128
1267, 128, -226, 129
1267, 93, -226, 129
1267, 93, -227, 129
1227, 93, -227, 130
1227, 93, -228, 130
1227, 128, -228, 130
1227, 128, -229, 130
1227, 128, -229, 131
1227, 128, -230, 131
1227, 130, -231, 131
1227, 130, -231, 132
1227, 130, -232, 132
1227, 130, -232, 132
1227, 130, -233, 132
1227, 130, -233, 133
1227, 112, -234, 133
1227, 112, -234, 133
1227, 112, -235, 133
1227, 126, -235, 134
1227, 126, -236, 134
1227, 126, -237, 134
1227, 126, -237, 134
1227, 126, -238, 135
1227, 126, -239, 135
1227, 126, -239, 135
1227, 126, -240, 136
1227, 126, -240, 136
326, 126, -241, 136
326, 126, -241, 136
326, 126, -242, 137
326, 126, -242, 137
326, 126, -243, 137
326, 126, -244, 138
326, 126, -244, 138
321, 126, -245, 138
321, 126, -245, 139
321, 126, -246, 139
321, 126, -246, 139
326, 126, -247, 139
326, 126, -247, 140
326, 126, -248, 140
326, 971, -249, 140
326, 971, -249, 140
326, 971, -249, 141
326, 971, -250, 141
321, 842, -251, 141
321, 842, -251, 142
321, 842, -252, 142
321, 842, -252, 142
321, 842, -253, 142
321, 842, -253, 142
321, 842, -254, 143
321, 842, -254, 143
321, 842, -255, 143
321, 842, -255, 144
321, 130, -256, 144
321, 130, -257, 144
321, 130, -257, 144
321, 130, -258, 145
321, 130, -258, 145
321, 128, -259, 145
321, 128, -260, 146
321, 18, -260, 146
321, 18, -261, 146
321, 18, -261, 146
321, 126, -262, 147
321, 126, -262, 147
321, 126, -263, 147
321, 126, -264, 148
321, 126, -264, 148
321, 126, -265, 148
321, 147, -266, 148
321, 147, -266, 149
321, 147, -267, 149
321, 130, -267, 149
321, 130, -268, 149
321, 130, -268, 150
321, 130, -269, 150
321, 130, -269, 150
321, 130, -270, 150
321, 130, -271, 151
321, 32, -271, 151
321, 32, -272, 152
321, 32, -273, 152
321, 130, -273, 152
321, 130, -274, 152
321, 130, -275, 153
321, 130, -275, 153
321, 130, -276, 153
321, 130, -276, 154
321, 50, -277, 154
321, 50, -277, 154
321, 50, -278, 155
321, 50, -279, 155
321, 135, -280, 156
321, 130, -281, 156
321, 130, -281, 157
321, 130, -282, 157
321, 130, -283, 157
321, 50, -283, 158
321, 50, -284, 158
321, 50, -285, 158
38, 135, -285, 159
38, 135, -286, 159
38, 135, -287, 159
38, 72, -287, 160
38, 72, -288, 160
38, 72, -288, 160
38, 137, -289, 161
38, 137, -289, 161
38, 137, -290, 161
38, 84, -291, 162
38, 84, -291, 162
38, 84, -292, 162
38, 84, -293, 163
38, 139, -293, 163
38, 139, -294, 164
38, 139, -294, 164
183, 93, -295, 164
183, 93, -296, 165
183, 93, -296, 165
183, 139, -297, 165
30, 139, -297, 166
30, 139, -298, 166
30, 139, -299, 166
179, 112, -299, 167
179, 112, -300, 167
179, 112, -300, 167
179, 138, -301, 168
179, 138, -302, 168
30, 138, -302, 169
170, 138, -303, 169
170, 138, -303, 169
170, 113, -304, 170
170, 113, -305, 170
145, 120, -305, 170
145, 120, -306, 171
145, 120, -306, 171
145, 120, -307, 172
145, 120, -308, 172
145, 120, -308, 172
138, 121, -310, 173
138, 121, -310, 173
138, 145, -311, 174
138, 145, -312, 174
138, 145, -312, 174
138, 145, -313, 175
138, 149, -313, 175
138, 149, -314, 175
138, 149, -315, 176
986, 149, -315, 176
986, 149, -316, 176
986, 149, -317, 177
986, 149, -317, 177
986, 149, -318, 177
986, 149, -318, 178
986, 149, -319, 178
986, 149, -319, 178
986, 149, -320, 178
986, 149, -321, 179
179, 149, -321, 179
179, 149, -322, 179
179, 149, -323, 180
179, 149, -323, 180
179, 149, -324, 180
179, 149, -325, 181
179, 149, -325, 181
179, 149, -326, 181
179, 149, -326, 182
179, 149, -327, 182
179, 149, -327, 182
179, 149, -328, 182
179, 149, -329, 183
179, 149, -329, 183
179, 149, -330, 183
179, 149, -331, 184
179, 149, -331, 184
179, 1024, -332, 184
179, 1024, -332, 184
179, 1024, -333, 185
179, 1024, -334, 185
179, 1024, -334, 185
179, 1024, -335, 186
179, 1024, -335, 186
179, 1024, -336, 186
179, 1024, -336, 186
179, 1024, -337, 187
179, 172, -338, 187
179, 172, -338, 187
179, 172, -339, 188
179, 172, -339, 188
179, 164, -340, 188
179, 164, -341, 189
179, 164, -341, 189
179, 164, -342, 189
179, 164, -343, 190
179, 164, -343, 190
179, 164, -344, 190
179, 164, -344, 190
179, 164, -345, 191
179, 164, -345, 191
179, 164, -346, 192
179, 164, -347, 192
179, 164, -348, 192
179, 164, -348, 193
179, 164, -349, 193
179, 164, -350, 193
179, 166, -350, 194
179, 166, -351, 194
179, 166, -351, 194
179, 157, -352, 195
179, 157, -353, 195
179, 157, -353, 195
179, 166, -354, 196
179, 166, -355, 196
179, 166, -355, 196
179, 166, -356, 197
179, 166, -356, 197
179, 166, -357, 197
211, 166, -358, 198
211, 166, -359, 198
211, 166, -359, 198
211, 166, -360, 199
211, 166, -361, 199
211, 166, -361, 200
211, 166, -362, 200
211, 166, -363, 200
211, 166, -363, 200
211, 166, -363, 201
197, 77, -364, 201
197, 77, -365, 202
197, 77, -365, 202
205, 77, -366, 202
205, 77, -366, 202
205, 77, -367, 203
205, 198, -368, 203
205, 198, -368, 203
205, 198, -369, 204
205, 198, -370, 204
205, 324, -370, 204
205, 324, -371, 205
205, 324, -371, 205
205, 324, -372, 205
205, 324, -373, 206
205, 324, -373, 206
205, 324, -374, 206
205, 324, -374, 207
205, 1008, -376, 208
205, 1008, -377, 208
205, 1008, -377, 208
205, 1008, -378, 209
1127, 1008, -379, 209
1127, 1008, -379, 210
1127, 1008, -380, 210
1127, 1008, -381, 210
1127, 1008, -381, 211
1127, 1008, -382, 211
326, 1008, -382, 212
326, 1008, -383, 212
326, 1008, -384, 212
326, 1008, -385, 213
326, 1008, -385, 213
326, 326, -386, 214
326, 326, -387, 214
326, 326, -387, 214
326, 326, -388, 215
326, 326, -389, 215
326, 326, -389, 216
326, 326, -390, 216
326, 326, -390, 216
326, 326, -391, 217
326, 326, -391, 217
326, 326, -392, 217
326, 326, -393, 218
326, 326, -393, 218
326, 326, -394, 218
326, 326, -394, 219
326, 326, -395, 219
326, 326, -395, 219
326, 326, -396, 220
326, 326, -397, 220
326, 326, -397, 220
326, 326, -398, 221
326, 326, -399, 222
326, 326, -400, 222
326, 326, -400, 222
326, 326, -401, 223
326, 326, -401, 223
326, 326, -402, 224
326, 326, -403, 224
326, 326, -404, 225
326, 326, -404, 225
326, 326, -405, 225
326, 326, -405, 226
326, 326, -406, 226
326, 326, -406, 227
326, 326, -407, 227
326, 971, -408, 228
326, 971, -408, 228
326, 971, -409, 228
915, 971, -409, 229
915, 788, -410, 229
915, 788, -411, 229
915, 788, -411, 230
915, 788, -412, 230
915, 788, -412, 231
915, 788, -413, 231
915, 788, -413, 231
915, 788, -414, 232
326, 788, -414, 232
326, 788, -415, 232
326, 788, -415, 233
326, 788, -416, 233
326, 788, -417, 234
326, 788, -417, 234
326, 788, -418, 234
326, 788, -418, 235
326, 788, -419, 235
853, 788, -419, 235
853, 788, -420, 236
853, 788, -421, 236
853, 788, -421, 237
853, 963, -422, 237
853, 963, -423, 238
853, 963, -423, 238
853, 963, -424, 238
853, 963, -425, 239
853, 963, -425, 239
765, 340, -426, 240
765, 340, -426, 240
765, 340, -427, 240
765, 340, -428, 240
765, 720, -428, 241
765, 720, -429, 241
765, 720, -429, 242
326, 720, -430, 242
326, 357, -431, 242
326, 357, -431, 243
326, 357, -432, 243
321, 355, -432, 244
326, 355, -434, 245
326, 355, -435, 245
326, 355, -435, 245
326, 355, -436, 246
326, 376, -436, 246
326, 376, -437, 246
326, 376, -437, 247
326, 376, -438, 247
326, 376, -439, 247
326, 376, -439, 248
326, 376, -440, 248
326, 376, -440, 248
326, 376, -441, 249
326, 376, -442, 249
326, 376, -442, 249
326, 376, -443, 250
672, 376, -443, 250
672, 376, -444, 251
672, 376, -445, 251
704, 376, -445, 251
704, 376, -446, 252
704, 376, -446, 252
704, 376, -447, 252
321, 376, -447, 253
321, 376, -448, 253
321, 376, -449, 254
321, 401, -450, 254
321, 401, -450, 254
321, 401, -451, 255
321, 401, -451, 255
321, 401, -452, 255
321, 401, -453, 256
321, 401, -453, 256
321, 401, -454, 256
321, 401, -454, 257
321, 401, -455, 257
321, 401, -455, 258
321, 401, -456, 258
321, 666, -457, 259
321, 666, -458, 259
321, 666, -458, 259
321, 670, -459, 260
321, 670, -460, 260
321, 670, -460, 260
321, 670, -461, 261
321, 670, -461, 261
321, 670, -462, 262
321, 670, -462, 262
321, 670, -463, 262
722, 670, -463, 263
722, 670, -464, 263
722, 670, -465, 264
722, 670, -465, 264
722, 670, -466, 264
722, 670, -467, 265
722, 670, -467, 265
722, 353, -468, 266
722, 353, -468, 266
389, 353, -470, 267
389, 353, -471, 268
389, 353, -471, 268
389, 353, -472, 268
389, 353, -472, 269
389, 353, -473, 269
389, 353, -473, 270
389, 353, -474, 270
389, 353, -475, 270
389, 353, -475, 271
389, 353, -476, 271
389, 353, -477, 272
389, 353, -477, 272
389, 353, -478, 273
389, 353, -478, 273
389, 353, -479, 273
389, 353, -479, 274
389, 353, -480, 274
389, 353, -481, 275
389, 353, -481, 275
389, 353, -482, 276
389, 353, -482, 276
389, 353, -483, 276
389, 353, -483, 277
389, 736, -484, 277
389, 736, -485, 278
389, 736, -485, 278
698, 693, -486, 278
698, 693, -486, 279
698, 693, -487, 279
698, 693, -487, 280
710, 702, -488, 280
710, 702, -489, 280
710, 702, -489, 281
721, 702, -490, 281
721, 702, -491, 282
721, 702, -491, 282
721, 702, -492, 283
722, 713, -493, 284
722, 713, -494, 284
722, 713, -494, 284
700, 728, -495, 285
700, 728, -495, 285
700, 728, -496, 285
700, 728, -497, 286
666, 748, -497, 286
666, 748, -498, 287
666, 748, -498, 287
705, 748, -499, 287
705, 748, -499, 288
