L, R, motor_r, motor_l
321, 156, -284, 185
321, 135, -285, 186
321, 135, -286, 186
321, 135, -286, 187
321, 135, -287, 188
321, 135, -288, 188
326, 135, -289, 189
326, 139, -290, 189
326, 139, -290, 190
326, 139, -291, 191
326, 128, -292, 191
326, 128, -293, 192
326, 128, -293, 192
322, 17, -294, 193
322, 17, -295, 193
322, 17, -295, 194
322, 128, -296, 195
321, 128, -297, 195
321, 128, -298, 196
321, 131, -299, 196
321, 131, -299, 197
321, 131, -300, 198
321, 135, -301, 198
321, 135, -302, 199
321, 135, -302, 199
321, 138, -303, 200
321, 138, -304, 201
321, 138, -305, 201
321, 138, -306, 202
321, 138, -308, 203
321, 138, -308, 204
321, 147, -309, 204
321, 147, -310, 205
321, 147, -310, 205
321, 147, -311, 206
321, 147, -312, 206
321, 158, -313, 207
328, 158, -313, 208
328, 158, -314, 208
328, 162, -315, 209
329, 162, -316, 209
329, 162, -316, 210
329, 166, -317, 210
329, 166, -318, 211
329, 166, -319, 212
329, 166, -320, 212
329, 166, -320, 213
329, 166, -321, 213
329, 166, -322, 214
329, 166, -323, 214
329, 166, -324, 215
329, 166, -324, 216
329, 166, -325, 216
329, 166, -326, 217
329, 166, -327, 217
329, 166, -327, 218
329, 166, -328, 218
329, 166, -330, 220
329, 166, -331, 221
329, 166, -332, 221
329, 166, -333, 222
329, 166, -334, 222
329, 166, -334, 223
329, 166, -335, 223
329, 166, -336, 224
329, 166, -337, 225
329, 166, -338, 225
329, 166, -338, 226
329, 326, -339, 227
329, 326, -340, 227
329, 326, -341, 228
329, 326, -342, 228
329, 326, -343, 229
329, 326, -344, 229
329, 326, -344, 230
329, 326, -345, 230
329, 326, -346, 231
329, 326, -347, 231
329, 326, -347, 232
329, 370, -349, 233
329, 370, -350, 233
329, 370, -351, 234
329, 370, -351, 234
329, 370, -352, 235
329, 370, -353, 236
329, 370, -354, 236
329, 370, -355, 237
329, 370, -356, 237
329, 370, -356, 238
329, 370, -357, 238
329, 401, -358, 239
329, 401, -359, 239
329, 401, -360, 240
329, 401, -360, 240
329, 460, -361, 241
329, 460, -362, 241
329, 460, -363, 242
329, 460, -364, 242
329, 460, -365, 243
329, 460, -365, 244
329, 460, -366, 244
329, 460, -367, 245
329, 460, -368, 245
329, 460, -368, 246
329, 460, -369, 246
329, 460, -370, 247
329, 460, -371, 247
329, 460, -372, 248
329, 873, -372, 248
329, 873, -373, 249
329, 873, -374, 249
326, 873, -375, 250
326, 873, -375, 250
326, 786, -376, 251
326, 786, -377, 252
326, 786, -378, 252
326, 786, -379, 253
326, 786, -380, 253
326, 786, -380, 254
326, 786, -381, 254
326, 786, -382, 255
326, 786, -383, 255
326, 786, -384, 256
326, 786, -384, 256
326, 786, -385, 257
326, 786, -386, 257
865, 786, -386, 258
865, 786, -387, 259
865, 786, -388, 259
865, 786, -389, 260
865, 786, -389, 260
865, 786, -390, 261
865, 786, -391, 261
887, 786, -392, 262
887, 786, -393, 262
887, 786, -394, 263
873, 786, -395, 264
873, 786, -396, 264
873, 786, -396, 265
873, 786, -397, 265
861, 841, -398, 266
861, 841, -399, 267
861, 841, -400, 267
766, 841, -400, 268
766, 841, -401, 268
766, 841, -402, 268
766, 841, -403, 269
887, 841, -404, 270
887, 841, -404, 270
887, 841, -405, 271
887, 841, -406, 271
883, 841, -407, 272
883, 841, -407, 272
883, 841, -408, 273
883, 841, -409, 273
842, 841, -410, 274
842, 841, -411, 275
842, 841, -412, 275
842, 800, -412, 276
842, 800, -413, 276
842, 800, -414, 277
736, 800, -415, 277
736, 800, -416, 278
736, 800, -416, 278
736, 800, -417, 279
736, 800, -418, 280
736, 800, -419, 280
736, 800, -420, 281
736, 800, -420, 281
736, 800, -422, 282
736, 800, -422, 282
736, 800, -423, 283
736, 800, -424, 283
736, 800, -424, 284
736, 800, -425, 284
736, 800, -426, 285
736, 800, -426, 285
736, 800, -428, 286
736, 800, -428, 287
736, 800, -429, 287
736, 800, -430, 288
736, 800, -431, 288
736, 800, -431, 289
736, 800, -432, 289
736, 800, -433, 290
736, 800, -434, 290
736, 800, -434, 291
736, 800, -435, 292
736, 800, -436, 292
736, 800, -436, 293
736, 800, -437, 293
736, 800, -439, 294
736, 800, -439, 295
736, 800, -440, 296
736, 800, -441, 296
736, 800, -442, 297
736, 800, -442, 297
736, 800, -443, 298
736, 800, -445, 299
736, 800, -446, 300
736, 800, -447, 300
736, 800, -448, 301
736, 800, -448, 302
736, 800, -449, 302
736, 800, -450, 303
736, 800, -451, 303
736, 800, -452, 304
736, 800, -452, 305
736, 800, -453, 305
736, 321, -454, 306
736, 321, -455, 306
617, 496, -456, 307
617, 496, -456, 308
617, 496, -457, 308
617, 496, -458, 309
598, 496, -459, 309
598, 496, -459, 310
598, 496, -460, 311
581, 504, -461, 311
581, 504, -462, 312
581, 504, -463, 312
586, 504, -463, 313
586, 712, -464, 314
586, 712, -465, 314
578, 410, -466, 315
578, 410, -467, 315
578, 410, -467, 316
578, 410, -468, 316
573, 517, -469, 317
573, 517, -470, 318
573, 517, -470, 318
580, 567, -471, 319
580, 567, -472, 319
580, 567, -473, 320
580, 567, -474, 320
563, 527, -474, 321
563, 527, -475, 321
563, 527, -476, 322
574, 546, -477, 323
574, 546, -478, 323
574, 546, -479, 324
546, 546, -479, 324
546, 546, -480, 325
546, 546, -481, 325
546, 546, -482, 326
532, 542, -483, 327
532, 542, -484, 327
527, 546, -485, 328
527, 546, -486, 329
527, 546, -486, 329
527, 546, -487, 330
527, 535, -488, 330
527, 535, -489, 331
527, 535, -490, 332
510, 542, -490, 332
510, 542, -491, 332
510, 542, -492, 333
500, 546, -493, 334
500, 546, -493, 334
500, 546, -494, 335
500, 546, -495, 335
500, 532, -496, 336
500, 532, -497, 336
500, 532, -498, 337
488, 529, -498, 337
488, 529, -499, 338
