L, R, motor_r, motor_l
563, 563, -104, 72
563, 563, -105, 72
563, 563, -105, 73
563, 563, -106, 73
563, 563, -107, 74
563, 563, -107, 74
597, 563, -108, 75
597, 563, -108, 75
597, 563, -109, 76
597, 563, -110, 76
597, 563, -110, 77
597, 554, -111, 77
597, 554, -112, 78
597, 554, -112, 78
597, 554, -113, 79
597, 554, -114, 79
597, 554, -114, 80
597, 554, -115, 80
597, 553, -116, 81
597, 553, -116, 82
597, 553, -117, 82
597, 555, -118, 82
597, 555, -118, 83
597, 555, -119, 83
597, 559, -120, 84
597, 559, -120, 84
597, 559, -121, 85
597, 555, -122, 85
597, 555, -122, 86
597, 555, -123, 86
597, 555, -123, 87
597, 554, -124, 87
597, 554, -125, 88
597, 554, -125, 88
586, 554, -126, 89
586, 554, -127, 89
586, 554, -127, 90
586, 559, -128, 90
586, 559, -128, 91
586, 559, -129, 91
586, 563, -130, 92
586, 563, -130, 92
586, 563, -132, 93
586, 563, -132, 93
586, 563, -133, 94
598, 563, -134, 94
598, 563, -135, 95
598, 563, -135, 96
598, 563, -136, 96
598, 563, -137, 97
598, 581, -138, 97
598, 581, -138, 98
598, 581, -139, 98
598, 581, -139, 98
598, 712, -140, 99
598, 712, -141, 100
598, 712, -141, 100
598, 712, -142, 100
598, 712, -143, 101
598, 712, -145, 102
598, 712, -145, 103
598, 712, -146, 103
598, 712, -147, 104
598, 712, -148, 104
598, 712, -148, 105
598, 712, -149, 105
598, 712, -150, 106
598, 712, -150, 106
598, 712, -151, 107
598, 712, -152, 107
598, 712, -153, 108
598, 712, -153, 108
598, 712, -154, 109
598, 712, -155, 109
598, 712, -155, 110
598, 712, -156, 110
598, 712, -156, 110
598, 712, -157, 111
718, 672, -158, 111
718, 672, -158, 112
718, 672, -159, 112
718, 672, -160, 113
718, 672, -161, 113
718, 672, -161, 114
718, 672, -162, 114
718, 672, -162, 114
718, 672, -163, 115
718, 672, -164, 115
590, 554, -164, 116
590, 554, -165, 116
590, 554, -166, 117
616, 567, -166, 117
616, 567, -168, 118
616, 567, -168, 119
672, 567, -169, 119
672, 567, -170, 120
672, 567, -170, 120
672, 567, -171, 120
672, 567, -172, 121
672, 567, -173, 122
672, 567, -173, 122
672, 567, -174, 122
672, 567, -175, 123
672, 567, -175, 123
672, 567, -176, 124
672, 567, -176, 124
672, 567, -177, 125
672, 567, -178, 125
672, 567, -178, 126
672, 567, -179, 126
672, 567, -179, 127
672, 567, -180, 127
672, 567, -181, 128
672, 567, -181, 128
672, 567, -182, 128
672, 567, -182, 129
672, 567, -183, 129
672, 567, -184, 130
672, 567, -184, 130
672, 567, -185, 130
672, 567, -185, 131
672, 567, -186, 131
672, 567, -187, 132
672, 567, -188, 132
672, 567, -188, 133
672, 567, -189, 133
672, 567, -189, 134
672, 567, -190, 134
1443, 567, -190, 134
1443, 567, -191, 135
1443, 567, -192, 135
1443, 567, -192, 136
1443, 567, -193, 136
1443, 567, -194, 137
1443, 567, -194, 137
1443, 567, -195, 137
1443, 567, -195, 138
1443, 567, -196, 138
1443, 567, -197, 138
1443, 567, -197, 139
1443, 567, -198, 139
1443, 567, -198, 140
1443, 567, -199, 140
1443, 118, -200, 140
1443, 118, -200, 141
1443, 103, -201, 142
1443, 103, -202, 142
1443, 103, -202, 142
1443, 101, -203, 143
1443, 101, -204, 143
1443, 114, -204, 144
1443, 114, -205, 144
1443, 114, -206, 145
1443, 94, -206, 145
1443, 94, -207, 145
1443, 94, -208, 146
1031, 94, -208, 146
1031, 94, -209, 147
1031, 30, -210, 147
1031, 30, -210, 147
1031, 30, -211, 148
1031, 93, -212, 148
1028, 93, -212, 149
1028, 93, -213, 149
1028, 93, -213, 149
1028, 93, -214, 150
1028, 93, -215, 150
1028, 94, -215, 150
1028, 94, -216, 151
1028, 93, -217, 151
1028, 93, -217, 152
1028, 93, -218, 152
1028, 94, -218, 152
1028, 94, -219, 153
1028, 94, -220, 153
1028, 94, -220, 153
1028, 94, -221, 154
1022, 94, -222, 154
1022, 101, -222, 155
1022, 101, -223, 155
1022, 101, -224, 155
1022, 101, -224, 156
1022, 101, -225, 156
1022, 101, -226, 157
1022, 103, -226, 157
1022, 103, -227, 158
1022, 103, -228, 158
1022, 103, -228, 158
1022, 103, -229, 159
1022, 103, -230, 159
1022, 103, -230, 159
1022, 103, -231, 160
1012, 113, -232, 160
1012, 113, -232, 161
847, 99, -234, 162
847, 99, -235, 162
847, 95, -236, 163
1028, 95, -237, 163
1028, 95, -238, 164
1024, 95, -238, 164
1024, 95, -239, 165
1024, 95, -240, 165
1024, 95, -240, 165
1028, 91, -241, 166
1028, 91, -242, 166
1028, 91, -243, 166
1028, 109, -243, 167
1028, 109, -244, 167
1028, 109, -245, 167
1028, 94, -245, 168
1028, 94, -246, 168
1028, 94, -247, 168
1028, 94, -248, 169
1028, 94, -248, 169
1028, 94, -249, 170
1028, 94, -250, 170
1028, 94, -250, 170
321, 94, -251, 171
321, 94, -252, 172
321, 94, -253, 172
321, 94, -254, 172
321, 94, -254, 173
321, 954, -255, 173
321, 954, -256, 173
321, 954, -256, 174
321, 954, -257, 174
321, 960, -257, 174
321, 960, -258, 175
321, 960, -259, 175
321, 960, -259, 175
321, 960, -260, 176
321, 960, -261, 176
321, 960, -261, 176
321, 960, -262, 177
321, 960, -263, 177
321, 960, -263, 178
321, 960, -264, 178
321, 960, -265, 178
321, 960, -265, 179
321, 101, -266, 179
321, 101, -267, 179
321, 94, -267, 180
321, 94, -268, 180
321, 94, -269, 180
321, 101, -269, 181
321, 101, -270, 181
321, 101, -270, 181
321, 103, -271, 182
321, 103, -272, 182
321, 103, -273, 183
321, 103, -274, 183
321, 103, -274, 183
321, 103, -275, 183
321, 103, -276, 184
321, 103, -276, 184
321, 103, -277, 184
321, 103, -278, 184
321, 103, -278, 185
321, 103, -279, 185
321, 103, -279, 185
321, 103, -280, 186
321, 103, -281, 186
321, 103, -281, 186
321, 103, -282, 187
321, 103, -283, 187
321, 103, -283, 187
321, 110, -284, 188
118, 110, -285, 188
118, 112, -285, 188
118, 112, -286, 189
118, 112, -286, 189
118, 107, -287, 189
118, 107, -288, 189
113, 107, -288, 190
113, 107, -289, 190
113, 107, -290, 190
112, 107, -290, 191
112, 109, -291, 191
112, 109, -292, 192
112, 109, -292, 192
112, 109, -293, 192
112, 109, -294, 193
112, 114, -295, 193
112, 114, -295, 194
112, 114, -296, 194
112, 113, -297, 194
107, 113, -297, 195
107, 113, -298, 195
107, 113, -299, 196
107, 113, -299, 196
107, 113, -300, 196
107, 113, -301, 196
107, 113, -302, 197
107, 118, -302, 197
112, 118, -303, 198
112, 118, -304, 198
112, 118, -304, 198
107, 118, -305, 199
107, 118, -306, 199
107, 118, -306, 199
107, 118, -307, 200
107, 121, -308, 200
107, 121, -309, 200
107, 121, -310, 201
107, 121, -310, 201
107, 121, -311, 202
107, 121, -312, 202
109, 121, -313, 202
109, 121, -313, 202
109, 121, -314, 203
109, 126, -314, 203
109, 126, -315, 203
109, 126, -316, 204
109, 126, -317, 204
109, 126, -317, 204
109, 126, -318, 204
114, 130, -319, 205
114, 130, -319, 205
114, 137, -320, 206
118, 137, -321, 206
118, 137, -321, 206
118, 137, -322, 207
118, 137, -323, 207
118, 137, -323, 207
118, 139, -325, 208
122, 143, -326, 209
122, 143, -327, 209
122, 143, -327, 209
122, 158, -328, 210
122, 158, -329, 210
122, 158, -329, 211
122, 179, -330, 211
122, 179, -331, 212
122, 179, -331, 212
974, 143, -332, 212
974, 143, -333, 213
974, 143, -334, 213
974, 143, -334, 214
974, 143, -335, 214
974, 143, -336, 214
974, 143, -336, 215
974, 143, -337, 215
974, 143, -338, 216
974, 143, -338, 216
974, 143, -339, 217
974, 143, -340, 217
974, 143, -340, 217
974, 143, -341, 218
974, 143, -342, 218
974, 143, -343, 219
974, 143, -344, 220
974, 143, -345, 220
974, 143, -345, 220
974, 1008, -346, 221
974, 1008, -347, 221
974, 1008, -347, 222
974, 857, -348, 222
974, 857, -349, 223
76, 857, -349, 223
76, 1024, -350, 224
76, 1024, -351, 224
76, 1024, -351, 224
76, 1024, -352, 225
76, 1016, -353, 225
76, 1016, -354, 226
990, 1016, -354, 226
990, 1016, -355, 227
990, 1016, -356, 227
990, 1016, -356, 228
990, 1016, -357, 228
990, 1016, -357, 228
990, 1016, -358, 229
990, 1016, -359, 229
990, 1016, -359, 230
990, 1016, -360, 230
990, 1054, -361, 231
990, 1054, -361, 231
990, 1054, -362, 231
990, 1024, -363, 232
990, 1024, -363, 232
990, 1024, -364, 233
1730, 1024, -365, 233
1730, 1753, -365, 234
1730, 1753, -366, 234
1730, 1753, -367, 234
1702, 1753, -367, 235
1702, 1585, -368, 235
1702, 1585, -369, 236
1702, 1585, -369, 236
1702, 1585, -370, 236
1702, 1097, -371, 237
1702, 1097, -371, 237
1702, 1097, -372, 238
1702, 1097, -372, 238
1702, 1456, -373, 239
1702, 1456, -374, 239
1702, 1456, -374, 239
1702, 1456, -375, 240
1702, 1456, -376, 240
1702, 1456, -376, 241
1702, 1456, -377, 241
1702, 1456, -378, 241
1702, 1456, -379, 242
1702, 1456, -379, 242
50, 1456, -380, 243
50, 1456, -381, 243
50, 1456, -381, 244
50, 1456, -382, 244
50, 1456, -383, 244
50, 1456, -383, 245
50, 1456, -384, 245
50, 1456, -385, 246
50, 1456, -385, 246
50, 1456, -386, 247
50, 1456, -386, 247
50, 2550, -387, 248
50, 2550, -388, 248
50, 2550, -389, 248
50, 2550, -389, 249
50, 2550, -390, 249
50, 2550, -391, 250
50, 2550, -391, 250
50, 2550, -392, 250
50, 2550, -392, 251
50, 2550, -393, 251
50, 2550, -394, 252
50, 2550, -394, 252
50, 2550, -395, 253
50, 2550, -396, 253
50, 204, -396, 254
50, 204, -397, 254
50, 204, -398, 255
50, 204, -398, 255
50, 204, -399, 255
199, 204, -400, 256
199, 204, -400, 256
199, 204, -401, 256
199, 204, -402, 257
199, 204, -402, 257
199, 204, -403, 258
199, 326, -403, 258
199, 326, -404, 258
199, 326, -405, 259
199, 326, -405, 259
199, 326, -406, 260
199, 326, -407, 260
788, 326, -407, 261
788, 326, -408, 261
788, 326, -409, 261
788, 326, -409, 262
788, 326, -410, 262
788, 326, -411, 263
211, 326, -411, 263
211, 326, -412, 264
211, 326, -412, 264
211, 326, -413, 264
326, 326, -414, 265
321, 326, -415, 266
321, 326, -416, 266
321, 326, -417, 267
321, 326, -418, 267
321, 326, -418, 268
321, 756, -419, 268
321, 756, -420, 269
321, 756, -420, 269
1068, 756, -421, 270
1068, 756, -422, 270
1068, 2550, -422, 271
1081, 2550, -423, 271
1081, 2550, -424, 272
1081, 2550, -425, 272
1066, 2550, -425, 273
1066, 2550, -426, 273
1066, 2550, -426, 274
1066, 2550, -427, 274
1066, 2550, -428, 275
1066, 2550, -429, 275
1066, 2550, -429, 276
816, 2550, -430, 276
816, 2550, -431, 277
816, 2550, -431, 277
1052, 2550, -433, 279
1052, 2550, -434, 279
1052, 2550, -434, 280
1052, 2550, -435, 280
2550, 2550, -436, 281
2550, 2550, -437, 281
2550, 2550, -438, 282
1066, 2550, -438, 282
1066, 1066, -439, 283
1066, 1066, -440, 283
813, 1066, -440, 284
813, 1066, -441, 284
813, 1066, -442, 285
808, 1052, -442, 286
808, 1052, -443, 286
808, 1052, -444, 286
808, 1052, -444, 287
1060, 1052, -445, 287
1060, 1052, -446, 288
1060, 1052, -446, 288
794, 1052, -447, 289
794, 1052, -447, 289
794, 1046, -449, 290
789, 1046, -449, 290
789, 1046, -450, 291
789, 1046, -451, 292
792, 1046, -451, 292
792, 1046, -452, 292
792, 1046, -453, 293
792, 1046, -453, 293
778, 1046, -454, 294
778, 1046, -454, 294
778, 1046, -455, 295
778, 1046, -456, 295
778, 1046, -457, 296
778, 1046, -457, 296
772, 1046, -458, 297
772, 1046, -458, 297
772, 1046, -459, 298
772, 1046, -460, 298
1012, 1046, -461, 298
1012, 1046, -461, 299
1012, 1046, -462, 299
773, 1046, -462, 300
773, 1046, -463, 300
773, 1046, -464, 301
773, 1046, -464, 301
780, 1046, -465, 302
780, 1046, -466, 302
780, 1046, -466, 302
770, 1046, -467, 303
770, 1046, -468, 303
770, 1046, -468, 304
774, 1046, -469, 304
774, 1046, -470, 304
774, 1046, -470, 305
774, 1046, -471, 305
762, 1046, -471, 306
762, 1046, -472, 306
762, 1046, -473, 307
842, 1046, -473, 307
842, 1046, -474, 308
842, 1046, -475, 308
842, 1046, -475, 309
779, 1046, -476, 309
779, 1046, -477, 309
779, 1046, -477, 310
1076, 1046, -478, 310
1076, 1046, -479, 311
1076, 1046, -479, 311
792, 1046, -480, 312
792, 1046, -480, 312
792, 1046, -481, 312
792, 1046, -482, 313
804, 1046, -482, 314
804, 1046, -484, 314
792, 1046, -484, 315
792, 1046, -485, 315
792, 1046, -486, 316
792, 1046, -486, 316
808, 1046, -487, 317
808, 1046, -487, 317
808, 1046, -488, 318
1074, 1046, -489, 318
1074, 1046, -489, 318
1074, 1046, -490, 319
1074, 1046, -490, 319
1074, 1046, -491, 320
1058, 1046, -492, 320
1058, 1046, -492, 321
756, 1046, -493, 321
756, 1046, -494, 322
756, 1046, -494, 322
756, 1046, -495, 323
756, 1046, -496, 323
756, 1046, -496, 324
756, 1046, -497, 324
614, 1046, -498, 324
614, 1046, -498, 325
614, 1046, -499, 325
614, 1046, -500, 326
