rgb_left, rgb_right
(13, 16, 3), (9, 11, 0)
(13, 17, 4), (9, 11, 0)
(13, 17, 4), (9, 11, 0)
(14, 17, 5), (8, 11, 0)
(15, 18, 5), (9, 11, 0)
(14, 17, 5), (8, 11, 0)
(14, 17, 4), (8, 11, 0)
(13, 16, 4), (8, 11, 0)
(14, 17, 4), (8, 11, 0)
(13, 17, 4), (8, 11, 0)
(13, 16, 4), (8, 11, 0)
(13, 16, 4), (8, 11, 0)
(13, 16, 4), (8, 11, 0)
(13, 16, 4), (8, 10, 0)
(13, 16, 4), (8, 11, 0)
(13, 16, 4), (8, 10, 0)
(13, 16, 4), (8, 11, 0)
(14, 17, 4), (8, 11, 0)
(13, 17, 5), (8, 11, 0)
(13, 16, 4), (8, 10, 0)
(13, 16, 4), (8, 10, 0)
(13, 16, 4), (8, 10, 0)
(13, 16, 4), (8, 11, 0)
(13, 17, 4), (8, 11, 0)
(14, 17, 4), (8, 10, 0)
(14, 17, 4), (8, 10, 0)
(15, 18, 5), (8, 11, 0)
(16, 19, 7), (9, 11, 0)
(15, 19, 6), (9, 11, 0)
(15, 19, 6), (9, 11, 0)
(16, 19, 6), (9, 11, 0)
(16, 19, 6), (9, 12, 0)
(16, 19, 6), (10, 12, 0)
(16, 19, 6), (10, 12, 0)
(17, 20, 7), (10, 12, 0)
(16, 19, 6), (10, 13, 0)
(15, 19, 5), (11, 13, 0)
(16, 20, 6), (10, 12, 0)
(16, 19, 6), (9, 12, 0)
(14, 17, 4), (9, 11, 0)
(13, 16, 4), (8, 11, 0)
(13, 16, 4), (7, 10, 0)
(13, 16, 3), (7, 10, 0)
(13, 16, 3), (6, 9, 0)
(13, 16, 3), (6, 9, 0)
(12, 15, 3), (5, 7, 0)
(11, 14, 2), (4, 6, 0)
(10, 13, 2), (4, 6, 0)
(9, 12, 1), (3, 5, 0)
(8, 11, 1), (3, 5, 0)
(8, 11, 1), (4, 5, 0)
(8, 11, 1), (4, 5, 0)
(8, 11, 1), (4, 5, 0)
(9, 12, 1), (3, 5, 0)
(8, 12, 1), (3, 5, 0)
(8, 11, 1), (3, 5, 0)
(8, 11, 1), (4, 5, 0)
(9, 12, 2), (4, 5, 0)
(10, 12, 1), (4, 5, 0)
(10, 13, 1), (4, 5, 0)
(10, 13, 2), (4, 5, 0)
(9, 12, 1), (4, 5, 0)
(8, 11, 2), (4, 5, 0)
(7, 10, 1), (4, 5, 0)
(6, 9, 1), (4, 5, 0)
(5, 8, 0), (4, 5, 0)
(5, 7, 0), (4, 5, 0)
(4, 6, 0), (4, 5, 0)
(4, 6, 0), (5, 5, 0)
(4, 5, 0), (5, 5, 0)
(4, 5, 1), (5, 5, 0)
(4, 5, 1), (5, 5, 0)
(4, 5, 0), (6, 5, 0)
(4, 5, 0), (6, 5, 0)
(4, 5, 1), (6, 5, 0)
(4, 5, 1), (7, 5, 0)
(5, 5, 1), (7, 5, 0)
(5, 5, 1), (7, 5, 0)
(5, 5, 1), (8, 6, 0)
(5, 5, 1), (7, 5, 0)
(5, 5, 1), (8, 5, 0)
(5, 5, 1), (8, 6, 1)
(6, 6, 1), (10, 7, 1)
(7, 6, 2), (11, 7, 1)
(7, 6, 2), (11, 7, 1)
(6, 6, 2), (10, 7, 1)
(6, 6, 1), (9, 6, 1)
(5, 5, 1), (7, 5, 0)
(4, 5, 0), (5, 5, 0)
(4, 5, 0), (4, 5, 0)
(3, 5, 0), (4, 5, 0)
(4, 5, 0), (4, 5, 0)
(4, 6, 0), (4, 5, 0)
(4, 7, 0), (3, 4, 0)
(5, 7, 0), (4, 5, 0)
(6, 9, 0), (4, 5, 0)
(7, 10, 1), (3, 5, 0)
(8, 11, 1), (4, 5, 0)
(11, 14, 2), (4, 6, 0)
(13, 16, 4), (5, 8, 0)
