L, R, motor_r, motor_l
428, 581, -171, 118
428, 581, -172, 119
428, 581, -173, 119
445, 439, -174, 120
445, 439, -175, 120
445, 439, -175, 121
428, 439, -176, 121
428, 439, -177, 122
428, 439, -178, 122
574, 645, -179, 123
574, 645, -180, 124
574, 645, -180, 124
609, 427, -181, 125
609, 427, -182, 125
609, 427, -183, 126
567, 581, -184, 127
567, 581, -185, 127
567, 581, -186, 128
563, 326, -187, 128
563, 326, -187, 129
563, 326, -188, 129
392, 340, -189, 130
392, 340, -190, 130
392, 340, -191, 131
384, 326, -192, 132
384, 326, -192, 132
384, 326, -193, 132
384, 383, -194, 133
384, 383, -195, 134
374, 383, -196, 134
374, 326, -197, 135
383, 326, -197, 135
383, 326, -198, 136
420, 212, -199, 137
420, 212, -200, 137
420, 212, -201, 138
420, 198, -201, 138
420, 198, -202, 139
420, 198, -203, 139
420, 197, -204, 140
420, 197, -205, 140
420, 197, -206, 141
420, 190, -207, 141
420, 190, -207, 142
420, 190, -208, 142
420, 190, -209, 143
420, 190, -209, 143
420, 190, -210, 144
420, 32, -211, 144
420, 32, -212, 145
420, 32, -213, 145
420, 32, -213, 146
420, 32, -214, 146
420, 32, -215, 147
420, 32, -217, 148
420, 32, -218, 148
420, 32, -218, 149
420, 32, -219, 150
662, 32, -220, 150
662, 32, -220, 150
662, 32, -221, 151
662, 32, -222, 151
662, 32, -223, 152
662, 32, -223, 153
662, 32, -224, 153
662, 32, -225, 154
662, 32, -226, 154
662, 32, -227, 155
326, 32, -228, 155
326, 32, -228, 156
326, 32, -229, 156
326, 32, -230, 157
326, 32, -231, 157
326, 32, -231, 158
326, 32, -232, 158
326, 32, -233, 159
326, 32, -234, 159
326, 32, -235, 160
326, 32, -235, 160
326, 32, -236, 161
326, 32, -237, 161
326, 32, -238, 162
326, 32, -239, 162
326, 32, -240, 163
326, 32, -240, 163
326, 32, -241, 164
326, 32, -242, 164
326, 147, -243, 165
326, 147, -243, 165
326, 149, -244, 166
326, 149, -245, 166
326, 149, -246, 167
326, 149, -247, 167
326, 149, -247, 168
326, 149, -248, 168
326, 149, -249, 169
326, 149, -250, 169
326, 149, -250, 170
326, 149, -251, 170
326, 149, -252, 170
326, 149, -252, 171
326, 149, -253, 171
326, 149, -254, 172
326, 149, -255, 172
326, 154, -255, 173
326, 154, -256, 173
326, 154, -257, 174
326, 17, -258, 174
326, 17, -259, 175
326, 17, -260, 175
326, 146, -260, 176
326, 146, -261, 176
326, 146, -262, 177
175, 145, -263, 177
175, 145, -263, 177
175, 145, -264, 178
170, 147, -265, 178
170, 147, -266, 179
170, 147, -267, 179
164, 147, -268, 180
164, 147, -269, 180
157, 147, -270, 181
157, 143, -271, 181
157, 143, -272, 182
157, 143, -272, 182
157, 143, -273, 183
157, 143, -274, 183
157, 143, -275, 184
157, 143, -276, 184
157, 143, -276, 185
157, 145, -277, 185
157, 145, -278, 186
157, 145, -279, 186
157, 145, -280, 187
156, 145, -281, 187
156, 145, -281, 188
154, 145, -282, 188
154, 145, -283, 189
154, 145, -284, 189
158, 145, -285, 190
158, 145, -285, 190
158, 145, -286, 191
158, 147, -287, 192
158, 147, -288, 192
158, 147, -289, 193
158, 143, -289, 193
158, 143, -290, 194
158, 143, -291, 194
158, 143, -292, 195
158, 143, -293, 195
158, 143, -294, 196
166, 149, -294, 196
166, 149, -295, 197
166, 149, -296, 197
166, 149, -297, 198
166, 149, -298, 198
166, 149, -299, 199
166, 149, -299, 200
166, 149, -300, 200
166, 149, -301, 201
166, 149, -302, 201
166, 149, -303, 202
166, 149, -303, 202
166, 122, -304, 203
166, 122, -305, 203
166, 149, -306, 204
166, 149, -307, 204
166, 149, -307, 205
166, 154, -308, 206
166, 154, -309, 206
166, 154, -310, 207
166, 154, -311, 207
166, 154, -311, 208
166, 154, -312, 208
166, 154, -313, 209
166, 154, -314, 210
166, 156, -315, 211
166, 156, -316, 211
149, 156, -317, 212
149, 156, -318, 212
149, 156, -318, 213
156, 156, -319, 213
156, 156, -320, 214
156, 156, -321, 214
156, 156, -322, 215
156, 162, -323, 216
156, 162, -323, 216
157, 162, -324, 217
157, 166, -325, 218
157, 166, -326, 218
164, 166, -327, 219
164, 166, -329, 220
164, 166, -330, 221
164, 164, -331, 222
164, 164, -331, 222
164, 162, -332, 223
164, 162, -333, 223
164, 162, -334, 224
164, 162, -335, 225
164, 162, -336, 225
164, 162, -337, 226
164, 164, -337, 226
164, 164, -338, 227
164, 164, -339, 227
164, 164, -340, 228
164, 164, -341, 228
164, 164, -341, 229
164, 170, -343, 229
164, 170, -343, 230
164, 170, -344, 231
164, 170, -345, 231
164, 170, -346, 232
164, 170, -347, 232
164, 170, -347, 233
164, 181, -348, 233
164, 181, -349, 234
164, 189, -350, 234
164, 189, -351, 235
164, 189, -352, 236
164, 189, -353, 236
164, 189, -353, 237
164, 189, -354, 237
164, 189, -355, 238
164, 189, -356, 238
164, 189, -357, 239
164, 189, -358, 240
164, 189, -359, 240
164, 326, -360, 241
164, 326, -361, 241
164, 326, -362, 242
164, 326, -363, 243
164, 326, -363, 243
164, 326, -364, 244
164, 326, -365, 244
164, 326, -366, 245
164, 326, -367, 245
164, 326, -367, 246
164, 326, -368, 246
164, 326, -369, 247
164, 326, -370, 248
164, 326, -371, 248
164, 326, -371, 249
164, 326, -372, 249
164, 326, -373, 250
164, 326, -374, 251
164, 211, -375, 251
164, 211, -376, 252
164, 211, -376, 252
164, 326, -377, 253
164, 326, -378, 253
164, 326, -379, 254
164, 326, -380, 255
164, 326, -380, 255
164, 326, -381, 256
326, 326, -382, 256
326, 326, -383, 257
326, 326, -383, 258
326, 326, -384, 258
326, 326, -385, 259
326, 326, -386, 259
326, 326, -387, 260
326, 326, -387, 261
326, 326, -388, 261
326, 326, -389, 262
326, 326, -390, 263
326, 326, -391, 263
326, 326, -392, 264
326, 326, -392, 264
326, 326, -393, 265
326, 326, -394, 265
326, 326, -394, 266
326, 326, -395, 267
326, 326, -396, 267
326, 326, -397, 268
326, 326, -398, 268
326, 326, -399, 269
326, 693, -399, 270
326, 693, -400, 270
326, 693, -401, 271
326, 670, -402, 272
326, 670, -403, 273
326, 670, -404, 273
326, 322, -405, 274
326, 322, -406, 274
326, 322, -407, 275
326, 322, -407, 276
326, 322, -408, 276
326, 322, -409, 277
326, 322, -410, 277
326, 322, -411, 278
326, 322, -411, 278
326, 322, -413, 279
326, 322, -413, 280
326, 322, -414, 280
326, 322, -415, 281
326, 670, -416, 282
326, 670, -417, 282
326, 710, -417, 283
326, 710, -419, 284
326, 710, -419, 284
326, 710, -420, 285
326, 710, -421, 285
326, 710, -421, 286
672, 710, -422, 287
672, 710, -423, 287
672, 710, -424, 288
681, 710, -425, 288
681, 710, -426, 289
681, 710, -427, 290
681, 683, -427, 290
681, 683, -428, 291
681, 683, -429, 291
681, 695, -430, 292
681, 695, -431, 293
681, 695, -431, 293
681, 695, -432, 294
681, 698, -433, 294
681, 698, -433, 295
677, 698, -434, 295
677, 744, -435, 296
677, 744, -436, 297
676, 744, -437, 297
676, 744, -438, 298
676, 744, -438, 298
676, 744, -439, 299
702, 744, -440, 299
702, 744, -441, 300
702, 744, -441, 300
702, 744, -442, 301
702, 705, -444, 302
689, 705, -445, 303
689, 702, -446, 304
689, 702, -447, 305
680, 702, -448, 305
680, 699, -449, 306
680, 699, -450, 306
672, 699, -451, 307
672, 697, -451, 308
672, 697, -452, 308
672, 697, -453, 309
672, 697, -454, 309
672, 697, -455, 310
672, 697, -455, 310
672, 697, -456, 311
672, 710, -457, 312
672, 710, -458, 312
672, 710, -459, 313
672, 702, -459, 313
672, 702, -460, 314
672, 702, -461, 314
706, 546, -462, 315
706, 546, -463, 316
706, 546, -463, 316
511, 734, -464, 317
511, 734, -465, 317
511, 734, -466, 318
511, 734, -467, 318
511, 734, -468, 319
668, 734, -468, 320
668, 734, -469, 320
693, 734, -470, 321
693, 734, -471, 321
693, 734, -471, 322
693, 734, -472, 322
710, 718, -473, 323
710, 718, -474, 323
710, 718, -475, 324
726, 525, -475, 324
726, 525, -476, 325
726, 525, -477, 325
705, 705, -479, 327
705, 705, -480, 327
695, 397, -481, 328
695, 397, -482, 328
695, 397, -482, 329
695, 397, -483, 329
487, 518, -484, 330
487, 518, -485, 330
487, 518, -485, 331
488, 546, -486, 331
488, 546, -487, 332
488, 546, -488, 332
488, 546, -489, 333
488, 729, -489, 333
689, 729, -491, 334
473, 597, -491, 335
473, 597, -492, 335
473, 597, -493, 336
473, 597, -494, 336
483, 481, -494, 337
483, 481, -495, 337
483, 481, -496, 338
479, 481, -497, 338
479, 481, -497, 339
479, 481, -498, 339
509, 481, -499, 339
