L, R, motor_r, motor_l
1730, 1710, -171, 127
1730, 1710, -172, 128
1509, 1710, -173, 129
1509, 1710, -175, 130
1509, 1710, -176, 131
1509, 137, -177, 132
1282, 137, -178, 133
1282, 137, -179, 134
1282, 137, -181, 135
1271, 137, -182, 136
1271, 137, -183, 137
1271, 137, -184, 138
1271, 984, -185, 139
1271, 984, -187, 140
1271, 984, -188, 141
1271, 984, -190, 142
519, 893, -191, 143
519, 893, -192, 144
519, 893, -194, 146
519, 893, -195, 147
519, 893, -196, 148
519, 893, -197, 149
519, 893, -199, 151
519, 893, -201, 151
519, 126, -202, 153
519, 126, -203, 153
1250, 126, -205, 155
1250, 32, -208, 158
1250, 32, -209, 158
1250, 122, -211, 160
1250, 122, -212, 161
1250, 122, -213, 162
1250, 122, -214, 163
1250, 122, -215, 164
1009, 114, -217, 165
1009, 114, -219, 167
1009, 114, -220, 168
1009, 122, -221, 168
1009, 122, -222, 169
1009, 122, -223, 170
1009, 121, -225, 172
1009, 121, -226, 173
1009, 121, -227, 173
1009, 121, -228, 174
1009, 121, -229, 175
1009, 121, -230, 176
1009, 121, -231, 177
1009, 130, -233, 178
1009, 130, -234, 179
1009, 130, -235, 180
1009, 120, -236, 181
1009, 120, -237, 182
1009, 120, -238, 183
156, 120, -239, 184
156, 120, -241, 185
156, 120, -242, 186
156, 120, -243, 186
138, 122, -244, 188
138, 122, -245, 188
138, 122, -246, 189
130, 118, -247, 190
130, 118, -249, 191
130, 118, -249, 192
128, 118, -251, 193
128, 122, -252, 194
128, 122, -253, 195
128, 122, -254, 196
128, 121, -255, 196
126, 121, -256, 197
126, 121, -258, 198
126, 121, -259, 199
126, 121, -260, 200
126, 121, -261, 201
126, 121, -262, 201
126, 126, -263, 202
126, 126, -264, 203
126, 126, -265, 204
130, 126, -267, 206
130, 126, -268, 206
128, 126, -270, 208
128, 130, -271, 209
128, 130, -272, 209
128, 130, -273, 210
128, 130, -275, 211
128, 130, -276, 212
128, 130, -277, 213
128, 130, -278, 214
128, 135, -279, 215
128, 135, -280, 216
128, 135, -282, 217
128, 139, -283, 217
128, 139, -284, 218
128, 139, -285, 219
121, 139, -286, 220
121, 138, -287, 221
121, 138, -288, 222
121, 138, -289, 223
128, 143, -290, 224
128, 143, -291, 224
128, 143, -293, 226
128, 143, -294, 227
128, 143, -295, 227
128, 143, -296, 228
130, 143, -297, 229
130, 143, -298, 230
130, 143, -299, 231
130, 143, -300, 232
130, 143, -301, 232
130, 143, -303, 233
130, 143, -304, 234
130, 143, -305, 235
130, 143, -306, 236
130, 143, -307, 237
970, 138, -308, 238
970, 138, -309, 239
970, 138, -310, 240
970, 138, -311, 240
970, 138, -312, 241
970, 138, -313, 242
970, 138, -315, 243
970, 138, -316, 244
970, 138, -317, 245
970, 138, -318, 246
970, 895, -319, 247
970, 895, -320, 248
970, 895, -321, 249
970, 895, -322, 250
970, 895, -323, 250
970, 895, -325, 251
970, 895, -325, 252
984, 321, -327, 253
984, 321, -328, 254
984, 321, -329, 255
984, 321, -330, 256
984, 321, -331, 257
984, 321, -332, 257
984, 321, -333, 258
984, 32, -334, 259
984, 32, -336, 261
984, 184, -337, 262
984, 184, -338, 262
984, 184, -340, 264
984, 184, -341, 264
984, 184, -342, 265
984, 184, -343, 266
984, 184, -344, 267
984, 184, -345, 268
984, 184, -346, 268
984, 184, -347, 269
984, 184, -349, 270
984, 184, -349, 271
984, 184, -351, 272
95, 184, -351, 272
95, 184, -352, 273
95, 184, -354, 274
95, 184, -355, 275
95, 184, -356, 276
95, 184, -357, 277
95, 184, -358, 277
95, 184, -359, 278
95, 184, -360, 279
95, 184, -361, 280
95, 800, -362, 280
95, 800, -363, 281
95, 800, -364, 282
95, 800, -365, 283
500, 800, -367, 284
500, 800, -368, 284
500, 800, -369, 285
500, 800, -370, 286
500, 488, -371, 287
500, 488, -372, 287
500, 488, -373, 288
500, 488, -374, 289
500, 347, -375, 290
500, 347, -376, 291
500, 347, -377, 292
500, 347, -378, 292
439, 635, -379, 293
439, 635, -380, 294
622, 462, -383, 297
622, 462, -384, 297
622, 462, -385, 298
428, 649, -387, 299
428, 649, -388, 300
428, 649, -389, 301
428, 649, -390, 302
428, 321, -391, 303
428, 321, -393, 304
428, 321, -394, 305
428, 321, -395, 306
428, 639, -396, 306
428, 639, -397, 307
428, 639, -398, 308
635, 496, -399, 309
635, 496, -400, 310
635, 496, -401, 311
622, 498, -403, 312
622, 498, -405, 313
622, 498, -406, 314
609, 527, -407, 316
609, 527, -408, 316
609, 527, -409, 318
595, 534, -411, 319
595, 534, -411, 319
595, 534, -413, 320
595, 534, -414, 321
580, 553, -415, 322
580, 553, -416, 323
580, 553, -417, 324
580, 553, -418, 325
567, 553, -419, 326
567, 553, -420, 326
567, 553, -421, 327
567, 553, -423, 328
712, 553, -423, 329
712, 553, -425, 330
712, 553, -426, 331
536, 553, -427, 332
536, 553, -428, 333
536, 553, -429, 334
536, 553, -430, 334
536, 553, -431, 335
536, 553, -433, 336
536, 553, -434, 337
536, 553, -435, 338
536, 744, -436, 339
536, 744, -437, 340
536, 744, -438, 340
536, 744, -439, 341
704, 744, -440, 342
704, 744, -441, 343
704, 744, -442, 344
704, 744, -443, 345
693, 744, -445, 346
693, 744, -446, 346
693, 744, -447, 348
693, 744, -448, 348
720, 744, -449, 349
720, 744, -450, 350
720, 744, -452, 351
720, 744, -453, 352
720, 744, -454, 353
720, 744, -455, 353
720, 744, -456, 354
720, 744, -457, 355
720, 744, -458, 356
720, 744, -459, 357
720, 744, -460, 358
720, 744, -461, 358
740, 744, -463, 360
740, 744, -463, 360
740, 744, -464, 361
740, 744, -466, 362
679, 744, -467, 363
679, 744, -468, 364
679, 744, -469, 365
679, 744, -470, 365
511, 744, -473, 367
511, 744, -473, 368
721, 744, -475, 369
721, 744, -475, 370
721, 744, -477, 370
721, 744, -478, 371
728, 744, -479, 372
728, 744, -480, 373
728, 744, -481, 374
728, 744, -482, 374
681, 744, -483, 375
681, 744, -484, 376
681, 744, -485, 377
681, 744, -486, 377
681, 744, -487, 378
681, 744, -488, 379
681, 744, -489, 380
681, 744, -490, 380
681, 744, -491, 381
681, 744, -492, 382
681, 744, -493, 382
681, 744, -495, 383
681, 744, -496, 384
681, 744, -497, 385
681, 744, -498, 386
681, 744, -499, 386
681, 744, -500, 387
