rgb_left, rgb_right
(0.5535714285714286, 0.05357142857142857, 0.01785714285714286), (0.5892857142857143, 0.05357142857142857, 0.0)
(0.5892857142857143, 0.07142857142857142, 0.01785714285714286), (0.625, 0.07142857142857142, 0.0)
(0.6071428571428571, 0.07142857142857142, 0.01785714285714286), (0.6428571428571429, 0.07142857142857142, 0.0)
(0.6071428571428571, 0.07142857142857142, 0.03571428571428571), (0.6428571428571429, 0.07142857142857142, 0.0)
(0.5535714285714286, 0.05357142857142857, 0.01785714285714286), (0.6071428571428571, 0.05357142857142857, 0.0)
(0.5178571428571429, 0.05357142857142857, 0.0), (0.5535714285714286, 0.05357142857142857, 0.0)
(0.5178571428571429, 0.05357142857142857, 0.01785714285714286), (0.5714285714285714, 0.05357142857142857, 0.0)
(0.5357142857142857, 0.05357142857142857, 0.01785714285714286), (0.5892857142857143, 0.05357142857142857, 0.0)
(0.5357142857142857, 0.05357142857142857, 0.0), (0.6071428571428571, 0.05357142857142857, 0.0)
(0.5357142857142857, 0.05357142857142857, 0.01785714285714286), (0.5892857142857143, 0.05357142857142857, 0.0)
(0.5178571428571429, 0.05357142857142857, 0.0), (0.5714285714285714, 0.05357142857142857, 0.0)
(0.5357142857142857, 0.05357142857142857, 0.01785714285714286), (0.5714285714285714, 0.05357142857142857, 0.0)
(0.5357142857142857, 0.05357142857142857, 0.01785714285714286), (0.5892857142857143, 0.05357142857142857, 0.0)
(0.5357142857142857, 0.05357142857142857, 0.01785714285714286), (0.5892857142857143, 0.05357142857142857, 0.0)
(0.5357142857142857, 0.05357142857142857, 0.01785714285714286), (0.5892857142857143, 0.05357142857142857, 0.0)
(0.5178571428571429, 0.05357142857142857, 0.01785714285714286), (0.5714285714285714, 0.05357142857142857, 0.0)
(0.5357142857142857, 0.05357142857142857, 0.01785714285714286), (0.5892857142857143, 0.05357142857142857, 0.0)
(0.5357142857142857, 0.05357142857142857, 0.01785714285714286), (0.5892857142857143, 0.05357142857142857, 0.0)
(0.5357142857142857, 0.05357142857142857, 0.0), (0.5714285714285714, 0.05357142857142857, 0.0)
(0.5357142857142857, 0.05357142857142857, 0.01785714285714286), (0.5714285714285714, 0.05357142857142857, 0.0)
(0.5357142857142857, 0.05357142857142857, 0.01785714285714286), (0.5892857142857143, 0.05357142857142857, 0.0)
(0.5357142857142857, 0.05357142857142857, 0.01785714285714286), (0.5892857142857143, 0.05357142857142857, 0.0)
(0.5357142857142857, 0.05357142857142857, 0.01785714285714286), (0.5892857142857143, 0.05357142857142857, 0.0)
(0.5357142857142857, 0.05357142857142857, 0.0), (0.5714285714285714, 0.05357142857142857, 0.0)
(0.5357142857142857, 0.05357142857142857, 0.0), (0.5892857142857143, 0.05357142857142857, 0.0)
(0.5357142857142857, 0.05357142857142857, 0.01785714285714286), (0.5892857142857143, 0.05357142857142857, 0.0)
