L, R, motor_r, motor_l
527, 483, -240, 156
527, 483, -240, 156
523, 483, -241, 157
523, 483, -242, 157
523, 483, -243, 158
509, 483, -243, 159
509, 483, -244, 159
509, 93, -245, 160
509, 93, -246, 160
510, 93, -247, 161
510, 93, -247, 161
510, 86, -248, 162
527, 86, -249, 163
527, 93, -250, 163
527, 93, -251, 164
490, 93, -251, 164
490, 86, -252, 165
490, 86, -253, 165
490, 86, -254, 166
490, 94, -255, 166
490, 94, -255, 167
490, 94, -256, 168
490, 94, -257, 168
491, 94, -258, 169
491, 94, -258, 169
500, 94, -259, 170
500, 94, -260, 170
500, 825, -261, 171
462, 825, -262, 172
462, 825, -262, 172
462, 825, -263, 173
462, 825, -264, 173
532, 825, -265, 174
532, 825, -265, 174
532, 825, -266, 175
532, 825, -267, 176
532, 825, -268, 176
532, 99, -269, 177
527, 99, -269, 177
527, 99, -270, 178
527, 94, -271, 179
527, 94, -272, 179
525, 94, -273, 180
525, 94, -273, 180
525, 94, -274, 181
469, 94, -275, 182
469, 94, -276, 182
469, 94, -277, 183
464, 94, -278, 184
464, 94, -279, 184
464, 94, -280, 185
338, 94, -281, 186
338, 94, -281, 186
338, 94, -282, 187
338, 94, -283, 188
338, 94, -284, 188
338, 94, -285, 189
338, 94, -285, 189
338, 94, -286, 190
338, 94, -287, 190
338, 94, -287, 191
338, 94, -288, 191
338, 103, -289, 192
338, 103, -290, 193
338, 103, -291, 193
338, 101, -293, 195
2550, 103, -294, 195
2550, 103, -295, 196
2550, 103, -295, 196
2550, 107, -296, 197
2550, 107, -297, 198
2550, 107, -298, 198
2550, 107, -299, 199
2550, 107, -299, 199
2550, 107, -300, 200
2550, 107, -301, 201
2550, 107, -302, 201
2550, 107, -302, 202
2550, 913, -303, 202
2550, 913, -304, 203
2550, 913, -305, 204
2550, 913, -305, 204
2550, 913, -306, 205
2550, 913, -307, 205
2550, 913, -308, 206
2550, 913, -308, 206
2550, 913, -309, 207
2550, 913, -310, 208
2550, 112, -310, 208
2550, 112, -311, 209
2550, 112, -312, 209
2550, 118, -313, 210
2550, 118, -313, 210
2550, 118, -314, 211
2550, 114, -315, 211
2550, 114, -316, 212
2550, 114, -317, 213
120, 114, -317, 213
120, 114, -318, 214
120, 114, -319, 214
112, 120, -320, 215
112, 120, -320, 215
112, 120, -321, 216
112, 120, -322, 217
112, 120, -323, 217
112, 120, -324, 218
112, 122, -325, 219
112, 122, -326, 219
112, 122, -327, 220
112, 122, -327, 220
112, 122, -328, 221
847, 138, -329, 221
847, 138, -330, 222
847, 138, -330, 222
847, 138, -331, 223
847, 138, -332, 223
847, 138, -333, 224
847, 138, -333, 224
847, 138, -334, 225
847, 138, -335, 225
113, 766, -336, 226
113, 766, -337, 227
113, 766, -338, 227
113, 766, -338, 228
113, 758, -339, 228
113, 758, -340, 229
113, 758, -341, 230
113, 834, -342, 230
113, 834, -343, 231
863, 834, -343, 231
863, 834, -344, 232
863, 810, -345, 233
863, 810, -346, 233
853, 810, -347, 234
853, 810, -347, 234
853, 752, -348, 235
853, 752, -349, 236
869, 752, -350, 236
869, 752, -351, 237
869, 752, -352, 238
984, 752, -352, 238
984, 752, -353, 239
984, 752, -354, 239
984, 752, -355, 240
993, 752, -355, 240
993, 752, -356, 241
993, 752, -357, 242
993, 752, -358, 242
839, 752, -359, 243
839, 752, -360, 243
839, 752, -360, 244
839, 752, -361, 244
839, 752, -362, 245
839, 326, -363, 246
839, 326, -363, 246
839, 326, -364, 247
839, 326, -365, 247
839, 326, -366, 248
839, 326, -367, 248
839, 326, -367, 249
839, 326, -369, 250
839, 326, -369, 251
839, 326, -370, 251
839, 326, -371, 252
839, 839, -372, 252
839, 839, -372, 253
839, 839, -373, 254
839, 839, -374, 254
839, 839, -375, 255
839, 839, -375, 255
839, 839, -376, 256
839, 839, -377, 256
839, 839, -378, 257
839, 839, -379, 258
839, 839, -379, 258
18, 839, -380, 259
18, 839, -381, 260
18, 839, -381, 260
18, 839, -382, 260
18, 839, -383, 261
18, 839, -384, 262
18, 839, -384, 262
18, 839, -385, 263
18, 839, -386, 263
18, 839, -386, 264
18, 839, -387, 264
18, 2550, -388, 265
18, 2550, -389, 266
18, 2550, -390, 266
18, 2550, -390, 267
18, 2550, -391, 267
18, 2550, -392, 268
18, 483, -393, 268
18, 483, -393, 269
18, 483, -394, 269
672, 483, -395, 270
672, 498, -396, 270
672, 498, -396, 271
672, 498, -397, 271
326, 498, -398, 272
326, 498, -398, 272
326, 498, -399, 273
324, 498, -400, 274
324, 498, -401, 274
324, 498, -401, 275
324, 498, -402, 275
324, 498, -403, 276
324, 464, -405, 277
324, 464, -406, 278
324, 464, -407, 278
324, 464, -407, 279
324, 464, -408, 279
324, 464, -409, 280
324, 464, -409, 280
324, 464, -411, 281
324, 464, -412, 282
324, 464, -413, 283
324, 469, -413, 283
324, 469, -414, 284
324, 469, -415, 284
324, 455, -415, 285
324, 455, -416, 285
324, 455, -417, 286
324, 464, -418, 286
324, 464, -419, 287
324, 464, -419, 287
324, 464, -420, 288
324, 469, -421, 289
496, 469, -422, 289
496, 469, -423, 290
496, 455, -424, 290
496, 455, -425, 291
488, 455, -425, 291
488, 455, -426, 292
488, 455, -427, 292
481, 455, -428, 293
481, 456, -429, 293
481, 456, -429, 294
481, 456, -430, 294
483, 456, -431, 295
483, 456, -432, 296
483, 456, -433, 296
500, 456, -434, 297
500, 473, -434, 297
500, 473, -435, 298
492, 473, -436, 298
492, 473, -437, 298
492, 473, -438, 299
492, 473, -438, 300
500, 473, -439, 300
500, 473, -440, 300
500, 473, -441, 301
616, 473, -442, 302
616, 473, -443, 302
616, 473, -443, 303
616, 473, -444, 303
616, 473, -445, 304
616, 473, -446, 304
616, 473, -447, 305
616, 473, -447, 305
616, 473, -448, 306
616, 473, -449, 306
616, 483, -450, 307
616, 483, -450, 307
534, 483, -451, 308
534, 474, -452, 308
534, 474, -453, 309
534, 474, -454, 309
534, 474, -454, 310
534, 474, -455, 310
534, 474, -457, 312
534, 401, -458, 312
534, 401, -458, 313
534, 401, -459, 313
534, 475, -460, 314
479, 475, -461, 314
479, 475, -461, 315
479, 475, -463, 315
580, 471, -463, 316
580, 471, -464, 316
580, 471, -465, 317
580, 481, -466, 318
685, 481, -466, 318
685, 481, -467, 319
518, 474, -468, 320
518, 474, -469, 320
518, 474, -470, 321
518, 474, -470, 321
518, 473, -471, 322
518, 473, -472, 322
518, 473, -473, 323
500, 488, -474, 324
500, 488, -474, 324
500, 488, -475, 324
500, 475, -476, 325
475, 475, -477, 326
475, 475, -477, 326
475, 475, -478, 327
471, 481, -479, 328
471, 481, -480, 328
471, 481, -480, 329
471, 609, -481, 329
471, 609, -482, 330
471, 609, -483, 330
471, 609, -484, 331
471, 626, -485, 332
471, 626, -485, 332
471, 626, -486, 333
515, 626, -487, 333
515, 626, -488, 334
515, 626, -488, 334
515, 626, -489, 335
509, 626, -490, 336
509, 626, -491, 336
509, 626, -491, 337
492, 469, -492, 337
492, 469, -493, 338
492, 469, -494, 338
490, 475, -495, 339
490, 475, -495, 340
490, 475, -496, 340
460, 483, -497, 341
460, 483, -498, 342
460, 483, -499, 342
460, 483, -499, 343
