L, R, motor_r, motor_l
2550, 347, -195, 119
2550, 347, -196, 119
2550, 347, -196, 119
2550, 347, -197, 120
2550, 347, -198, 120
2550, 347, -198, 121
2550, 347, -199, 121
2550, 347, -200, 122
2550, 347, -200, 122
2550, 347, -201, 123
2550, 347, -201, 123
2550, 347, -202, 124
2550, 1121, -203, 124
2550, 1121, -204, 125
2550, 1121, -204, 125
2550, 1121, -205, 126
2550, 2550, -206, 127
2550, 2550, -207, 127
1503, 2550, -207, 128
1503, 2550, -208, 128
1503, 1227, -208, 128
1503, 1227, -209, 129
1520, 1227, -209, 129
1520, 976, -210, 130
1520, 976, -211, 131
1520, 976, -211, 131
1255, 976, -212, 131
1255, 839, -213, 132
1255, 839, -213, 132
1076, 839, -214, 133
1076, 839, -215, 133
1076, 1282, -215, 134
1076, 1282, -216, 134
1261, 1282, -217, 135
1261, 1001, -217, 135
1261, 1001, -218, 136
1261, 1001, -219, 136
1054, 1001, -219, 137
1054, 1001, -220, 137
1054, 1001, -221, 138
750, 1001, -221, 138
750, 1001, -222, 139
750, 1001, -222, 139
750, 1001, -223, 140
1223, 1001, -224, 140
1223, 1001, -224, 141
1223, 1001, -225, 141
1223, 1001, -225, 141
1223, 1001, -226, 142
1223, 1001, -227, 142
1223, 1001, -227, 143
1223, 1001, -228, 143
1223, 1001, -229, 144
1223, 1001, -229, 144
1223, 1001, -230, 145
971, 1001, -230, 145
971, 1001, -231, 146
971, 1001, -232, 146
971, 1001, -232, 147
971, 1001, -234, 148
971, 1001, -235, 148
971, 1001, -235, 148
971, 1001, -236, 149
971, 1001, -236, 149
977, 1001, -237, 150
977, 1001, -238, 151
977, 1001, -239, 151
977, 1001, -239, 151
977, 1001, -240, 152
977, 1001, -241, 152
977, 1001, -241, 153
977, 1001, -242, 153
977, 1001, -243, 153
977, 1001, -243, 154
977, 1001, -244, 154
977, 1001, -244, 155
977, 1001, -245, 155
515, 1001, -246, 156
515, 1001, -246, 156
515, 1001, -247, 156
515, 1001, -248, 157
515, 1001, -248, 157
515, 1001, -249, 158
515, 1001, -250, 158
515, 1001, -250, 159
515, 1001, -251, 159
515, 1001, -252, 159
515, 1001, -252, 160
515, 1001, -253, 160
515, 99, -253, 161
515, 99, -254, 161
515, 99, -255, 162
515, 99, -256, 162
515, 99, -256, 163
515, 99, -257, 163
515, 103, -257, 164
326, 103, -258, 164
326, 103, -259, 164
326, 118, -259, 165
326, 118, -260, 165
326, 114, -261, 166
326, 114, -261, 166
326, 114, -262, 167
326, 114, -263, 167
326, 114, -263, 168
326, 114, -264, 168
326, 114, -265, 169
326, 114, -265, 169
326, 114, -266, 170
326, 114, -266, 170
326, 114, -267, 170
326, 114, -268, 171
326, 114, -268, 171
326, 114, -269, 172
326, 122, -269, 172
326, 122, -270, 173
326, 122, -271, 173
259, 122, -272, 174
259, 122, -273, 174
259, 122, -273, 175
259, 122, -274, 175
255, 122, -275, 176
255, 122, -275, 176
255, 122, -276, 176
259, 122, -276, 177
259, 122, -277, 177
259, 122, -277, 178
259, 122, -278, 178
251, 122, -279, 179
251, 122, -279, 179
251, 122, -280, 179
251, 122, -280, 180
251, 122, -281, 180
251, 122, -281, 181
251, 18, -282, 181
251, 18, -283, 181
251, 18, -283, 182
251, 18, -284, 182
251, 18, -285, 183
251, 18, -285, 183
251, 18, -286, 184
251, 18, -286, 184
251, 18, -287, 184
251, 18, -287, 185
251, 18, -288, 185
251, 18, -289, 186
251, 326, -290, 186
251, 326, -290, 187
251, 326, -291, 187
251, 326, -292, 188
251, 326, -292, 188
251, 326, -293, 189
251, 326, -294, 189
251, 326, -294, 190
251, 326, -295, 190
251, 326, -295, 191
251, 326, -296, 191
251, 326, -297, 191
251, 326, -297, 192
251, 326, -298, 192
251, 326, -299, 193
251, 326, -299, 193
251, 326, -300, 193
251, 326, -300, 194
251, 326, -301, 194
251, 326, -301, 195
251, 326, -302, 195
251, 326, -303, 195
251, 326, -303, 196
251, 326, -304, 196
251, 326, -305, 197
251, 326, -305, 197
121, 326, -307, 198
121, 326, -307, 198
121, 326, -308, 199
121, 326, -308, 199
121, 326, -309, 200
121, 326, -310, 200
121, 326, -310, 200
121, 326, -311, 201
121, 326, -312, 201
835, 326, -312, 202
835, 326, -313, 202
835, 326, -314, 203
835, 326, -314, 203
835, 326, -315, 203
321, 326, -316, 204
321, 326, -316, 204
321, 326, -317, 205
321, 326, -317, 205
321, 326, -318, 205
321, 326, -319, 206
321, 326, -319, 206
321, 326, -320, 206
321, 326, -322, 207
321, 326, -322, 208
321, 326, -323, 208
321, 326, -324, 209
321, 326, -324, 209
32, 326, -325, 209
32, 326, -326, 210
32, 321, -326, 210
32, 321, -327, 211
32, 321, -327, 211
32, 326, -328, 211
32, 326, -329, 212
32, 326, -329, 212
32, 326, -330, 213
32, 326, -331, 213
32, 326, -331, 213
32, 326, -332, 214
32, 321, -333, 214
32, 321, -334, 215
32, 321, -334, 215
118, 321, -335, 216
118, 321, -336, 216
118, 321, -336, 216
118, 326, -337, 217
118, 326, -338, 217
118, 326, -338, 217
118, 326, -339, 218
118, 326, -339, 218
118, 326, -340, 219
118, 326, -341, 219
118, 326, -342, 220
118, 537, -343, 220
118, 537, -344, 221
118, 537, -344, 221
118, 537, -345, 221
118, 326, -346, 222
118, 326, -346, 222
118, 326, -347, 223
118, 326, -348, 223
118, 326, -348, 223
118, 326, -349, 224
118, 326, -350, 224
118, 326, -350, 225
118, 326, -351, 225
118, 326, -352, 225
118, 326, -352, 226
118, 326, -353, 226
118, 326, -353, 226
118, 326, -354, 227
118, 326, -355, 227
118, 326, -355, 228
118, 326, -356, 228
118, 326, -357, 228
118, 326, -358, 229
118, 326, -359, 229
118, 326, -359, 230
118, 326, -360, 230
118, 326, -361, 230
118, 326, -361, 231
118, 326, -362, 231
118, 326, -363, 231
118, 326, -363, 232
1857, 326, -364, 232
1857, 326, -365, 232
1857, 1246, -365, 233
1857, 1246, -366, 233
1210, 1246, -367, 234
1210, 1246, -367, 234
1210, 1250, -368, 235
1210, 1250, -369, 235
1211, 1250, -369, 235
1211, 1261, -370, 236
1211, 1261, -371, 236
1246, 1261, -371, 237
1246, 1261, -372, 237
1246, 1261, -373, 237
1246, 1210, -373, 238
1246, 1210, -374, 238
1246, 1210, -375, 238
1246, 1202, -375, 239
1246, 1202, -376, 239
1217, 1202, -376, 239
1217, 1202, -377, 240
1217, 1206, -378, 241
1200, 1206, -379, 241
1200, 1206, -379, 241
1200, 1022, -380, 242
1200, 1022, -381, 242
1202, 1022, -381, 243
1202, 1022, -382, 243
1202, 1200, -383, 243
1202, 1200, -383, 244
1187, 1200, -384, 244
1187, 1200, -385, 245
1187, 1215, -385, 245
1190, 1215, -386, 245
1190, 1215, -386, 246
1190, 1215, -387, 246
1190, 1220, -388, 246
1189, 1220, -388, 247
1189, 1220, -389, 247
1189, 1259, -390, 247
1189, 1259, -390, 248
1182, 1259, -391, 248
1182, 1259, -391, 249
1182, 1259, -392, 249
1182, 1259, -393, 249
1182, 1259, -393, 250
1191, 1259, -394, 250
1191, 1259, -395, 251
1191, 1259, -395, 251
1232, 1259, -396, 252
1232, 1259, -397, 252
1232, 1066, -397, 253
1232, 1066, -398, 253
1232, 1066, -399, 253
2550, 1066, -399, 254
2550, 1028, -400, 254
2550, 1028, -401, 255
2550, 1028, -401, 255
1044, 1294, -402, 256
1044, 1294, -403, 256
1044, 1294, -404, 257
1045, 1294, -404, 257
1045, 1294, -405, 257
1045, 2550, -406, 258
1076, 2550, -406, 258
1076, 2550, -407, 259
1076, 2550, -407, 259
1076, 1002, -408, 260
1076, 1002, -409, 260
1076, 1002, -410, 261
1076, 1002, -410, 261
1076, 1036, -411, 261
1076, 1036, -412, 262
1076, 1036, -412, 262
1076, 925, -415, 263
1076, 925, -415, 264
728, 1006, -416, 264
728, 1006, -417, 265
728, 1006, -417, 265
728, 1006, -418, 266
728, 1006, -419, 266
728, 1006, -419, 267
728, 454, -420, 267
728, 454, -421, 268
800, 454, -422, 268
800, 454, -422, 268
1036, 454, -423, 269
1036, 454, -424, 269
1036, 454, -424, 270
1036, 784, -425, 270
1036, 784, -426, 271
1036, 784, -427, 271
1036, 784, -427, 271
668, 1001, -428, 272
668, 1001, -429, 273
668, 1001, -429, 273
668, 978, -430, 273
668, 978, -431, 274
668, 978, -431, 274
668, 978, -432, 275
839, 1005, -433, 275
839, 1005, -433, 276
839, 1005, -434, 276
894, 1005, -436, 277
894, 1005, -436, 278
857, 1005, -437, 278
857, 1005, -438, 279
857, 1005, -438, 279
857, 1005, -439, 279
857, 1005, -440, 280
857, 1005, -441, 281
857, 1005, -441, 281
857, 1005, -442, 281
857, 1005, -442, 282
857, 1005, -443, 282
857, 1005, -444, 283
847, 1005, -445, 283
847, 1005, -445, 284
847, 1005, -446, 284
847, 1005, -446, 284
847, 1005, -447, 285
847, 1005, -448, 285
847, 1005, -449, 286
668, 1005, -449, 286
668, 1005, -450, 287
668, 1005, -451, 287
668, 1005, -451, 288
668, 1005, -452, 288
668, 1005, -453, 289
808, 1005, -454, 289
808, 1005, -454, 290
808, 1005, -455, 290
808, 1005, -456, 291
808, 1005, -456, 291
808, 1005, -457, 291
808, 1005, -458, 292
660, 1005, -458, 292
660, 1005, -459, 293
660, 1005, -459, 293
660, 1005, -460, 294
660, 730, -461, 294
660, 730, -461, 295
660, 730, -462, 295
750, 730, -463, 296
750, 730, -463, 296
750, 730, -464, 296
750, 730, -465, 297
762, 730, -465, 297
762, 730, -466, 298
762, 730, -467, 298
762, 730, -467, 299
903, 730, -468, 299
903, 730, -469, 300
903, 730, -469, 300
903, 730, -470, 301
903, 730, -471, 301
903, 730, -472, 301
903, 705, -472, 302
903, 705, -473, 302
903, 705, -474, 303
903, 391, -474, 303
903, 391, -475, 304
903, 391, -475, 304
903, 391, -476, 305
542, 722, -477, 305
542, 722, -477, 305
542, 722, -478, 306
713, 722, -479, 306
713, 722, -479, 307
713, 722, -480, 307
713, 718, -481, 308
702, 718, -481, 308
702, 718, -482, 309
702, 718, -483, 309
448, 714, -483, 310
448, 714, -484, 310
448, 714, -485, 310
448, 714, -485, 311
448, 714, -486, 311
448, 714, -487, 312
448, 714, -488, 313
448, 714, -489, 313
448, 714, -489, 313
448, 714, -490, 314
448, 714, -491, 314
448, 714, -491, 315
448, 714, -492, 315
448, 714, -493, 316
448, 714, -493, 316
448, 714, -494, 317
448, 736, -495, 317
448, 736, -495, 318
448, 736, -496, 318
448, 722, -497, 318
448, 722, -497, 319
448, 722, -498, 319
448, 722, -498, 319
704, 722, -499, 320
704, 722, -499, 320
