L, R, motor_r, motor_l
149, 157, -334, 221
149, 157, -334, 222
149, 157, -335, 222
149, 157, -337, 224
149, 598, -338, 224
149, 598, -339, 225
149, 598, -340, 225
149, 598, -341, 226
149, 598, -341, 227
149, 598, -342, 227
149, 598, -343, 228
149, 598, -344, 228
149, 598, -345, 229
149, 598, -345, 229
149, 598, -346, 230
149, 598, -347, 230
149, 598, -348, 231
149, 598, -349, 231
149, 598, -350, 232
149, 598, -350, 233
149, 598, -351, 233
149, 598, -352, 234
149, 598, -353, 234
149, 598, -353, 235
149, 598, -354, 235
149, 598, -355, 236
149, 598, -356, 236
149, 598, -356, 237
149, 598, -357, 237
149, 598, -358, 238
149, 598, -359, 238
149, 598, -360, 239
149, 598, -361, 239
149, 598, -361, 240
149, 598, -362, 241
149, 598, -363, 241
149, 598, -363, 242
149, 598, -364, 242
149, 598, -365, 243
149, 598, -366, 244
149, 598, -367, 244
149, 598, -368, 245
149, 598, -369, 245
149, 598, -369, 246
149, 598, -370, 247
149, 598, -371, 247
149, 598, -372, 248
149, 326, -373, 248
149, 326, -373, 249
149, 326, -374, 249
149, 326, -375, 250
149, 326, -376, 251
149, 326, -376, 251
149, 326, -377, 252
149, 326, -378, 252
149, 326, -378, 253
149, 326, -379, 253
149, 326, -380, 254
149, 326, -380, 254
149, 326, -381, 255
149, 326, -382, 255
875, 326, -383, 256
875, 326, -383, 257
875, 326, -384, 257
875, 326, -385, 258
875, 326, -386, 258
875, 326, -387, 259
875, 326, -387, 259
875, 326, -388, 260
875, 326, -389, 260
875, 326, -389, 261
875, 326, -390, 261
875, 326, -391, 262
875, 326, -392, 263
1050, 326, -393, 263
1050, 326, -393, 264
1050, 689, -394, 264
1050, 689, -395, 265
1058, 698, -395, 266
1058, 698, -396, 266
1058, 698, -397, 267
913, 698, -398, 267
913, 698, -399, 268
913, 698, -399, 269
913, 698, -400, 269
902, 698, -401, 270
902, 698, -402, 270
902, 698, -403, 271
871, 698, -403, 272
871, 698, -404, 272
871, 689, -405, 273
871, 689, -406, 273
864, 689, -407, 274
864, 689, -408, 275
864, 687, -409, 276
885, 687, -410, 276
885, 680, -411, 277
885, 680, -411, 277
774, 680, -412, 278
774, 680, -413, 279
774, 680, -414, 279
774, 680, -415, 280
774, 680, -416, 280
774, 680, -417, 281
774, 680, -417, 281
774, 680, -418, 282
774, 680, -419, 283
774, 681, -420, 283
774, 681, -420, 284
774, 681, -421, 284
774, 696, -422, 285
774, 696, -423, 285
774, 696, -423, 286
774, 696, -424, 287
658, 679, -425, 287
658, 679, -426, 288
658, 679, -427, 289
653, 687, -428, 289
653, 687, -428, 289
653, 687, -429, 290
645, 689, -430, 291
645, 689, -431, 291
645, 689, -431, 292
645, 689, -432, 292
641, 702, -433, 293
641, 702, -434, 294
641, 702, -434, 294
641, 702, -435, 295
634, 702, -436, 295
634, 702, -437, 296
634, 702, -437, 297
634, 702, -438, 297
634, 702, -439, 298
634, 702, -440, 298
634, 702, -441, 299
634, 702, -441, 299
634, 702, -442, 300
634, 702, -443, 300
634, 702, -443, 301
634, 702, -444, 301
634, 702, -445, 302
634, 702, -447, 304
634, 702, -448, 305
634, 702, -449, 305
634, 702, -449, 306
634, 702, -450, 306
634, 702, -451, 307
634, 702, -452, 308
634, 586, -453, 309
634, 586, -454, 309
634, 586, -455, 310
603, 586, -455, 310
603, 586, -456, 311
603, 586, -457, 312
603, 586, -457, 312
603, 586, -458, 313
603, 586, -459, 313
603, 586, -460, 314
603, 586, -461, 315
603, 603, -461, 315
603, 603, -462, 316
603, 603, -463, 316
595, 710, -464, 317
595, 710, -464, 318
595, 710, -465, 318
595, 710, -466, 319
595, 653, -467, 319
595, 653, -467, 320
595, 653, -468, 321
764, 643, -469, 321
764, 643, -470, 322
764, 643, -471, 323
764, 654, -471, 323
764, 654, -472, 324
764, 654, -473, 324
764, 654, -474, 325
764, 702, -474, 325
764, 702, -475, 326
764, 702, -476, 326
764, 702, -477, 327
764, 702, -477, 327
764, 702, -478, 328
764, 702, -479, 329
714, 702, -480, 329
714, 702, -481, 330
714, 702, -481, 330
714, 702, -482, 331
714, 702, -483, 331
714, 702, -483, 332
714, 702, -484, 333
714, 702, -485, 333
714, 702, -486, 334
714, 702, -487, 334
714, 702, -487, 335
714, 702, -488, 335
714, 702, -489, 336
714, 702, -490, 337
714, 808, -491, 337
714, 808, -491, 338
714, 808, -492, 338
714, 808, -493, 339
681, 808, -494, 339
681, 808, -495, 340
553, 808, -496, 341
553, 808, -497, 341
553, 808, -498, 342
553, 808, -499, 343
553, 808, -499, 343
