L, R, motor_r, motor_l
353, 878, -167, 119
353, 878, -168, 120
1271, 878, -168, 120
1271, 878, -169, 121
1271, 878, -170, 121
1271, 878, -170, 122
1268, 878, -171, 122
1268, 878, -172, 122
1268, 878, -172, 123
1268, 878, -173, 123
1722, 878, -174, 124
1722, 878, -175, 124
1722, 878, -175, 125
1722, 2550, -176, 125
1265, 2550, -176, 126
1265, 2550, -177, 126
1265, 2550, -178, 127
1265, 2550, -178, 127
1265, 2550, -179, 128
1265, 2550, -180, 128
1265, 2550, -180, 128
1265, 2550, -181, 129
1265, 2550, -182, 130
1265, 2550, -183, 130
1265, 2550, -184, 131
1265, 2550, -184, 131
1265, 2550, -185, 131
1265, 1694, -186, 132
1265, 1694, -186, 132
1265, 1694, -187, 133
1265, 1694, -187, 133
1265, 1694, -188, 134
1265, 1680, -189, 134
1265, 1680, -190, 135
1259, 1680, -190, 135
1259, 1680, -191, 136
1259, 1684, -192, 136
1259, 1684, -192, 136
1706, 1684, -193, 137
1706, 1054, -194, 137
1706, 1054, -194, 138
1706, 1054, -195, 138
1261, 1054, -196, 139
1261, 969, -196, 139
1261, 969, -197, 139
1248, 969, -198, 140
1248, 969, -198, 140
1248, 969, -199, 141
1248, 1542, -200, 141
1263, 1542, -200, 142
1263, 1542, -201, 142
1263, 1542, -202, 143
1263, 1542, -202, 143
1267, 1542, -203, 144
1267, 1542, -204, 144
1267, 1542, -204, 144
1267, 1542, -205, 145
762, 138, -206, 145
762, 138, -206, 146
762, 28, -207, 146
1246, 28, -208, 147
1246, 28, -209, 147
1246, 138, -209, 148
1246, 138, -210, 148
1261, 138, -211, 148
1261, 137, -211, 149
1261, 137, -212, 149
1261, 137, -213, 150
1036, 145, -213, 150
1036, 145, -214, 151
1036, 145, -215, 151
1036, 130, -215, 152
1036, 130, -216, 152
1036, 130, -217, 153
1036, 130, -218, 153
1036, 135, -218, 153
1036, 135, -220, 154
1036, 135, -220, 154
1036, 135, -221, 155
1036, 58, -222, 156
1036, 58, -222, 156
1036, 58, -223, 156
49, 135, -224, 157
49, 135, -224, 157
49, 135, -225, 158
49, 84, -226, 158
49, 84, -226, 159
49, 84, -227, 159
49, 130, -228, 160
49, 130, -228, 160
49, 130, -229, 161
36, 131, -230, 161
36, 131, -230, 161
36, 131, -231, 162
183, 103, -233, 163
183, 131, -234, 164
30, 131, -234, 164
30, 131, -235, 164
162, 131, -236, 165
162, 122, -236, 165
162, 122, -237, 166
162, 139, -238, 166
162, 139, -238, 167
162, 139, -239, 167
156, 154, -239, 168
156, 154, -240, 168
156, 154, -241, 169
149, 145, -241, 169
149, 145, -242, 169
149, 145, -243, 170
164, 184, -243, 170
164, 184, -244, 171
164, 184, -245, 171
175, 120, -245, 172
175, 120, -246, 172
175, 120, -246, 172
170, 120, -247, 173
170, 120, -248, 173
170, 120, -248, 174
158, 122, -249, 174
158, 122, -250, 175
158, 122, -250, 175
130, 126, -251, 175
130, 126, -252, 176
130, 126, -252, 176
128, 126, -253, 177
128, 126, -254, 177
126, 126, -255, 178
126, 126, -255, 178
126, 126, -256, 179
122, 131, -257, 179
122, 131, -257, 180
122, 131, -258, 180
138, 166, -259, 181
138, 166, -259, 181
138, 166, -260, 182
122, 138, -261, 182
122, 138, -261, 183
130, 137, -262, 183
130, 137, -263, 184
130, 137, -264, 184
114, 137, -264, 184
114, 137, -265, 185
114, 137, -266, 185
114, 19, -266, 186
114, 19, -267, 186
114, 19, -268, 187
114, 135, -268, 187
114, 135, -269, 187
114, 135, -269, 188
107, 135, -270, 188
107, 135, -271, 189
107, 135, -271, 189
107, 24, -272, 190
107, 24, -273, 190
107, 24, -273, 190
107, 138, -274, 191
107, 138, -275, 191
107, 138, -275, 192
107, 138, -276, 192
107, 138, -276, 192
107, 138, -277, 193
971, 128, -278, 193
971, 128, -278, 194
971, 128, -279, 194
971, 24, -280, 194
971, 24, -281, 195
971, 143, -281, 195
971, 143, -282, 196
971, 143, -282, 196
971, 143, -283, 196
971, 143, -284, 197
971, 143, -284, 197
971, 143, -285, 198
184, 143, -286, 198
184, 143, -286, 198
184, 143, -287, 199
184, 145, -288, 199
184, 145, -288, 200
184, 145, -289, 200
184, 145, -290, 201
184, 145, -291, 201
184, 145, -292, 202
184, 145, -292, 202
184, 145, -293, 203
184, 145, -294, 203
184, 145, -294, 204
184, 145, -295, 204
184, 145, -295, 204
184, 145, -296, 205
184, 145, -297, 205
166, 145, -297, 206
166, 145, -298, 206
166, 145, -299, 207
166, 145, -299, 207
166, 145, -300, 207
166, 162, -301, 208
166, 162, -301, 208
166, 162, -302, 209
166, 162, -302, 209
166, 162, -303, 209
166, 162, -304, 210
166, 162, -304, 210
166, 162, -305, 211
166, 162, -306, 211
166, 162, -306, 212
166, 976, -307, 212
166, 976, -308, 213
166, 976, -309, 213
166, 976, -309, 213
166, 976, -310, 214
166, 976, -310, 214
166, 976, -311, 214
166, 976, -312, 215
166, 154, -312, 215
166, 154, -313, 216
166, 154, -314, 216
166, 156, -314, 217
166, 156, -315, 217
166, 156, -315, 217
166, 109, -316, 218
166, 109, -317, 218
166, 109, -317, 218
166, 156, -318, 219
166, 156, -318, 219
166, 156, -319, 220
166, 158, -320, 220
166, 158, -320, 220
166, 158, -321, 221
166, 162, -322, 221
166, 162, -322, 222
166, 166, -324, 223
166, 166, -325, 223
166, 172, -326, 224
166, 172, -326, 224
166, 172, -327, 225
166, 172, -328, 225
166, 172, -328, 225
166, 172, -329, 226
166, 172, -330, 226
166, 172, -330, 227
166, 172, -331, 227
166, 172, -332, 228
166, 172, -332, 228
166, 172, -333, 228
166, 172, -334, 229
166, 172, -334, 229
166, 172, -335, 229
166, 172, -335, 230
204, 172, -336, 230
204, 172, -336, 231
204, 172, -337, 231
233, 326, -338, 232
233, 326, -339, 232
233, 190, -339, 232
233, 190, -340, 233
233, 190, -340, 233
233, 190, -341, 234
233, 190, -342, 234
233, 190, -342, 234
233, 190, -343, 235
233, 190, -344, 235
233, 190, -344, 236
212, 190, -345, 236
212, 190, -345, 236
212, 190, -346, 236
212, 190, -346, 237
212, 190, -347, 237
212, 190, -348, 238
212, 190, -348, 238
212, 190, -349, 238
212, 190, -350, 239
212, 190, -350, 239
212, 190, -351, 240
212, 190, -352, 240
212, 190, -352, 241
212, 190, -353, 241
212, 190, -354, 241
212, 190, -354, 242
212, 190, -355, 242
212, 191, -356, 242
212, 191, -356, 243
212, 191, -357, 243
1038, 190, -358, 243
1038, 190, -358, 244
1038, 190, -359, 244
1038, 190, -360, 245
1038, 190, -360, 245
1038, 190, -361, 246
1038, 190, -362, 246
1038, 190, -362, 246
1038, 199, -363, 246
1038, 199, -363, 247
1038, 199, -364, 247
1040, 209, -365, 248
1040, 209, -365, 248
1040, 209, -366, 248
1040, 209, -367, 249
1040, 209, -367, 249
1040, 209, -368, 249
1040, 209, -369, 250
1040, 209, -369, 250
1040, 209, -370, 250
1040, 209, -370, 251
1040, 209, -371, 251
1040, 209, -371, 251
1040, 326, -372, 252
1040, 326, -373, 252
1040, 326, -373, 252
326, 326, -374, 253
326, 326, -375, 253
326, 326, -375, 254
326, 326, -376, 254
326, 326, -377, 254
326, 326, -377, 255
326, 326, -378, 255
326, 326, -378, 255
326, 326, -379, 256
1344, 326, -380, 256
1344, 590, -380, 256
1344, 590, -381, 256
1344, 590, -382, 257
1344, 590, -382, 257
1344, 590, -383, 257
1344, 590, -383, 258
1344, 590, -384, 258
1344, 590, -385, 258
1344, 992, -385, 258
1344, 992, -386, 259
1344, 992, -387, 259
1111, 992, -387, 260
1111, 1031, -388, 260
1111, 1031, -389, 260
1111, 1031, -389, 261
1001, 1031, -390, 261
1001, 1001, -391, 261
1001, 1001, -392, 262
1024, 1001, -392, 262
1024, 1001, -393, 262
1024, 990, -393, 262
1024, 990, -394, 263
1037, 1001, -396, 263
1037, 1001, -396, 264
1037, 1001, -397, 264
1036, 1001, -398, 264
1036, 1001, -398, 264
1036, 1001, -399, 265
1036, 1001, -399, 265
1023, 993, -400, 265
1023, 993, -401, 266
1023, 993, -401, 266
1044, 993, -402, 266
1044, 992, -403, 266
1044, 992, -403, 267
1044, 992, -404, 267
1031, 1006, -404, 267
1031, 1006, -405, 268
1031, 1006, -406, 268
1024, 1006, -406, 268
1024, 1007, -407, 268
1024, 1007, -408, 269
1024, 1007, -408, 269
1028, 1007, -409, 269
1028, 933, -410, 270
1028, 933, -410, 270
1028, 933, -411, 270
913, 933, -411, 270
913, 933, -413, 271
1037, 340, -414, 272
1037, 340, -414, 272
1037, 340, -415, 272
992, 326, -416, 272
992, 326, -416, 272
992, 326, -417, 273
992, 326, -418, 273
992, 326, -418, 273
992, 326, -419, 273
353, 326, -420, 274
353, 326, -420, 274
353, 326, -421, 274
353, 441, -422, 274
353, 441, -422, 275
353, 441, -423, 275
353, 441, -423, 275
353, 441, -424, 276
353, 441, -425, 276
353, 441, -425, 276
618, 441, -426, 276
618, 441, -427, 277
618, 441, -427, 277
618, 625, -428, 277
633, 625, -429, 278
633, 625, -429, 278
622, 702, -430, 278
622, 702, -431, 278
622, 702, -432, 279
622, 702, -432, 279
622, 702, -433, 279
622, 702, -433, 279
622, 702, -435, 280
622, 702, -436, 280
622, 702, -437, 280
622, 702, -437, 281
622, 702, -438, 281
622, 702, -439, 281
622, 702, -439, 282
622, 702, -440, 282
622, 702, -441, 282
622, 567, -441, 282
622, 567, -442, 283
622, 567, -442, 283
622, 326, -443, 283
622, 326, -444, 283
622, 326, -444, 284
622, 326, -445, 284
622, 326, -446, 284
622, 326, -446, 284
622, 326, -447, 285
622, 326, -448, 285
622, 326, -448, 285
622, 326, -449, 286
622, 689, -450, 286
622, 689, -450, 286
622, 689, -451, 287
622, 689, -452, 287
622, 634, -452, 287
622, 634, -453, 288
622, 634, -454, 288
622, 634, -454, 288
622, 634, -455, 288
622, 634, -456, 289
622, 634, -456, 289
622, 634, -457, 289
622, 634, -458, 290
622, 634, -458, 290
718, 695, -459, 290
718, 695, -460, 290
718, 695, -460, 291
718, 695, -461, 291
595, 714, -462, 291
595, 714, -462, 292
595, 714, -463, 292
595, 714, -464, 292
595, 714, -464, 293
595, 714, -465, 293
595, 714, -466, 294
595, 714, -467, 294
595, 714, -467, 294
588, 693, -468, 294
588, 693, -469, 295
588, 693, -469, 295
588, 693, -470, 295
588, 693, -471, 296
588, 693, -471, 296
588, 693, -472, 296
588, 693, -473, 296
588, 693, -474, 297
588, 693, -474, 297
588, 693, -475, 297
561, 696, -476, 298
561, 696, -476, 298
561, 696, -477, 298
561, 726, -478, 298
561, 726, -478, 299
561, 726, -479, 299
561, 677, -480, 299
561, 677, -480, 300
561, 677, -481, 300
561, 677, -482, 300
697, 679, -483, 301
697, 679, -483, 301
697, 679, -484, 301
693, 679, -485, 302
693, 679, -485, 302
693, 679, -486, 302
680, 677, -487, 303
680, 677, -488, 303
680, 677, -488, 303
680, 677, -489, 304
680, 681, -490, 304
680, 681, -490, 304
680, 681, -491, 305
679, 681, -492, 305
679, 681, -492, 305
679, 681, -493, 306
679, 681, -494, 306
680, 696, -494, 306
680, 696, -495, 307
680, 696, -496, 307
668, 680, -496, 308
668, 680, -497, 308
668, 680, -498, 308
668, 680, -498, 309
670, 696, -499, 309
670, 696, -500, 309
