L, R, motor_r, motor_l
506, 509, -170, 120
506, 509, -171, 120
511, 509, -171, 120
511, 509, -172, 121
511, 509, -173, 121
511, 509, -174, 122
499, 509, -174, 122
499, 509, -175, 123
500, 509, -176, 123
500, 509, -176, 124
500, 509, -177, 124
500, 509, -178, 124
491, 509, -178, 125
491, 509, -179, 125
491, 509, -180, 126
509, 509, -180, 126
509, 509, -181, 127
509, 509, -182, 127
509, 509, -182, 128
509, 509, -183, 128
500, 509, -184, 128
500, 509, -184, 129
500, 509, -185, 129
500, 509, -186, 130
500, 509, -186, 130
517, 326, -187, 131
517, 326, -188, 131
517, 326, -188, 132
517, 326, -189, 132
496, 326, -190, 132
496, 326, -190, 133
496, 326, -191, 133
504, 326, -192, 134
504, 326, -193, 134
504, 326, -193, 135
515, 326, -195, 136
515, 326, -195, 136
519, 326, -196, 137
519, 326, -197, 137
519, 112, -198, 138
515, 112, -198, 138
515, 112, -199, 138
515, 112, -200, 139
515, 112, -200, 139
536, 112, -201, 140
536, 112, -202, 140
536, 112, -202, 141
536, 112, -203, 141
536, 112, -204, 142
536, 121, -204, 142
536, 121, -205, 142
536, 55, -206, 143
536, 55, -206, 143
536, 55, -207, 144
536, 55, -208, 144
525, 55, -208, 144
525, 55, -209, 145
525, 55, -210, 145
525, 55, -210, 146
525, 55, -211, 146
525, 113, -212, 146
525, 113, -212, 147
525, 113, -213, 147
525, 112, -214, 148
525, 112, -214, 148
525, 112, -215, 148
525, 74, -216, 149
525, 74, -216, 149
525, 74, -217, 150
18, 107, -218, 150
18, 107, -218, 150
18, 107, -219, 151
18, 107, -220, 151
18, 107, -220, 151
18, 107, -221, 152
18, 107, -222, 152
18, 107, -222, 152
18, 107, -223, 153
18, 107, -225, 154
28, 109, -226, 154
28, 109, -226, 155
28, 109, -227, 155
28, 109, -228, 156
28, 109, -228, 156
28, 109, -229, 156
28, 109, -230, 157
28, 109, -231, 157
28, 109, -232, 158
28, 109, -232, 158
28, 109, -233, 159
28, 109, -234, 159
28, 109, -234, 160
28, 118, -235, 160
28, 118, -236, 160
28, 118, -236, 161
28, 118, -237, 161
28, 103, -238, 162
28, 103, -239, 162
28, 109, -239, 162
28, 109, -240, 163
28, 109, -240, 163
28, 109, -241, 164
28, 109, -242, 164
28, 109, -243, 164
28, 112, -243, 165
28, 112, -244, 165
28, 112, -245, 166
28, 30, -245, 166
28, 30, -246, 166
28, 30, -247, 167
28, 112, -247, 167
28, 112, -248, 167
28, 112, -248, 168
28, 112, -249, 168
28, 112, -250, 168
28, 107, -250, 169
28, 107, -251, 169
28, 107, -252, 169
28, 113, -253, 170
28, 113, -254, 170
126, 113, -254, 170
126, 109, -255, 171
126, 109, -256, 171
126, 114, -256, 172
126, 114, -257, 172
122, 114, -258, 172
77, 114, -258, 172
77, 109, -259, 173
77, 109, -260, 173
72, 109, -260, 173
72, 109, -261, 174
72, 109, -261, 174
67, 114, -262, 174
67, 114, -263, 174
67, 114, -263, 175
63, 114, -264, 175
63, 114, -265, 175
63, 114, -265, 176
59, 113, -266, 176
59, 113, -267, 176
122, 113, -268, 177
122, 113, -269, 177
122, 113, -269, 178
120, 113, -270, 178
120, 113, -270, 178
120, 113, -271, 178
120, 113, -272, 179
120, 113, -272, 179
120, 113, -273, 179
113, 118, -273, 180
113, 118, -274, 180
113, 118, -275, 180
113, 118, -276, 181
113, 118, -276, 181
113, 118, -277, 181
120, 118, -277, 181
120, 118, -278, 182
120, 118, -278, 182
120, 122, -279, 182
120, 122, -280, 183
120, 122, -280, 183
120, 121, -281, 183
120, 121, -282, 184
120, 121, -282, 184
120, 113, -283, 184
120, 113, -284, 184
120, 113, -284, 185
120, 113, -285, 185
120, 113, -286, 185
120, 113, -287, 186
121, 113, -287, 186
121, 113, -288, 187
121, 126, -289, 187
121, 126, -289, 187
121, 126, -290, 188
121, 126, -290, 188
121, 122, -291, 188
121, 122, -292, 188
121, 122, -292, 189
121, 126, -293, 189
121, 126, -294, 189
121, 126, -294, 190
121, 128, -295, 190
121, 128, -296, 190
121, 128, -296, 191
121, 130, -297, 191
121, 130, -298, 192
121, 130, -298, 192
121, 137, -299, 192
121, 137, -299, 192
121, 137, -300, 193
120, 113, -301, 193
120, 113, -301, 194
120, 113, -302, 194
120, 114, -303, 195
120, 114, -304, 195
30, 130, -304, 195
30, 130, -305, 196
30, 130, -306, 196
120, 126, -306, 196
120, 126, -307, 197
120, 126, -308, 197
120, 121, -308, 197
120, 121, -309, 198
120, 121, -310, 198
128, 138, -310, 198
128, 138, -311, 199
128, 138, -312, 199
120, 126, -313, 199
120, 126, -313, 200
120, 126, -314, 200
128, 135, -314, 200
128, 135, -315, 201
145, 185, -317, 202
145, 185, -317, 202
145, 138, -318, 202
121, 138, -319, 203
121, 138, -319, 203
121, 138, -320, 203
113, 145, -321, 204
113, 145, -321, 204
112, 156, -322, 205
112, 156, -323, 205
112, 156, -324, 205
130, 156, -324, 206
130, 156, -325, 206
130, 156, -326, 206
130, 156, -326, 207
130, 156, -327, 207
130, 156, -328, 208
148, 156, -328, 208
148, 156, -329, 208
148, 156, -330, 209
130, 156, -330, 209
130, 156, -331, 210
130, 145, -332, 210
130, 145, -333, 211
130, 145, -333, 211
130, 143, -334, 212
135, 143, -335, 212
135, 143, -335, 212
135, 143, -336, 213
135, 143, -337, 213
135, 143, -337, 214
135, 147, -338, 214
135, 147, -339, 215
135, 149, -340, 216
135, 149, -340, 216
135, 149, -341, 216
135, 154, -342, 217
135, 154, -342, 217
135, 154, -343, 218
135, 164, -344, 218
139, 164, -344, 218
139, 164, -345, 219
139, 164, -346, 219
139, 164, -346, 220
139, 164, -347, 220
139, 164, -348, 221
145, 164, -348, 221
145, 164, -349, 222
145, 164, -350, 222
145, 164, -350, 222
145, 164, -351, 223
145, 326, -351, 223
145, 326, -352, 224
145, 326, -353, 224
145, 326, -353, 224
145, 326, -354, 225
145, 326, -354, 225
145, 326, -355, 226
145, 326, -356, 226
145, 326, -356, 226
145, 326, -357, 227
145, 326, -358, 227
145, 326, -358, 228
145, 326, -359, 228
145, 326, -359, 228
145, 326, -360, 229
145, 326, -361, 229
145, 326, -361, 230
145, 326, -362, 230
145, 326, -363, 231
145, 326, -363, 231
145, 326, -364, 231
156, 993, -365, 232
156, 993, -365, 232
156, 993, -366, 233
156, 993, -367, 233
156, 993, -367, 233
156, 993, -368, 234
156, 993, -368, 234
156, 993, -369, 234
156, 993, -370, 235
1053, 993, -370, 235
1053, 993, -371, 236
1053, 993, -372, 236
1053, 993, -372, 237
1391, 993, -373, 237
1391, 993, -373, 238
1391, 993, -374, 238
1391, 1002, -375, 239
2550, 985, -376, 239
2550, 985, -377, 240
2550, 985, -377, 240
2550, 985, -378, 240
2550, 985, -378, 241
2550, 985, -379, 241
2550, 985, -380, 241
2550, 985, -380, 242
2550, 985, -381, 242
2550, 985, -382, 243
2550, 985, -382, 243
2550, 985, -383, 244
2550, 985, -384, 244
2550, 985, -384, 244
2550, 985, -385, 245
2550, 985, -385, 245
2550, 984, -386, 246
2550, 984, -387, 246
326, 984, -388, 247
326, 984, -388, 247
326, 984, -389, 247
326, 984, -389, 248
326, 191, -390, 248
326, 191, -391, 249
326, 191, -391, 249
326, 198, -392, 250
326, 198, -393, 250
326, 198, -393, 251
326, 203, -394, 251
326, 203, -394, 251
326, 203, -395, 252
326, 326, -396, 252
326, 326, -396, 253
326, 326, -397, 253
326, 326, -398, 254
326, 326, -398, 254
326, 326, -399, 255
326, 326, -400, 255
326, 326, -400, 255
326, 326, -401, 256
326, 326, -402, 256
326, 326, -402, 257
326, 326, -403, 257
1412, 326, -404, 258
1412, 326, -404, 258
1412, 326, -405, 258
1412, 326, -405, 259
1068, 326, -406, 260
1068, 326, -407, 260
1068, 326, -407, 260
1037, 986, -409, 262
1037, 978, -410, 262
1031, 978, -411, 263
1031, 978, -412, 264
1031, 982, -412, 264
1031, 982, -413, 264
1020, 982, -413, 265
1020, 773, -414, 265
1020, 773, -415, 266
1001, 773, -416, 266
1001, 773, -416, 267
1001, 978, -417, 267
1001, 978, -417, 268
1014, 978, -418, 268
1014, 978, -419, 269
1014, 982, -420, 269
1007, 982, -420, 270
1007, 982, -421, 270
1007, 982, -422, 271
1007, 982, -422, 271
1007, 982, -423, 272
1007, 982, -424, 272
1007, 982, -424, 273
1007, 982, -425, 273
758, 982, -426, 274
758, 982, -426, 274
758, 982, -427, 275
758, 982, -428, 275
758, 982, -428, 276
758, 982, -429, 276
758, 982, -430, 277
758, 982, -430, 277
758, 982, -431, 278
758, 982, -432, 278
1014, 982, -432, 278
1014, 982, -433, 279
1014, 982, -434, 279
1014, 982, -434, 280
1014, 982, -435, 280
1014, 982, -436, 281
1014, 982, -436, 281
1014, 982, -437, 282
1014, 982, -437, 282
1014, 982, -438, 282
1014, 982, -439, 283
1014, 982, -439, 283
1014, 982, -440, 284
1014, 982, -440, 284
1014, 993, -441, 285
1014, 993, -442, 285
1014, 993, -442, 286
1014, 993, -443, 286
1014, 993, -444, 286
1014, 993, -444, 287
1014, 993, -445, 287
1014, 993, -446, 288
1014, 993, -447, 288
1014, 993, -447, 289
1014, 993, -448, 289
1014, 993, -449, 290
1014, 993, -449, 290
1014, 993, -450, 291
1014, 993, -450, 291
1014, 993, -451, 292
1014, 993, -452, 292
1014, 993, -452, 293
1014, 993, -453, 293
1014, 993, -453, 293
1014, 993, -454, 294
1014, 993, -455, 294
1014, 689, -455, 294
1014, 689, -456, 295
1014, 689, -457, 295
1014, 689, -457, 296
1014, 685, -458, 296
1014, 685, -459, 297
1014, 685, -459, 297
1014, 680, -460, 298
1014, 680, -461, 298
1014, 680, -461, 299
1014, 680, -462, 299
1014, 680, -462, 299
1014, 680, -463, 300
1014, 680, -464, 300
1014, 680, -465, 301
1014, 680, -466, 302
1014, 680, -466, 302
1014, 679, -467, 303
1014, 679, -468, 303
1014, 679, -468, 304
1014, 679, -469, 304
1014, 679, -470, 305
697, 679, -471, 305
697, 679, -471, 306
697, 679, -472, 306
697, 679, -473, 307
697, 679, -473, 307
697, 670, -474, 308
697, 670, -474, 308
697, 670, -475, 309
697, 670, -476, 309
697, 670, -476, 310
697, 670, -477, 310
697, 670, -478, 311
697, 670, -479, 311
697, 670, -479, 312
694, 670, -480, 312
694, 670, -481, 313
694, 670, -481, 313
689, 677, -482, 314
689, 677, -483, 315
689, 681, -484, 315
693, 681, -484, 316
693, 681, -485, 316
693, 685, -486, 317
693, 685, -486, 317
696, 685, -487, 318
696, 687, -488, 318
696, 687, -488, 319
696, 687, -489, 319
696, 687, -490, 320
696, 687, -490, 320
696, 679, -491, 321
696, 679, -492, 321
696, 674, -493, 322
696, 674, -493, 322
695, 674, -494, 323
695, 674, -495, 323
695, 674, -495, 324
695, 674, -496, 324
695, 674, -497, 325
695, 681, -498, 325
695, 681, -498, 326
689, 681, -499, 326
