L, R, motor_r, motor_l
355, 416, -103, 73
355, 416, -104, 74
355, 416, -105, 74
355, 427, -106, 75
355, 427, -107, 76
355, 427, -107, 76
357, 420, -108, 77
357, 420, -109, 77
357, 420, -110, 78
348, 420, -111, 79
348, 420, -113, 80
349, 439, -114, 81
349, 439, -115, 81
349, 439, -115, 82
383, 439, -116, 83
383, 439, -117, 83
383, 439, -118, 84
572, 429, -119, 84
572, 429, -120, 85
572, 429, -121, 85
353, 443, -121, 86
353, 443, -122, 87
353, 443, -123, 87
357, 443, -124, 88
357, 443, -125, 89
357, 443, -126, 89
380, 443, -127, 90
380, 443, -128, 90
380, 443, -129, 91
429, 366, -130, 92
429, 366, -131, 92
429, 366, -131, 93
469, 382, -132, 94
469, 382, -133, 94
469, 382, -134, 95
469, 455, -135, 95
490, 455, -136, 96
490, 455, -136, 97
492, 447, -137, 97
492, 447, -139, 98
326, 462, -140, 99
326, 462, -140, 99
326, 462, -141, 100
326, 462, -142, 101
326, 618, -143, 101
326, 618, -144, 102
326, 618, -145, 103
326, 469, -146, 103
464, 469, -147, 104
464, 469, -147, 104
605, 418, -148, 105
605, 418, -149, 106
605, 418, -150, 106
464, 624, -151, 107
464, 624, -151, 107
464, 624, -152, 108
464, 454, -153, 109
464, 454, -154, 109
464, 454, -155, 110
448, 471, -156, 111
448, 471, -156, 111
448, 471, -157, 112
448, 471, -158, 113
616, 447, -159, 113
616, 447, -160, 114
443, 473, -161, 115
443, 473, -161, 115
443, 473, -162, 116
443, 473, -163, 116
626, 591, -164, 117
626, 591, -165, 117
626, 591, -165, 118
634, 622, -166, 119
634, 622, -167, 119
634, 622, -168, 120
626, 622, -169, 121
626, 609, -170, 121
626, 609, -171, 122
590, 662, -171, 123
590, 662, -172, 123
590, 662, -173, 124
590, 662, -174, 124
681, 370, -175, 125
681, 370, -175, 125
681, 370, -176, 126
416, 609, -177, 127
416, 609, -178, 127
416, 609, -179, 128
592, 626, -180, 128
592, 626, -181, 129
592, 626, -181, 130
479, 617, -183, 131
479, 617, -184, 131
448, 626, -185, 132
448, 626, -185, 132
448, 626, -187, 133
559, 630, -187, 134
559, 630, -188, 134
559, 630, -189, 135
559, 471, -190, 135
574, 471, -191, 136
574, 471, -191, 136
591, 492, -193, 137
591, 492, -193, 137
591, 492, -194, 138
591, 492, -195, 139
542, 666, -196, 139
542, 666, -197, 140
542, 666, -198, 140
551, 347, -199, 141
551, 347, -200, 141
551, 347, -200, 142
551, 635, -201, 142
454, 635, -202, 143
454, 635, -203, 143
625, 622, -204, 144
625, 622, -205, 145
625, 622, -206, 145
590, 345, -207, 146
455, 518, -209, 147
455, 518, -210, 148
455, 518, -211, 148
455, 518, -212, 149
455, 326, -213, 149
455, 326, -213, 150
455, 326, -214, 150
455, 326, -215, 151
455, 326, -216, 151
455, 326, -217, 152
452, 326, -218, 153
452, 326, -219, 153
452, 326, -220, 154
481, 326, -221, 154
481, 326, -222, 155
481, 326, -223, 155
321, 326, -223, 156
321, 326, -224, 156
321, 326, -225, 157
326, 326, -226, 157
326, 326, -227, 158
321, 326, -229, 158
321, 326, -229, 159
321, 326, -231, 160
326, 326, -232, 160
326, 326, -233, 161
326, 326, -234, 161
326, 326, -235, 162
326, 326, -235, 162
326, 326, -236, 163
326, 326, -237, 163
326, 326, -238, 164
326, 498, -239, 165
326, 498, -240, 165
326, 498, -241, 165
326, 448, -241, 166
397, 448, -242, 166
397, 448, -243, 167
397, 326, -244, 167
488, 326, -245, 168
488, 326, -246, 168
488, 326, -247, 169
321, 326, -247, 169
321, 326, -248, 170
321, 326, -249, 170
326, 326, -250, 171
326, 326, -251, 171
326, 326, -252, 172
393, 326, -253, 172
393, 326, -253, 173
393, 326, -254, 173
326, 326, -255, 174
326, 326, -256, 174
326, 326, -257, 175
326, 326, -257, 175
321, 326, -259, 176
321, 326, -259, 177
321, 326, -260, 177
321, 326, -261, 178
326, 326, -263, 178
326, 326, -263, 179
326, 326, -264, 179
326, 326, -265, 180
326, 326, -266, 180
326, 326, -267, 181
326, 326, -268, 181
326, 326, -268, 182
326, 326, -269, 182
326, 326, -270, 183
321, 326, -271, 183
321, 326, -271, 183
321, 326, -272, 184
321, 326, -274, 185
321, 326, -275, 185
321, 326, -276, 186
321, 326, -276, 186
321, 326, -277, 187
321, 326, -278, 187
321, 326, -279, 188
321, 326, -279, 188
321, 326, -280, 189
321, 326, -281, 189
321, 326, -282, 190
321, 145, -283, 190
321, 145, -283, 191
481, 145, -284, 191
481, 145, -285, 192
481, 145, -286, 192
326, 145, -287, 193
326, 130, -288, 193
326, 130, -288, 194
326, 130, -289, 194
326, 130, -290, 195
326, 130, -291, 195
326, 130, -292, 196
326, 130, -293, 196
326, 126, -293, 196
326, 126, -294, 197
326, 126, -295, 198
326, 126, -296, 198
326, 126, -297, 199
326, 137, -298, 199
326, 137, -299, 200
326, 137, -299, 200
326, 128, -300, 201
326, 128, -301, 201
326, 143, -302, 202
286, 143, -303, 203
286, 143, -303, 203
273, 143, -304, 203
273, 143, -305, 204
273, 143, -306, 204
271, 143, -307, 205
271, 143, -308, 205
271, 143, -308, 206
273, 143, -309, 206
273, 143, -310, 207
273, 143, -311, 207
271, 143, -311, 208
271, 143, -312, 208
271, 156, -313, 209
267, 156, -314, 209
267, 156, -315, 210
267, 156, -316, 210
271, 156, -317, 211
271, 156, -318, 212
267, 156, -319, 212
267, 156, -319, 212
267, 156, -320, 213
267, 856, -322, 214
267, 856, -323, 215
267, 856, -324, 215
267, 856, -325, 216
267, 856, -325, 216
267, 856, -326, 217
267, 856, -327, 217
279, 856, -328, 218
279, 856, -329, 218
279, 856, -330, 219
279, 856, -330, 219
303, 856, -331, 220
303, 856, -332, 220
303, 856, -333, 221
321, 856, -334, 221
321, 856, -335, 222
321, 856, -335, 223
321, 856, -337, 223
49, 856, -338, 224
49, 758, -339, 225
49, 758, -340, 225
49, 758, -340, 226
49, 758, -341, 226
49, 758, -342, 227
49, 758, -342, 227
49, 758, -343, 228
49, 758, -344, 228
49, 758, -345, 229
49, 758, -346, 229
49, 758, -347, 229
49, 758, -347, 230
49, 758, -348, 231
49, 758, -349, 231
49, 326, -350, 231
49, 326, -351, 232
49, 326, -351, 233
49, 326, -352, 233
49, 326, -353, 234
49, 326, -354, 234
49, 321, -355, 235
49, 321, -356, 235
49, 321, -357, 236
49, 321, -357, 236
49, 326, -358, 237
49, 326, -359, 237
49, 326, -360, 238
49, 326, -361, 239
49, 326, -362, 239
49, 326, -363, 240
49, 326, -364, 240
49, 326, -365, 241
49, 326, -365, 241
49, 326, -366, 242
49, 326, -368, 243
49, 326, -368, 243
49, 772, -369, 244
49, 772, -370, 244
49, 772, -371, 245
49, 772, -372, 245
49, 871, -373, 246
49, 871, -373, 246
49, 871, -374, 247
49, 782, -375, 247
49, 782, -376, 248
326, 782, -377, 248
326, 782, -377, 249
326, 782, -378, 249
326, 782, -379, 250
326, 782, -380, 251
326, 782, -380, 251
326, 782, -381, 252
326, 782, -382, 252
326, 782, -383, 253
326, 782, -384, 253
326, 782, -384, 254
326, 782, -385, 254
326, 782, -386, 255
326, 782, -387, 255
326, 782, -387, 256
326, 782, -388, 257
326, 782, -389, 257
326, 782, -389, 258
326, 782, -390, 258
326, 782, -391, 259
326, 782, -392, 259
326, 782, -393, 260
326, 782, -393, 261
326, 782, -394, 261
326, 782, -395, 262
326, 782, -396, 262
326, 782, -396, 263
326, 782, -397, 263
326, 782, -398, 264
326, 782, -399, 265
326, 782, -400, 265
326, 782, -401, 266
326, 782, -401, 266
326, 782, -402, 267
326, 782, -403, 268
326, 581, -404, 269
326, 581, -405, 269
326, 581, -406, 270
326, 581, -407, 270
326, 748, -407, 271
326, 748, -408, 272
326, 748, -409, 272
780, 748, -410, 273
780, 748, -411, 274
784, 748, -411, 274
784, 748, -412, 275
784, 748, -413, 275
784, 748, -414, 276
773, 748, -415, 277
773, 748, -415, 277
773, 748, -416, 278
778, 748, -417, 278
778, 748, -418, 279
778, 748, -419, 280
778, 748, -419, 280
778, 748, -420, 281
794, 748, -421, 282
794, 710, -422, 282
780, 710, -423, 283
780, 710, -423, 283
780, 740, -424, 284
766, 740, -425, 285
766, 740, -426, 285
766, 740, -427, 286
766, 740, -427, 286
766, 740, -428, 287
766, 740, -429, 288
766, 740, -430, 288
766, 740, -430, 289
766, 740, -431, 289
766, 740, -432, 290
766, 740, -433, 291
766, 740, -435, 293
766, 740, -436, 293
766, 740, -437, 294
766, 740, -438, 294
766, 666, -438, 295
766, 666, -439, 295
766, 666, -440, 296
766, 666, -441, 297
766, 666, -442, 297
766, 666, -443, 298
766, 666, -443, 299
766, 666, -445, 300
517, 666, -446, 301
517, 666, -447, 301
517, 666, -447, 302
661, 666, -448, 302
661, 666, -449, 303
661, 666, -450, 303
661, 666, -451, 304
338, 666, -451, 305
338, 666, -452, 305
338, 666, -453, 306
660, 666, -454, 307
660, 666, -455, 307
660, 666, -455, 308
427, 685, -456, 308
427, 685, -457, 309
427, 685, -458, 309
427, 685, -459, 310
427, 685, -459, 310
427, 685, -460, 311
427, 685, -461, 312
427, 685, -462, 312
427, 685, -463, 313
427, 685, -463, 313
681, 685, -464, 314
681, 685, -465, 315
681, 685, -466, 315
553, 685, -467, 316
553, 685, -467, 316
553, 685, -468, 317
393, 685, -469, 317
393, 685, -470, 318
393, 685, -471, 318
455, 685, -471, 319
455, 685, -472, 320
455, 685, -473, 320
471, 685, -474, 321
471, 559, -475, 321
471, 559, -475, 322
488, 559, -476, 323
488, 559, -477, 323
488, 559, -478, 323
488, 559, -479, 324
616, 559, -479, 325
616, 559, -480, 325
616, 559, -481, 326
454, 534, -482, 327
454, 534, -483, 327
454, 534, -484, 328
475, 534, -484, 328
475, 534, -485, 329
475, 534, -486, 330
464, 534, -487, 330
464, 534, -489, 331
464, 326, -489, 332
464, 326, -490, 332
464, 326, -491, 333
464, 326, -492, 334
464, 527, -493, 334
464, 527, -493, 335
464, 527, -494, 335
574, 546, -495, 336
574, 546, -496, 337
574, 546, -496, 337
481, 626, -497, 338
481, 626, -498, 338
481, 626, -499, 339
